,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
212,212,0.02,2620,100000.0,17.15,2.43,0.81,1.6870608307458617,,0.262,14340.0,5.905883875005211,2620.0,0.0761824100163721,0.0165833142521114,0.00650937601573,0.000206393353225,2.805237541564317e-07,1384929768688.722,16912978831360.322,28144240264421.168,31447218620555.85,32556606594507.934,3.439114093971224,20.311008471887803,4762931486657.69,58165663869968.24,96791253357483.23,108150572774147.94,111965884591048.72,0.0001564014741564,0.0019099992515191,0.003178356596766,0.0035513651750244,0.0036766494446389,8.015150088771404e-05,0.0009788226583497,0.0016288212944354,0.0018199780437733,0.0018841828238202
213,213,0.02,2630,100000.0,17.15,2.43,0.81,1.684981463897114,,0.263,14229.0,5.776447218242329,2630.0,0.0754175125171059,0.0162727461697457,0.0059990699541022,-1.884030445633813e-05,4.418650130088896e-06,1354576872677.8262,16275517422943.885,27324749994916.55,30588995136928.188,31702554669927.297,3.4872537057006125,20.14393696759956,4723753218902.097,56756858445355.945,95288335677115.56,106671586644910.84,110554851252880.22,0.0001535803922496,0.0018452997392018,0.0030980492189019,0.0034681456375112,0.0035943997566541,7.848797528611147e-05,0.0009430490325258,0.0015832724930999,0.0017724119928225,0.0018369347488716
214,214,0.02,2640,100000.0,17.15,2.43,0.81,1.690649426807136,,0.264,14354.0,5.957736896512671,2640.0,0.0766629315212412,0.0159032287540901,0.0063635346134871,0.0001114567959989,3.534234622511344e-05,1397089302232.2212,16511152915087.666,27973291941524.387,31374696090576.17,32552583420537.77,3.443646032852952,20.51633702845752,4811081033173.288,56858566233870.09,96330115820267.9,108043347724279.66,112099574755249.69,0.0001590026862849,0.0018791337554198,0.0031836394107584,0.003570753102042,0.0037048084192688,8.10517666782051e-05,0.000957890173179,0.0016228631398459,0.0018201947027079,0.0018885295248905
215,215,0.02,2650,100000.0,17.15,2.43,0.81,1.6885766020884576,,0.265,14250.0,5.792323095182231,2650.0,0.0793477806155351,0.0164557161130581,0.0069982221337192,2.345339244854221e-05,1.1671265934677192e-05,1358299765820.2332,15785208083357.662,26993404118696.31,30334119069142.18,31507866719700.58,3.3397279412767444,19.34478328588269,4536351680539.491,52718300494857.11,90150625965384.8,101307705029229.84,105227702853807.69,0.0001552024464287,0.0018036540781144,0.0030843282624958,0.0034660460144804,0.0036001611129592,7.886362540614706e-05,0.000916497792733,0.0015672517690291,0.0017612155015352,0.0018293639304493
216,216,0.02,2660,100000.0,17.15,2.43,0.81,1.6943410333662732,,0.266,14552.0,6.080930466389809,2660.0,0.0772421809983825,0.0166377859698869,0.0064353720679616,5.0005180443494605e-05,-1.0845051244845754e-05,1425978194368.4102,16290869600421.443,28125025115604.1,31667624791508.56,32929842438299.8,3.443714257700337,20.940986947190947,4910661439116.276,56101099913308.32,96854549988785.92,109054251002022.7,113400967908598.62,0.000163574698898,0.0018687341084175,0.0032262362306473,0.0036326096784257,0.0037773993199034,8.282336713897289e-05,0.0009462028797196,0.0016335518243841,0.0018393123575694,0.0019126242188463
217,217,0.02,2670,100000.0,17.15,2.43,0.81,1.7002108839550167,,0.267,14118.0,5.788954390357459,2670.0,0.0776135629380405,0.0168432330279684,0.0064886754807263,0.0001212913621377,2.821434450882205e-05,1357509804538.824,15241298216287.95,26571496953366.86,29978560380361.99,31207887600181.668,3.440120384798569,19.914700004937867,4669997151157.929,52431900684646.24,91409148323890.4,103129856671398.0,107358890299887.44,0.0001563292990747,0.0017551707244947,0.0030599436410679,0.0034522972253031,0.003593865162393,7.888004535432276e-05,0.0008856173933623,0.0015439747674793,0.0017419470522819,0.0018133788655406
218,218,0.02,2680,100000.0,17.15,2.43,0.81,1.6981372107867072,,0.268,14524.0,6.108145246995777,2680.0,0.0794271949348512,0.0162208539211402,0.0063994793958774,0.0001411013687944,-3.920685827373094e-05,1432360060420.5098,15799564894134.377,27822290912133.94,31458430878101.43,32780033055108.37,3.374159193457885,20.609854440126885,4833010866209.755,53310247140177.96,93876838664236.5,106145753759105.31,110605049894747.28,0.0001655667565853,0.0018262745431574,0.0032159836024354,0.0036362856740241,0.0037890499069774,8.32796528030344e-05,0.0009186113988938,0.0016176314820362,0.0018290423432271,0.0019058823595653
219,219,0.02,2690,100000.0,17.15,2.43,0.81,1.7041076151063972,,0.269,14467.0,5.99694673838246,2690.0,0.0786724964191307,0.0158592479701855,0.0064440433316625,1.005651930600559e-05,-1.3227730202419711e-05,1406284010150.687,15263152885963.352,27105385839163.28,30715797842289.21,32037386849227.84,3.4192381358650694,20.50498898662895,4808419917364.489,52188354421224.88,92679768948604.12,105024627355877.3,109543454888341.88,0.0001631894653342,0.0017711825924183,0.0031453912515846,0.0035643544198875,0.003717715619956,8.181920851252273e-05,0.0008880276526797,0.0015770222798375,0.0017870801702548,0.0018639717268295
220,220,0.02,2700,100000.0,17.15,2.43,0.81,1.702039589771001,,0.27,14272.0,6.040881681478587,2700.0,0.0797366381038955,0.0156424385174799,0.0066055705939843,1.74999414350889e-05,3.030984188603036e-05,1416586754306.7285,15133936316249.451,27092022852821.8,30769649800865.44,32125143765973.6,3.3861472770923005,20.455315056975472,4796771380860.749,51245737248956.36,91737579414004.88,104190565890284.14,108780468089350.2,0.000165020635754,0.0017629783596207,0.0031559964975266,0.0035844096075512,0.0037423134388576,8.247237529803677e-05,0.000881083824775,0.0015772726022659,0.0017913806538506,0.0018702962632651
221,221,0.02,2710,100000.0,17.15,2.43,0.81,1.7081125894856282,,0.271,14425.0,6.033738992370011,2710.0,0.0800755863933773,0.0154049286701345,0.0062647804349516,0.0001549791017667,-4.617642761601693e-05,1414911793710.7676,14875289309577.05,26848297096290.27,30562291726082.773,31940377033603.79,3.384302409834281,20.41999741218889,4788489393158.297,50342477457383.73,90862756562921.88,103432037538640.23,108095894965840.84,0.0001654605552341,0.0017395244278627,0.0031396544748507,0.0035739710282313,0.0037351250741273,8.242332659793361e-05,0.0008665351680944,0.0015640027668171,0.0017803553293691,0.0018606333904373
222,222,0.02,2720,100000.0,17.15,2.43,0.81,1.7060498731520604,,0.272,14645.0,6.239533121225287,2720.0,0.086172011423514,0.0167779520566923,0.0065509153447138,5.301791847621823e-06,-4.1467943913625804e-06,1463170516927.3298,15133680062178.707,27545105553200.977,31427879045750.605,32878415490632.523,3.1564773237471218,19.69494480791672,4618464557456.471,47769117941111.02,86945501058899.8,99201387541379.12,103779972936917.64,0.0001717353365059,0.001776271191897,0.0032330257591602,0.0036887548793174,0.0038590073287715,8.528921021528671e-05,0.0008821525620025,0.0016056230430768,0.0018319525657082,0.0019165053272224
223,223,0.02,2730,100000.0,17.15,2.43,0.81,1.7122275800092472,,0.273,14446.0,6.0835190971823,2730.0,0.0806985137069205,0.0165148230044193,0.0058537256973332,-1.0844285469773e-05,3.801046807573149e-05,1426585228289.2493,14512536691647.182,26642925582538.31,30469665744796.77,31911079583776.21,3.3829619339889807,20.58031353046273,4826083522893.511,49095359193460.8,90132003055828.28,103077719356015.48,107953967504407.86,0.0001680817979036,0.001709882600004,0.0031390979974579,0.0035899686176127,0.003759797538293,8.3202217910256e-05,0.0008464094652774,0.0015538857799217,0.0017770713720282,0.0018611384336741
224,224,0.02,2740,100000.0,17.15,2.43,0.81,1.7101698377971126,,0.274,14352.0,6.151180112886232,2740.0,0.089873223496852,0.0152995623648803,0.0065870102990404,0.0001180189596961,4.17195521193514e-06,1442451736471.8215,14428506609323.29,26723435944810.6,30634245762701.0,32119139739852.668,3.048738982969688,18.75334260142414,4397658840033.961,43988750565879.695,81472780923837.45,93395819270620.52,97922873424339.7,0.0001705990680518,0.0017064624893105,0.0031605863489603,0.0036231186426867,0.0037987373634056,8.414526183450517e-05,0.000841685330486,0.0015589086676784,0.0017870453240328,0.0018736664492633
225,225,0.02,2750,100000.0,17.15,2.43,0.81,1.7164544359148088,,0.275,14646.0,6.198024588631212,2750.0,0.0913384901100471,0.0162677410729311,0.0059260605382753,0.0001228863968809,-1.6192382086859453e-05,1453436766034.0193,14291079346629.092,26709492688705.883,30691910070845.508,32215770039819.902,3.0107789133438976,18.66088173583784,4375976767053.973,43027280345755.35,80416377373268.67,92406555651548.86,96994561113025.86,0.0001725256357399,0.0016963775840173,0.0031704662453143,0.0036431865635915,0.0038240715639367,8.469318963907065e-05,0.0008327552471056,0.0015563884045816,0.0017884477816729,0.0018772446006001
226,226,0.02,2760,100000.0,17.15,2.43,0.81,1.714401336629182,,0.276,14582.0,6.289420383984665,2760.0,0.0900304189863163,0.0158026310273681,0.0064920838260921,-1.3789661018482682e-05,1.743834358674238e-05,1474869080044.4038,14250860237668.55,26882686787710.76,30966270152786.668,32540666475281.645,3.065630518080217,19.281039070179187,4521403661957.019,43687872053492.6,82412385024397.94,94931142811499.34,99757660225293.22,0.0001757323957322,0.0016980068568088,0.003203103934338,0.0036896677233731,0.0038772589077891,8.575518240114915e-05,0.0008286058305715,0.0015630741332265,0.0018005110969954,0.0018920532180108
227,227,0.02,2770,100000.0,17.15,2.43,0.81,1.7207950848981397,,0.2769999999999999,14661.0,6.22491025381284,2770.0,0.0805091447159611,0.0152709751834265,0.0066272539755117,0.0001261910780925,1.8177875612393395e-05,1459741454519.1108,13856309488638.77,26388553442103.902,30472257902187.97,32058283470867.82,3.440602939917756,21.41744451999264,5022390739938.272,47674059163020.84,90792534553079.5,104842940124199.95,110299824358584.6,0.0001745860156709,0.0016572235158741,0.0031560879431867,0.0036445016199078,0.0038341912967549,8.491657821673332e-05,0.0008060539658201,0.0015350839393206,0.0017726425892618,0.0018649054100782
228,228,0.02,2780,100000.0,17.15,2.43,0.81,1.7187463007699086,,0.278,14579.0,6.329575852838439,2780.0,0.08305065891318,0.0163579845532675,0.0065179966332034,2.034130319448366e-05,2.1738450653825293e-05,1484285537490.6138,13836732405550.207,26610178662035.01,30805258906245.65,32446196667901.348,3.347354538037044,21.187334454848443,4968429929661.959,46316449009322.71,89073702302339.4,103116123195227.44,108608923658341.98,0.0001781888199922,0.0016611029061578,0.0031945580656858,0.0036981784133936,0.0038951733689091,8.640417835715863e-05,0.0008054727102378,0.0015490487275901,0.0017932554199602,0.0018887787377113
229,229,0.02,2790,100000.0,17.15,2.43,0.81,1.725251535377289,,0.279,14714.0,6.255745909836964,2790.0,0.0807332510094056,0.0153312901148011,0.0068211824463597,9.82596086817175e-05,-1.4291004065902763e-05,1466972415856.768,13425725806756.863,26080308662999.52,30268670513402.6,31918383232935.89,3.455825158923623,21.61876410304813,5069600182164.787,46396961019800.53,90128986830087.48,104603233087386.3,110304351808545.8,0.0001767438663203,0.0016175591726157,0.003142209449954,0.0036468319356854,0.0038455927311963,8.545354233185771e-05,0.0007820704848724,0.0015192206317389,0.0017631995592333,0.0018592980231105
230,230,0.02,2800,100000.0,17.15,2.43,0.81,1.7232067418091286,,0.28,14579.0,6.371192199299431,2800.0,0.0826862610124408,0.0147024905704694,0.0066268291636632,7.256977231146018e-05,-1.5142398165457142e-06,1494044570735.7163,13419272547245.012,26348377284805.58,30646723281529.016,32355311002345.34,3.3862941263950948,21.574730722621908,5059274354454.837,45441603807230.73,89223355239579.06,103778819041497.5,109564599604928.6,0.0001806708640327,0.0016227571876305,0.0031862396766133,0.003706027305678,0.0039126423062222,8.708583415339918e-05,0.0007821912186549,0.0015358112196785,0.0017863559851672,0.0018859472489126
231,231,0.02,2810,100000.0,17.15,2.43,0.81,1.7211740830578872,,0.281,14638.0,6.258711642731641,2810.0,0.0834956149169556,0.0147379404691113,0.0059721494872785,4.3106368378377766e-05,2.606500813083918e-05,1467667880220.57,12932631857616.56,25678376694475.06,29928317774739.684,31634669690416.41,3.3654462007313946,21.063357319504547,4939357291423.817,43524076750673.445,86419195287370.67,100722143349279.52,106464778921004.56,0.0001781414924308,0.0015697273008581,0.003116770768921,0.0036326169334277,0.003839729237899,8.55997643852727e-05,0.0007542784405195,0.0014976569457342,0.0017455290699557,0.0018450497611888
232,232,0.02,2820,100000.0,17.15,2.43,0.81,1.727784754206512,,0.282,14524.0,6.386221652097471,2820.0,0.0817118313570972,0.0161980638440543,0.0063574571532333,7.225366762623111e-05,-1.5059824953431358e-05,1497568977416.857,12941293798780.889,25992522682191.137,30357089009333.035,32126702323789.16,3.4511526093155696,22.03982551830377,5168339084042.235,44662379861582.055,89704162477338.08,104766946945784.7,110874152553449.52,0.0001824447415361,0.0015766025057049,0.0031665981027488,0.0036983213071425,0.0039139084678299,8.739467762722602e-05,0.0007552241109952,0.0015168637804228,0.001771569822612,0.0018748403814136
233,233,0.02,2830,100000.0,17.15,2.43,0.81,1.725755650598546,,0.283,14718.0,6.365278277117588,2830.0,0.0843108821190981,0.0175855309471696,0.0069255323810799,0.0001436526788659,1.0804990661556864e-05,1492657755984.0745,12644871766906.977,25698961779739.168,30077163047752.94,31869377067950.9,3.3566248257281,21.365851087640685,5010292080051.741,42444090490948.31,86261773105310.1,100957752173559.36,106973542246773.8,0.000182491266296,0.0015459529497919,0.0031419366287252,0.003677212374485,0.0038963271747185,8.715537158912991e-05,0.0007383263129967,0.0015005466285815,0.0017561871174183,0.0018608333956903
234,234,0.02,2840,100000.0,17.15,2.43,0.81,1.732482517830678,,0.284,14721.0,6.50625247747451,2840.0,0.091017598892904,0.015681894740228,0.0059913582079031,0.0001029055333477,1.188722753439132e-06,1525716205967.7725,12665315907239.885,26055193180285.227,30561431332659.715,32419867483562.625,3.120275676950881,20.30130135356513,4760655167411.022,39519277166259.695,81299385538700.47,95360090840102.69,101158923958931.23,0.0001872198649579,0.0015541545174185,0.0031972195940414,0.0037501778015089,0.0039782255628449,8.913247373828809e-05,0.0007399088592449,0.001522146656635,0.0017854014822729,0.0018939714841951
235,235,0.02,2850,100000.0,17.15,2.43,0.81,1.730456653737963,,0.285,14779.0,6.467515960098045,2850.0,0.0834796859367088,0.0171168036918932,0.0060169150990491,-1.967290426213446e-05,-1.3482528267262253e-05,1516632492642.9917,12331849006783.62,25688402030958.15,30203160898326.2,32072440316008.87,3.4140042191351347,22.08012677509855,5177789728760.61,42100984538896.7,87700312916530.69,103113718738102.95,109495446556814.08,0.0001867812828998,0.0015187321840904,0.0031636620672869,0.0037196784109437,0.0039498900208272,8.864633946524547e-05,0.0007207898278537,0.0015014730449218,0.0017653582307541,0.0018746165900594
236,236,0.02,2860,100000.0,17.15,2.43,0.81,1.7373023006418744,,0.286,14530.0,6.443514236596121,2860.0,0.0853078036889201,0.014972191563704,0.0063705569729641,0.000100872475571,3.839759811413654e-06,1511004088481.7903,12028980800435.045,25382189444512.09,29915411988811.55,31799580891870.867,3.352565505530019,21.602303564003748,5065740185758.878,40327946098221.41,85095452786499.36,100293378317408.78,106610177988397.78,0.0001867687511137,0.0014868508552656,0.0031373838490723,0.0036977160940832,0.0039306101514814,8.835867845257474e-05,0.0007034162612529,0.0014842691245153,0.0017493574563068,0.0018595376176477
237,237,0.02,2870,100000.0,17.15,2.43,0.81,1.7352793627869607,,0.287,14893.0,6.593549085508292,2870.0,0.0818286168960185,0.0162695352026048,0.0064028592937814,5.8957527573750486e-05,-1.066337700166948e-05,1546187260551.6946,12089015652034.254,25757414229364.254,30432229721410.81,32382605630187.457,3.507330453412129,23.125755503670927,5422989665610.832,42400172748155.625,90339763327800.14,106735886067137.84,113576498887591.52,0.0001917858358257,0.0014994962319821,0.0031948958206565,0.0037747501625902,0.004016670713472,9.045627855238892e-05,0.0007072412217744,0.0015068807613181,0.0017803705404143,0.0018944729851746
238,238,0.02,2880,100000.0,17.15,2.43,0.81,1.7422464615252664,,0.288,14748.0,6.543414680804286,2880.0,0.0844477555292542,0.0162454125069448,0.0064741082907603,1.0064611622156073e-05,3.825306389039827e-05,1534430742648.6052,11780773103240.22,25347416997491.98,30022451793127.47,31981298725903.977,3.410392593563149,22.31561296402732,5233011240064.406,40177061337738.4,86444643194203.33,102388347235888.6,109068784307353.5,0.0001910119850871,0.0014665170566297,0.0031553463463365,0.0037373130991171,0.003981158083913,8.980526639326504e-05,0.0006894905305591,0.001483502299955,0.0017571169594835,0.0018717619321969
239,239,0.02,2890,100000.0,17.15,2.43,0.81,1.7402261387477802,,0.289,14750.0,6.600744326781202,2890.0,0.0862244537852348,0.0157984623360462,0.0068849930130479,0.0001607216679016,5.40504736905045e-06,1547874544630.192,11665771111989.238,25353470922609.785,30105543553906.99,32107085828137.992,3.351717376138239,22.12382945551845,5188038007319.078,39100367742105.84,84977669036726.81,100905273447716.6,107613877467331.92,0.0001933832379656,0.0014574595847119,0.0031675282197073,0.003761226976287,0.0040112890548054,9.062762637256312e-05,0.0006830276713012,0.0014844387085459,0.0017626712464596,0.0018798609928942
240,240,0.02,2900,100000.0,17.15,2.43,0.81,1.747317453281164,,0.29,14851.0,6.563201444761822,2900.0,0.0829060420051064,0.0162115810789815,0.0064022281352831,6.95308988825112e-05,2.7968136290234995e-06,1539070738796.6472,11382442796199.28,24994471725196.82,29755388779819.246,31770934758672.2,3.497935650843614,22.95765631730069,5383570406407.013,39815052450513.54,87429053721568.66,104082435217641.8,111132685352986.05,0.0001929701304581,0.0014271413366171,0.0031338302704098,0.0037307585089709,0.0039834695512117,9.014541730880252e-05,0.0006666847923177,0.0014639594056882,0.0017428126408534,0.0018608658458093
241,241,0.02,2910,100000.0,17.15,2.43,0.81,1.7452994363073877,,0.291,14859.0,6.708322590869701,2910.0,0.085072799948648,0.0154118737274457,0.0062156365101592,0.0001361846004293,-5.614878113617301e-07,1573101647558.9448,11412348934130.623,25327586497579.48,30230439640164.04,32316501214763.36,3.4205997707334728,22.94648671633508,5380951134980.575,39037078147617.61,86635536566852.56,103406234902317.2,110541816646127.56,0.0001979170851064,0.0014358251030793,0.0031865468453107,0.0038033909025215,0.0040658451608575,9.216942420149083e-05,0.0006686596709612,0.0014839658120743,0.0017712283369072,0.0018934525393152
242,242,0.02,2920,100000.0,17.15,2.43,0.81,1.7432929151274017,,0.292,14770.0,6.527401005402232,2920.0,0.0861349625970433,0.0163028651253535,0.0065200521244511,5.942323432076233e-05,-7.522385292598783e-06,1530675535766.8235,10888767410704.96,24430883306118.08,29237184857636.44,31292235275659.98,3.39002875482787,22.12807710260592,5189034080561.087,36913234626922.43,82821396913584.47,99114897377605.5,106081577387326.34,0.0001932625843957,0.0013748121541795,0.0030846352061458,0.0036914772425716,0.0039509472253148,8.97120246491829e-05,0.0006381844796774,0.0014318802085392,0.0017135748153882,0.0018340201543573
243,243,0.02,2930,100000.0,17.15,2.43,0.81,1.7505018069954814,,0.293,14924.0,6.774019433103637,2930.0,0.0858764753252216,0.0168277442895738,0.0063281486638623,0.0002203211210077,8.323599138497302e-06,1588507557062.8027,11076220309118.531,25132235091921.6,30157153385432.605,32316051081965.64,3.411877337657181,23.112123388655647,5419792934639.748,37790705059579.73,85748103354799.83,102892508204009.05,110258402329130.4,0.000201281128955,0.00140347719371,0.0031845266520596,0.0038212382764567,0.004094794019849,9.312881773940488e-05,0.0006493612811743,0.0014734178196716,0.0017680117596445,0.0018945806193295
244,244,0.02,2940,100000.0,17.15,2.43,0.81,1.7484971878729925,,0.294,14961.0,6.719952595715567,2940.0,0.0872607796532065,0.0157244798915493,0.0064621507030763,2.906300315154802e-05,-3.55394077049114e-05,1575828883695.3003,10765656102253.195,24711715166059.28,29733256495533.164,31900917120274.6,3.3692112443691244,22.64093984711237,5309300394147.852,36271769592722.55,83258988605133.92,100177622116461.64,107480928667316.7,0.0002003560868748,0.0013687810596728,0.0031419290519834,0.0037803843952402,0.0040559879236052,9.240934771005768e-05,0.0006313168062684,0.0014491379761597,0.0017436098972909,0.0018707252880936
245,245,0.02,2950,100000.0,17.15,2.43,0.81,1.7558359025148185,,0.295,14993.0,6.810276426122509,2950.0,0.087671622761718,0.0152076628377483,0.0064193550098003,0.0001616739400247,9.21119592270542e-06,1597009821925.7285,10685213376416.422,24820985757801.98,29947245439981.47,32170385458732.105,3.3648287861829367,22.91541416048007,5373664620632.577,35953913555472.945,83518367379288.8,100767353523335.31,108247839054142.77,0.0002037623889508,0.0013633257442355,0.0031669081083213,0.003820967278705,0.0041046175825251,9.367395691879264e-05,0.0006267501951137,0.0014558958364793,0.0017565809180801,0.0018869810693389
246,246,0.02,2960,100000.0,17.15,2.43,0.81,1.7538328821918012,,0.296,14852.0,6.764247100404783,2960.0,0.0864846455847327,0.015817430832958,0.0065661426099698,8.986084455715264e-05,3.278258183363497e-06,1586215945044.9216,10389370396441.717,24431848938684.38,29560432758704.688,31794712520010.8,3.4225728509229527,23.151128482779715,5428939629211.843,35558377057044.05,83619782875391.9,101172734621476.16,108819719873889.05,0.0002030938180094,0.0013302204577624,0.0031281727418565,0.0037848195699528,0.0040708893252358,9.306157567380794e-05,0.000609533135997,0.001433390179919,0.0017342786514775,0.0018653614310529
247,247,0.02,2970,100000.0,17.15,2.43,0.81,1.7613044782525276,,0.297,15163.0,6.843520005763203,2970.0,0.0857734435471684,0.0155262870031144,0.0065466308952787,6.83314194569338e-06,-3.132524079071778e-05,1604805441351.471,10284883116251.896,24494204471081.69,29720297015069.33,32007233345566.203,3.462610193989403,23.696442134726087,5556815680593.267,35612541122323.31,84813882095228.3,102909803412771.88,110828572463755.1,0.0002061986697931,0.0013214868063774,0.0031472178803955,0.003818709453778,0.0041125539392833,9.416988084167396e-05,0.0006035162846359,0.0014373183545607,0.0017439851313884,0.0018781824092553
248,248,0.02,2980,100000.0,17.15,2.43,0.81,1.7593027546125992,,0.298,15076.0,6.936669098272781,2980.0,0.0870647597848801,0.0171531119927349,0.0064060983295505,0.0001972569943324,-3.957074323643831e-06,1626648903544.967,10195549652074.316,24600582470265.805,29935722778050.566,32280619722782.227,3.4227395875931803,23.742411928692533,5567595597278.399,34896711411426.64,84201387498829.6,102462183435648.58,110488155037207.92,0.0002097012535103,0.0013143706288477,0.0031714114643036,0.0038591970139436,0.0041614920129389,9.5466779166787e-05,0.00059836900575,0.0014437893567228,0.0017569046580501,0.0018945248650313
249,249,0.02,2990,100000.0,17.15,2.43,0.81,1.757312149740715,,0.299,15196.0,6.853439586528311,2990.0,0.0872075244778898,0.0155620345444578,0.0065201615343575,0.0001051616883746,3.926402434856705e-05,1607131583040.889,9846646127838.178,24088477224294.05,29389702842139.246,31732975104838.39,3.428603228793716,23.49772509471364,5510216534710.348,33760242706695.12,82589830787938.48,100765630057846.44,108799780903679.52,0.0002079035055894,0.0012737925568005,0.0031161598167133,0.0038019427367312,0.0041050756743865,9.43307341018999e-05,0.0005779497879838,0.0014138753565312,0.0017250312752177,0.0018625698533114
250,250,0.02,3000,100000.0,17.15,2.43,0.81,1.7649096688313315,,0.3,15125.0,6.991467020478808,3000.0,0.0895651550490583,0.0151672686055797,0.0063464293176315,0.0001236762594021,-1.6379163997777445e-06,1639499016302.2808,9813820847846.951,24364825515760.78,29791008339461.457,32208518263255.37,3.349516894552107,23.41803690279765,5491529653706.05,32871558729971.05,81610394697855.0,99785485738768.88,107882976071263.95,0.0002128236309717,0.0012739336625255,0.0031628019185716,0.0038671755835593,0.0041809929355529,9.62339326099269e-05,0.0005760433917475,0.0014301460101053,0.0017486475200134,0.0018905484816956
251,251,0.02,3010,100000.0,17.15,2.43,0.81,1.7629199733189227,,0.301,15183.0,6.976717284171476,3010.0,0.0979710816332044,0.0161135960034866,0.0064904506574402,4.037590994271187e-05,-7.081418950779866e-06,1636040203138.211,9562468951095.28,24105073397875.59,29537961522790.06,31977358671457.14,3.0723351726065338,21.43481390149196,5026463859899.863,29379109695407.934,74058864838555.27,90750518113566.34,98245163773372.31,0.0002131141169557,0.0012456277801244,0.0031399787251486,0.0038476784216717,0.0041654395428504,9.602978277248138e-05,0.0005612831606343,0.0014148826891127,0.0017337740375416,0.001876958036219
252,252,0.02,3020,100000.0,17.15,2.43,0.81,1.7706565996139254,,0.302,15087.0,6.947283422920247,3020.0,0.0879313256577916,0.018155709041544,0.0068453780506115,1.2929688894260214e-05,1.3564519789278355e-05,1629137962674.798,9292451308076.918,23795906027267.234,29225587285849.6,31679928897682.57,3.4344984309154416,23.86043401514445,5595271776551.373,31914909436948.32,81727001912860.62,100375233675832.72,108804666090603.56,0.0002129121668225,0.0012144311828857,0.0031098888061338,0.0038194942713593,0.0041402523671562,9.562183929817508e-05,0.0005454180714125,0.001396694665661,0.001715388429261,0.0018594453873373
253,253,0.02,3030,100000.0,17.15,2.43,0.81,1.7686675156566432,,0.303,15174.0,7.069008384914593,3030.0,0.0883286800444693,0.0151713535500246,0.0067257062070717,1.4896969520831272e-06,2.712533330464364e-05,1657682466262.4722,9221567481470.717,24001733250850.84,29555102283920.48,32069631229695.426,3.4303693867886813,24.24930995856352,5686463185283.145,31633382786643.145,82334810973586.69,101384918098169.05,110010681215949.42,0.000217384152152,0.0012092922916608,0.0031475246551168,0.0038757789760805,0.0042055277392267,9.729211221035508e-05,0.0005412289726303,0.0014087012272922,0.0017346375957507,0.0018822194380683
254,254,0.02,3040,100000.0,17.15,2.43,0.81,1.7666892874892075,,0.304,15202.0,6.918740815303952,3040.0,0.0888057111897069,0.016456882576569,0.0064132834087936,0.0001635555255497,-1.1635989765902156e-05,1622444721188.7766,8796811234708.688,23284903956188.42,28748169833098.938,31226065803703.05,3.4232032594232,23.68425611005281,5553958057807.384,30113272891185.4,79708959118180.36,98410828675115.98,106893170238199.58,0.0002134890618576,0.0011575266345353,0.0030639393972146,0.0037828221372603,0.0041088755794741,9.521668600538611e-05,0.0005162599392416,0.0013665250715213,0.0016871486741453,0.0018325693713843
255,255,0.02,3050,100000.0,17.15,2.43,0.81,1.774557867131724,,0.305,14987.0,7.027678342331043,3050.0,0.0908065846078898,0.0182477879939928,0.006423688861978,4.576970268156365e-05,-1.407671135644934e-05,1647990571276.63,8737360217290.699,23441659249552.82,29019331921370.137,31555114200252.56,3.358787265450129,23.60447652190118,5535249744385.827,29346934231486.57,78735546568419.23,97469762509368.44,105986915735632.84,0.000217587990876,0.0011536137938994,0.0030950562629499,0.0038314892326392,0.0041662944074855,9.670625139524387e-05,0.00051271977427,0.0013755873559111,0.001702892514692,0.001851695549624
256,256,0.02,3060,100000.0,17.15,2.43,0.81,1.7725798736533844,,0.306,15291.0,7.114172869899174,3060.0,0.0905392009917704,0.016037247045191,0.0063091432556835,0.0001709122281522,-1.891185374739603e-05,1668273537991.3562,8660576814570.332,23517716928094.67,29192773398189.44,31782991677519.508,3.3797514960156727,24.04413639995585,5638349985789.6455,29270597445402.73,79484038970601.08,98664319565377.31,107418613669950.23,0.0002209881812873,0.001147225005712,0.0031152789837019,0.0038670264516497,0.0042101402238526,9.78844201528669e-05,0.0005081514034588,0.0013798804766738,0.0017128592114314,0.0018648378939242
