sep=	
DetectorAtFocus_RN	DetectorAtFocus_RS	DetectorAtFocus_RO	DetectorAtFocus_OX	DetectorAtFocus_OY	DetectorAtFocus_OZ	DetectorAtFocus_DX	DetectorAtFocus_DY	DetectorAtFocus_DZ	DetectorAtFocus_EN	DetectorAtFocus_PL	DetectorAtFocus_S0	DetectorAtFocus_S1	DetectorAtFocus_S2	DetectorAtFocus_S3
390	2	1	0.117271062167369	-0.0127984816911734	0	-0.000154105762577609	0.000191113907040647	0.999999969863444	1649.65818299956	1.0174635225917	1.45919e+12	1.41112e+12	-7.81872e+08	3.71426e+11
535	2	1	-0.01984637134912	0.015169879916458	0	0.000678360550997684	-0.000361193106649466	0.999999704683208	1650.43865397593	-1.4128427062019	1.42352e+12	1.29033e+12	1.2593e+09	-6.01211e+11
2209	2	1	0.0391563093660141	0.0219702190608102	0	-0.000833437317736047	0.000534698157832594	0.999999509739939	1650.61769855987	1.98222904330942	1.40588e+12	1.1769e+12	-1.62228e+09	7.68984e+11
2594	2	1	-0.0712463426211395	0.0180903602459276	0	-0.000374836022130969	-0.0002498909009199	0.999999898526242	1650.45938928119	0.371323559335906	1.44961e+12	1.37337e+12	9.7767e+08	-4.63911e+11
3209	2	1	-0.0684033319536408	-0.014435167906628	0	-6.22112653443453e-05	0.000336843279276102	0.99999994133318	1649.82749819919	-0.358060507131768	1.44137e+12	1.32621e+12	-1.18636e+09	5.6451e+11
3513	2	1	0.000246420057012919	-0.00666438784548395	0	-0.000224791450278139	0.000341767362564374	0.999999916331934	1649.9046153786	0.414154305829697	1.44006e+12	1.31612e+12	-1.22875e+09	5.84454e+11
4999	2	1	0.0518890137391175	0.0188100642745186	0	-0.000840224631568189	0.000479689075826042	0.99999953196037	1650.49435745963	2.07986536897397	1.42306e+12	1.23085e+12	-1.50744e+09	7.14214e+11
5126	2	1	-0.0047896158089146	-0.00717207431700245	0	0.000111225636307252	-0.000210845414060294	0.999999971586534	1649.78124327046	-0.226188456137152	1.45456e+12	1.41977e+12	6.62531e+08	-3.15389e+11
5169	2	1	0.0735596389086042	0.0156587867224343	0	-0.000691626831851574	-0.000187422935826437	0.999999743262452	1649.93849821929	1.97650537176105	1.45812e+12	1.39492e+12	8.96444e+08	-4.24576e+11
5236	2	1	0.0372416010126957	-0.0209911831517064	0	-0.000531633316549314	-2.73200177012718e-05	0.999999858309807	1650.03470715349	1.36109375752812	1.46621e+12	1.46276e+12	-2.10533e+08	9.98377e+10
5759	2	1	0.0202908149287496	-0.0177652188052707	0	3.89063869660533e-05	0.000158075073452519	0.999999986749282	1649.61847932549	0.052190799426171	1.45636e+12	1.41493e+12	-7.24161e+08	3.44881e+11
5813	2	1	-0.0156719872986884	0.00286061313286146	0	0.0011924591223874	-0.000455652173118493	0.999999185210838	1650.07584247186	-2.26960950151306	1.40302e+12	1.22705e+12	1.42035e+09	-6.80295e+11
6052	2	1	0.044610672330653	-0.00306497661684313	0	-0.000646999926040306	0.00048377675669747	0.99999967367552	1650.14444469207	1.57402899842646	1.40362e+12	1.17426e+12	-1.61968e+09	7.6893e+11
7100	2	1	0.0169531466672478	-0.00235249078866956	0	-0.000316752282891043	-0.000242784641078478	0.999999920361802	1649.98217478259	0.80384471751313	1.45465e+12	1.4021e+12	8.15631e+08	-3.87373e+11
7291	2	1	0.00671692355830111	0.00494545681971315	0	0.000693158637524476	-0.000404052631510391	0.999999678136236	1650.15170466982	-1.26432615940439	1.42068e+12	1.27618e+12	1.30816e+09	-6.24201e+11
7347	2	1	-0.000447151344806412	0.0154542438465579	0	7.60264403760444e-05	-0.000167566310049494	0.999999983070756	1650.11290571652	-0.121977203255028	1.45082e+12	1.39684e+12	8.22736e+08	-3.9181e+11
7421	2	1	0.0473727613482105	-0.0151149920387776	0	-0.000297898193880456	-0.000547962705959165	0.999999805496751	1649.85958702694	0.966618832846052	1.39352e+12	1.16066e+12	1.62528e+09	-7.71217e+11
7498	2	1	0.0836881285072483	-0.00695264114502648	0	-0.000127162440924234	3.79877533006196e-05	0.999999991193322	1649.85552130533	0.794760586979464	1.46471e+12	1.46243e+12	-1.64589e+08	7.82036e+10
7649	2	1	-0.0237309370388578	0.0210369161361432	0	0.000231158193557036	-0.000164335379327533	0.999999959779886	1650.34626551015	-0.575074868409502	1.45131e+12	1.41097e+12	7.12392e+08	-3.39495e+11
7684	2	1	-0.0163281094632066	-0.0152444399593045	0	0.000986488031191032	0.000340231317563475	0.999999455541859	1649.5187280021	-2.03178602386265	1.42637e+12	1.29209e+12	-1.26178e+09	6.03903e+11
8177	2	1	-0.0155226652121405	0.0176098398908995	0	0.00118838300719442	2.66576123568589e-05	0.999999293517351	1650.03827968769	-2.33038936264529	1.44958e+12	1.44906e+12	8.0505e+07	-3.8602e+10
8319	2	1	0.0998341586904257	-0.00413711084407674	0	-0.000681378233321283	-6.86612264421369e-05	0.999999765504642	1649.74606391942	2.08313343997634	1.46918e+12	1.46319e+12	2.78814e+08	-1.32051e+11
8832	2	1	0.0108898961804603	0.0192460244386664	0	6.82730123694175e-05	0.000258234182904053	0.999999964326951	1650.42694889298	-0.083737408898287	1.45354e+12	1.40878e+12	-7.49689e+08	3.57533e+11
