,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,10000.0,10.0,10.0,0.0099909471495185,0.0111450322663017,0.0102622720538357,242000000000000.0,156000000000000.0,126000000000000.0,0.1000906668365376,10.009066683653764,242219413744421.1,156141440264998.72,126114240214037.44,0.0010013446953661,0.0006454949275914,0.0005213612876699,0.0004818221638195,0.0003105961056026,0.0002508660852944
1,1,2.25,0.02,105,1,100000.0,,10000.0,10.0,10.5,0.0104883500010234,0.0105012234951835,0.0104216438529507,242000000000000.0,156000000000000.0,126000000000000.0,0.100111088263041,10.0111088263041,242268833596559.25,156173297690343.94,126139971211431.69,0.0010580478840031,0.0006820473962995,0.0005508844354727,0.0005369240685088,0.0003461163416833,0.0002795555067442
2,2,2.25,0.02,110,1,100000.0,,10000.0,10.0,11.0,0.0109873570798838,0.0107794766545109,0.0096847785346062,242000000000000.0,156000000000000.0,126000000000000.0,0.1001151785454244,10.011517854542442,242278732079927.1,156179678530862.06,126145124967234.77,0.0010961052636104,0.0007065802525753,0.0005706994347723,0.0006062564665268,0.0003908099536288,0.0003156541933156
3,3,2.25,0.02,115,1,100000.0,,10000.0,10.0,11.5,0.0114851247505694,0.0102683210614296,0.0096418072277824,242000000000000.0,156000000000000.0,126000000000000.0,0.1001297264482036,10.012972644820362,242313938004652.75,156202373259197.66,126163455324736.56,0.0011371442666619,0.0007330351471044,0.0005920668495843,0.0006603938348687,0.0004257084224774,0.0003438414181548
4,4,2.25,0.02,120,1,100000.0,,10000.0,10.0,12.0,0.0119799600577505,0.010103953198438,0.0094762370388474,242000000000000.0,156000000000000.0,126000000000000.0,0.1001673723097413,10.016737230974131,242405040989573.97,156261100803196.47,126210889110274.05,0.0011758375191494,0.0007579779049062,0.0006122129231935,0.0007251479511573,0.0004674507453741,0.0003775563712637
5,5,2.25,0.02,125,1,100000.0,,10000.0,10.0,12.5,0.0124723800712153,0.0102908375559803,0.0094231668405916,242000000000000.0,156000000000000.0,126000000000000.0,0.1002218894854678,10.022188948546782,242536972554832.16,156346147597329.84,126279580751689.44,0.0012242976239857,0.0007892166501726,0.0006374442174471,0.0007622143271096,0.0004913447728475,0.0003968553934537
6,6,2.25,0.02,130,1,100000.0,,10000.0,10.0,13.0,0.0129826899355055,0.0100368738094704,0.0090645499386372,242000000000000.0,156000000000000.0,126000000000000.0,0.100133477271328,10.013347727132802,242323014996613.72,156208224543271.72,126168181361873.28,0.00127150536943,0.0008196480893846,0.0006620234568106,0.0008032741720799,0.000517813102663,0.0004182336598432
7,7,2.25,0.02,135,1,100000.0,,10000.0,10.0,13.5,0.0134805230608168,0.0095801783405589,0.0089335013778059,242000000000000.0,156000000000000.0,126000000000000.0,0.1001446223126287,10.01446223126287,242349985996561.4,156225610807700.75,126182224113912.16,0.0013219797179326,0.0008521852727168,0.0006883034895021,0.0008403959584594,0.0005417428492548,0.0004375615320904
8,8,2.25,0.02,140,1,100000.0,,10000.0,10.0,14.0,0.0139813699919875,0.0099363785051446,0.009153458061923,241906596791899.6,156000000000000.0,126000000000000.0,0.1001333173907357,10.013331739073577,242229100354760.1,156207975129547.78,126167979912327.05,0.0013781721018298,0.0008887514881225,0.0007178377404066,0.0008807749326125,0.0005679914946914,0.0004587623610969
9,9,2.25,0.02,145,1,100000.0,,10000.0,10.0,14.5,0.0144814893370968,0.0091085115577122,0.0086395662010889,241021867154659.97,156000000000000.0,126000000000000.0,0.1001280367494147,10.012803674941468,241330463718743.3,156199737329086.9,126161326304262.48,0.0014227880294938,0.0009208912669264,0.0007437967925175,0.0009145482206049,0.0005919360101995,0.0004781021620842
10,10,2.25,0.02,150,1,100000.0,,10000.0,10.0,15.0,0.0149741405944351,0.0093273799120069,0.0084230967576765,241000000000000.0,156000000000000.0,126000000000000.0,0.1001727370323891,10.017273703238914,241416296248057.84,156269469770527.06,126217648660810.31,0.001470731530172,0.0009520087913147,0.0007689301776003,0.0009547125562527,0.0006179882106864,0.0004991443240159
11,11,2.25,0.02,155,1,100000.0,,10000.0,10.0,15.5,0.0154700415518442,0.009139116820047,0.0082503979627748,241000000000000.0,156000000000000.0,126000000000000.0,0.1001939800699679,10.0193980069968,241467491968622.8,156302608909150.06,126244414888159.66,0.0015253817584824,0.0009873840428351,0.000797502496136,0.0009812543769645,0.0006351688083255,0.0005130209605706
12,12,2.25,0.02,160,1,100000.0,,10000.0,10.0,16.0,0.0159783137806729,0.0090656749434359,0.0081406351322835,241000000000000.0,156000000000000.0,126000000000000.0,0.1001358465326092,10.013584653260931,241327390143588.38,156211920590870.5,126171166631087.72,0.0015740316013903,0.001018875227456,0.0008229376837144,0.0010093141689281,0.0006533319931651,0.0005276912252487
13,13,2.25,0.02,165,1,100000.0,,10000.0,10.0,16.5,0.016461915802121,0.0089107058350081,0.0083527398045961,241000000000000.0,156000000000000.0,126000000000000.0,0.1002318888590008,10.023188885900089,241558852150192.0,156361746620041.3,126292179962341.05,0.0016193974495847,0.0010482406727602,0.0008466559279986,0.0010339486972675,0.0006692779949117,0.0005405706881979
14,14,2.25,0.02,170,1,100000.0,,10000.0,10.0,17.0,0.0169805714247164,0.008618800830532,0.0079615625312342,240598222335152.75,156000000000000.0,126000000000000.0,0.1001144621868143,10.011446218681437,240873616321874.1,156178561011430.4,126144222355386.1,0.0016685719489928,0.0010818750924946,0.0008738221900918,0.0010580489816759,0.0006860218647481,0.0005540945830658
15,15,2.25,0.02,175,1,100000.0,,10000.0,10.0,17.5,0.0174718249357241,0.0086736093176519,0.0079945873238743,240000000000000.0,156000000000000.0,126000000000000.0,0.1001614104388508,10.01614104388509,240387385053242.16,156251800284607.44,126203377152952.12,0.0017237397383715,0.0011204308299414,0.000904963362645,0.0010775547588634,0.0007004105932612,0.0005657162484033
16,16,2.25,0.02,180,1,100000.0,,10000.0,10.0,18.0,0.0179571459855577,0.0084110173585361,0.0076873377647977,240000000000000.0,156000000000000.0,126000000000000.0,0.1002389312750064,10.023893127500648,240573435060015.6,156372732789010.16,126301053406508.16,0.0017819872835594,0.0011582917343136,0.0009355433238687,0.0011006397468528,0.0007154158354543,0.0005778358670977
17,17,2.25,0.02,185,1,100000.0,,10000.0,10.0,18.5,0.0184773953476479,0.0084772327694933,0.0074868420754429,240000000000000.0,156000000000000.0,126000000000000.0,0.1001224100156791,10.012241001567912,240293784037629.9,156190959624459.44,126154236619755.69,0.0018345458108502,0.0011924547770526,0.0009631365506963,0.0011210997989027,0.0007287148692867,0.0005885773944239
18,18,2.25,0.02,190,1,100000.0,,10000.0,10.0,19.0,0.0189581763950658,0.008517867814417,0.0076752278859204,240000000000000.0,156000000000000.0,126000000000000.0,0.1002209650322374,10.022096503223748,240530316077369.84,156344705450290.44,126278415940619.2,0.0018869774455485,0.0012265353396065,0.000990663158913,0.0011423349326022,0.0007425177061914,0.0005997258396161
