,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
44,44,0.02,940,500000.0,17.15,2.43,0.81,1.2420927666865087,,11933.0,0.0386513115095005,940.0,0.0658246266144715,0.0061289231566514,0.005998462091674,2.438929543123091e-05,-3.270545750197787e-05,1202055787945.466,676397951416.259,448355213510.206,14.28036964805724,0.5519550157378765,17165800989447.965,9659212775412.842,6402678182559.368,4.93357740716555e-05,2.77612876608994e-05,1.840176782093903e-05,2.663947707372645e-05,1.499005944663064e-05,9.93626797605231e-06
45,45,0.02,950,500000.0,17.15,2.43,0.81,1.2438372185643578,,11920.0,0.040942961298053,950.0,0.063799489350913,0.0058330457226544,0.0057177629809732,5.592421434612421e-06,-3.171167444202044e-05,1269416947118.4756,716501822715.9282,474938351057.4153,14.89040131300681,0.6096571246709162,18902127776126.047,10668999681741.031,7072022646182.626,5.2656659255588046e-05,2.972119792508107e-05,1.970090833891088e-05,2.832679019662635e-05,1.5988597642126963e-05,1.059815615135273e-05
46,46,0.02,960,500000.0,17.15,2.43,0.81,1.2456553214920838,,11998.0,0.0433558292819012,960.0,0.0612631829549172,0.0062844518517852,0.0055674874250425,1.91565614652743e-05,5.1657798546833554e-05,1339695124810.7493,758727012433.2722,502927619670.0548,15.67009668280622,0.679390036610634,20993152131268.59,11889325640686.092,7880924424683.354,5.616919742022803e-05,3.18110341376696e-05,2.1086171199826703e-05,3.0093944232907115e-05,1.704349592478558e-05,1.1297403013000729e-05
47,47,0.02,970,500000.0,17.15,2.43,0.81,1.248607695195856,,12099.0,0.0464540856289292,970.0,0.0699596998407514,0.0054067905712009,0.0054092739509464,2.378008544892304e-05,2.296630730215267e-05,1434405286533.3157,812946498506.2617,538867393295.5792,13.865125239359246,0.6440917151250225,19888208941783.406,11271605014687.893,7471463895450.26,6.076209710373897e-05,3.443680426036604e-05,2.282668168115692e-05,3.242861698547264e-05,1.837885768913636e-05,1.2182557096798956e-05
48,48,0.02,980,500000.0,17.15,2.43,0.81,1.250595615161144,,12015.0,0.0491399068009376,980.0,0.0701211633354432,0.0053575311617044,0.0063003347084128,-1.1841412369525344e-06,-1.4379262628206772e-05,1511770090295.336,859948369016.4081,570022918890.8762,13.975809204874553,0.6867699617952213,21128210343603.59,12018474331416.377,7966531556824.567,6.471137482660985e-05,3.681012185396605e-05,2.4399852200343216e-05,3.438975271316213e-05,1.9562109309084147e-05,1.2966883884878631e-05
49,49,0.02,990,500000.0,17.15,2.43,0.81,1.25266275865464,,12208.0,0.0526582274640575,990.0,0.0761487499833037,0.0059939345919704,0.006087923532254,2.092002408216706e-05,1.949613246948207e-05,1614043461607.9973,921518980621.007,610835438583.0675,13.000870010565706,0.6846027702470131,20983969235769.07,11980548479322.73,7941392134865.353,6.979674214623029e-05,3.984962251833251e-05,2.6414606926437552e-05,3.693514010736984e-05,2.1087680394261863e-05,1.3978119575625008e-05
50,50,0.02,1000,500000.0,17.15,2.43,0.81,1.2548110036432727,,12304.0,0.0534390463813354,1000.0,0.0710387678135475,0.0063908474190229,0.0061115690359554,-1.7423922261588437e-06,3.8792251789541125e-05,1635234819268.8635,935183311673.3696,619892938023.4907,14.07682073856711,0.7522518763500319,23018907416310.977,13164407836125.56,8726121765660.37,7.142478278866576e-05,4.084750649678597e-05,2.7076061449298134e-05,3.763512335571624e-05,2.152335486029523e-05,1.4266909507395694e-05
51,51,0.02,1010,500000.0,17.15,2.43,0.81,1.2581839125345742,,12220.0,0.0499159741533465,1010.0,0.0688214645009566,0.0061396350890467,0.0064706322019828,4.450849848643239e-05,-2.256562895894289e-05,1523670076814.4072,873529547683.5645,579025300178.8198,14.675653988530875,0.7325495651749643,22360854840006.5,12819617390561.877,8497574956029.585,6.722470470425694e-05,3.85403420248592e-05,2.554674099933524e-05,3.526157014647845e-05,2.021567784875353e-05,1.3400106459745196e-05
52,52,0.02,1020,500000.0,17.15,2.43,0.81,1.259358879746124,,12458.0,0.0570670625494272,1020.0,0.0693808726879297,0.0059535301223864,0.0057727483105137,7.225637820899081e-06,2.009024144958301e-05,1735489001444.5588,998673594614.9764,661977925573.3558,14.701458204307816,0.8389690349130242,25514219018773.09,14681958110977.922,9732040804991.08,7.734251036903098e-05,4.45061436762172e-05,2.950121523680683e-05,4.039073721870155e-05,2.324253434840232e-05,1.5406479910940965e-05
53,53,0.02,1030,500000.0,17.15,2.43,0.81,1.2617628504126932,,12311.0,0.062143150422176,1030.0,0.0747380581169636,0.0056922001468957,0.0059780221863904,1.4133001204032196e-05,-1.6182330933092055e-05,1882937457791.9329,1087505132388.08,720860544897.2416,13.781465908414017,0.8564237089846627,25949638382235.28,14987414907231.596,9934515024222.086,8.473937801261663e-05,4.894188499078518e-05,3.244147805103474e-05,4.406315205432685e-05,2.5449015212895044e-05,1.6869061512547572e-05
54,54,0.02,1040,500000.0,17.15,2.43,0.81,1.2642566117790308,,12414.0,0.06626735245527,1040.0,0.0690754649608607,0.0060791766994636,0.0063401453542386,-5.3818389939785214e-06,1.1264187849889028e-05,2006892668393.1409,1159678667967.226,768701288481.1327,15.055997098090923,0.9977210662647146,30215770191507.08,17460118659632.506,11573564368670.688,9.119136414778906e-05,5.26947361812305e-05,3.492908226870136e-05,4.721378303066921e-05,2.728238429339574e-05,1.808432330305089e-05
