,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,100000.0,100.0,,0.09977905689853016,0.10537165743865444,0.1093159425020962
1,1,2.5,0.012,1200,1,100000.0,150,,100000.0,100.0,,0.14961902294529494,0.08713900201917625,0.09167200794136382
2,2,2.5,0.012,1200,1,100000.0,200,,100000.0,100.0,,0.19962085904604265,0.0747244793167929,0.07714104373006107
3,3,2.5,0.012,1200,1,100000.0,250,,100000.0,100.0,,0.24953411691037528,0.0725976484772044,0.06723718196114056
4,4,2.5,0.012,1200,1,100000.0,300,,100000.0,100.0,,0.2995735873944625,0.06573407975867504,0.06309322376244014
5,5,2.5,0.012,1200,1,100000.0,350,,100000.0,100.0,,0.3497913560824202,0.06184736904293733,0.06057429553472744
6,6,2.5,0.012,1200,1,100000.0,400,,100000.0,100.0,,0.39927842884127074,0.05886184773315415,0.058475646551580246
7,7,2.5,0.012,1200,1,100000.0,450,,100000.0,100.0,,0.4492620909193761,0.054949096666216286,0.05721442381151774
8,8,2.5,0.012,1200,1,100000.0,500,,100000.0,100.0,,0.49870705064962806,0.055483551271397646,0.054493174998276085
9,9,2.5,0.012,1200,1,100000.0,550,,100000.0,100.0,,0.549453420845424,0.049661028320915214,0.050777761574629245
10,10,2.5,0.012,1200,1,100000.0,600,,100000.0,100.0,,0.5994136909800432,0.05237989453946054,0.049387147344290006
11,11,2.5,0.012,1200,1,100000.0,650,,100000.0,100.0,,0.6486317068640517,0.048477486639253935,0.04701723956373038
12,12,2.5,0.012,1200,1,100000.0,700,,100000.0,100.0,,0.6989195590286386,0.04446294314481872,0.04631515694921584
13,13,2.5,0.012,1200,1,100000.0,750,,100000.0,100.0,,0.7482490260256611,0.045326064079538875,0.045422792162496686
14,14,2.5,0.012,1200,1,100000.0,800,,100000.0,100.0,,0.7994559551694919,0.04428547679589937,0.04482693332823736
15,15,2.5,0.012,1200,1,100000.0,850,,100000.0,100.0,,0.8478722877526365,0.04500392488807066,0.044023786473047166
16,16,2.5,0.012,1200,1,100000.0,900,,100000.0,100.0,,0.8991917158801925,0.044250728411424974,0.04287111371846727
17,17,2.5,0.012,1200,1,100000.0,950,,100000.0,100.0,,0.9475879341514144,0.04473953940256883,0.0434792466913891
18,18,2.5,0.012,1200,1,100000.0,1000,,100000.0,100.0,,0.987159697289627,0.0417839363598152,0.04352870910061248
19,19,2.5,0.012,1200,1,100000.0,1050,,100000.0,100.0,,0.9657655718338689,0.038353643288017845,0.04184745908538239
20,20,2.5,0.012,1200,1,100000.0,1100,,100000.0,100.0,,1.09703031568813,0.03906143794549983,0.03992856527582184
21,21,2.5,0.012,1200,1,100000.0,1150,,100000.0,100.0,,1.1482550210944282,0.04110814652867519,0.03928625266954014
22,22,2.5,0.012,1200,1,100000.0,1200,,100000.0,100.0,,1.1989983743591779,0.04097130260975833,0.0395691697883185
23,23,2.5,0.012,1200,1,100000.0,1250,,100000.0,100.0,,1.248818328911284,0.03748891054938086,0.03819211381716119
24,24,2.5,0.012,1200,1,100000.0,1300,,100000.0,100.0,,1.2973761360721028,0.03750812079612809,0.037600690938194486
25,25,2.5,0.012,1200,1,100000.0,1350,,100000.0,100.0,,1.3481929537003907,0.03826960551875792,0.03744394281298754
26,26,2.5,0.012,1200,1,100000.0,1400,,100000.0,100.0,,1.3974038282382253,0.036505065700012766,0.03843485463502916
27,27,2.5,0.012,1200,1,100000.0,1450,,100000.0,100.0,,1.4466321376113456,0.03665050782630791,0.036075800641836395
28,28,2.5,0.012,1200,1,100000.0,1500,,100000.0,100.0,,1.4896557114469147,0.037053201898923166,0.039633518419108046
29,29,2.5,0.012,1200,1,100000.0,1550,,100000.0,100.0,,1.546609815181796,0.035564230484142666,0.03803810216887311
30,30,2.5,0.012,1200,1,100000.0,1600,,100000.0,100.0,,1.5963720924812037,0.037616295867982326,0.036230787604736046
31,31,2.5,0.012,1200,1,100000.0,1650,,100000.0,100.0,,1.6454152265386597,0.034535756264465756,0.0358108953693211
32,32,2.5,0.012,1200,1,100000.0,1700,,100000.0,100.0,,1.698554093709106,0.035929782147937524,0.034617664473322776
33,33,2.5,0.012,1200,1,100000.0,1750,,100000.0,100.0,,1.741914602944348,0.036018150818513756,0.034324713023993855
34,34,2.5,0.012,1200,1,100000.0,1800,,100000.0,100.0,,1.780951156228582,0.037564780888478574,0.035302178300226965
35,35,2.5,0.012,1200,1,100000.0,1850,,100000.0,100.0,,1.84757786298087,0.03488239438975596,0.037849817688818586
36,36,2.5,0.012,1200,1,100000.0,1900,,100000.0,100.0,,1.8959140221223836,0.03673900552190157,0.03642880311837093
37,37,2.5,0.012,1200,1,100000.0,1950,,100000.0,100.0,,1.946455072421088,0.0345181493155334,0.03401967843998152
38,38,2.5,0.012,1200,1,100000.0,2000,,100000.0,100.0,,1.9949128858946208,0.03513699370820286,0.034026874289586354
39,39,2.5,0.012,2400,1,100000.0,100,,100000.0,100.0,,0.09988323858779324,0.10609315071197016,0.10944210734360393
