,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,299.5,0.2995,,0.001233815766141788,0.015791506980854953,0.0012015970332709591
1,1,2.5,0.012,1200,1,100000.0,150,,342.0,0.342,,0.0020719128011705834,0.013580406721336464,0.0013188338335427873
2,2,2.5,0.012,1200,1,100000.0,200,,162.5,0.1625,,0.002634945904695485,0.010195699364284057,0.0011438554811166364
3,3,2.5,0.012,1200,1,100000.0,250,,213.75,0.21375,,0.0037892934768350975,0.009947410881522036,0.0013466786635484916
4,4,2.5,0.012,1200,1,100000.0,300,,236.0,0.236,,0.0035612763206529507,0.009707665449353753,0.001226895074060545
5,5,2.5,0.012,1200,1,100000.0,350,,274.25,0.27425,,0.004413531693231221,0.010449767935471165,0.001158773620193062
6,6,2.5,0.012,1200,1,100000.0,400,,309.0,0.309,,0.005198653617199511,0.00935386315420764,0.0013009956263646703
7,7,2.5,0.012,1200,1,100000.0,450,,353.25,0.35324999999999995,,0.007758012621181365,0.00779929806505981,0.0013284598255119287
8,8,2.5,0.012,1200,1,100000.0,500,,407.5,0.4075,,0.007355711048276704,0.007816444595636154,0.001396288902028538
9,9,2.5,0.012,1200,1,100000.0,550,,418.25,0.41825,,0.009320320310280295,0.007373062576905208,0.001325919010251126
10,10,2.5,0.012,1200,1,100000.0,600,,468.0,0.468,,0.007408834132263565,0.007418021206032418,0.001330133956915716
11,11,2.5,0.012,1200,1,100000.0,650,,492.5,0.4925,,0.010327553049023663,0.007281072499788046,0.001399331086634893
12,12,2.5,0.012,1200,1,100000.0,700,,539.25,0.53925,,0.009929306795356752,0.007253668775770368,0.0014775754099890623
13,13,2.5,0.012,1200,1,100000.0,750,,567.25,0.56725,,0.01168131650265991,0.006892606707040811,0.001426314036238218
14,14,2.5,0.012,1200,1,100000.0,800,,618.75,0.61875,,0.014762373595260668,0.006664662611555589,0.001460895408794897
15,15,2.5,0.012,1200,1,100000.0,850,,619.25,0.6192500000000001,,0.01351034818284802,0.006373776472043328,0.0014224704638531563
16,16,2.5,0.012,1200,1,100000.0,900,,687.25,0.68725,,0.017978469977407485,0.00624917905012112,0.0014548725778787625
