,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
235,235,0.02,970,2,100000.0,17.15,2.43,0.81,1.3738045156753,,12.0,0.0004068701419934,970.0,0.0616337382303965,0.0197613246245536,0.0067093405451139,-0.0005170450662619,4.849991042130982e-05,4434884547.7291975,2583625401.658753,1358946274.2583046,748641061.2680478,419076246.25330937,236798422.6402195,16.39786341755401,0.006678776844437,72798667604.36487,42410232962.175865,22307114660.420063,12288949393.764343,6879140149.770258,3887048123.4624176,1.878638402011593e-07,1.0944361332819833e-07,5.756561708916259e-08,3.171279504313147e-08,1.7752271138274687e-08,1.0030894953860066e-08,1.002625783126329e-07,5.84098506683687e-08,3.072266161139393e-08,1.6925059091306843e-08,9.474353730459809e-09,5.353469777793793e-09
236,236,0.02,972,2,100000.0,17.15,2.43,0.81,1.37464021604122,,11.8,0.0004020227382725,972.0,0.0484295453649272,0.0177012152111726,0.0069329259948158,0.0010220029421689,0.0001376020251835,4341845573.34416,2552844388.0310574,1342755945.8305085,739721838.4215977,414083420.4207856,233977233.6746575,21.71720790926447,0.0086169671794949,93063245538.54608,54717741589.79329,28780670379.513325,15855219610.270817,8875476194.879856,5015074898.466093,1.843086481690361e-07,1.0836665887716476e-07,5.699915600783154e-08,3.140073265102095e-08,1.7577584038343253e-08,9.932188262442498e-09,9.828040685606413e-08,5.7785239216296955e-08,3.039412582400501e-08,1.674406931621833e-08,9.37303880201352e-09,5.296221925021233e-09
237,237,0.02,974,2,100000.0,17.15,2.43,0.81,1.37566321948265,,12.6,0.0004318084035325,974.0,0.0582641211433577,0.0184480696559873,0.006952755655725,-0.0003949803693985,0.0002571354438153,4663530758.1525,2741983362.432257,1442240067.799014,794527462.5000556,444762655.6386181,251312490.85599583,17.551653793765023,0.0076269906418115,82371498931.56519,48431390575.50361,25474148743.650715,14033662780.933329,7855800361.065939,4438908553.534346,1.9837131778918746e-07,1.1663498777419819e-07,6.134816679776723e-08,3.3796594882602314e-08,1.8918746048413247e-08,1.069000990308399e-08,1.0569248365958749e-07,6.21432658554056e-08,3.268637920583538e-08,1.8006867586448235e-08,1.0079931311979176e-08,5.6956505083222125e-09
238,238,0.02,976,2,100000.0,17.15,2.43,0.81,1.37649904869742,,12.7,0.0004390970914639,976.0,0.0566862511285706,0.0185082347597631,0.0069135849908263,0.0009096975201118,9.820144200464998e-05,4742248587.811432,2788266530.7965364,1466584285.4898314,807938648.2937996,452270004.2079421,255554507.2320605,17.88154538038136,0.0076428150887858,82542402958.88765,48531875813.79044,25527002396.544884,14062779763.366043,7872099541.449469,4448118381.67339,2.0213392519682096e-07,1.188472615740568e-07,6.251178797753537e-08,3.4437631700199136e-08,1.9277587310437555e-08,1.0892772635606465e-08,1.0760957670062625e-07,6.327044556009043e-08,3.327925797963812e-08,1.8333483437884473e-08,1.0262765185337504e-08,5.798960522200414e-09
239,239,0.02,978,2,100000.0,17.15,2.43,0.81,1.37752579557062,,13.7,0.0004778373686188,978.0,0.0602591319056835,0.0195532049592945,0.0068310520747842,0.0006517725427044,0.0002588434058204,5160643581.084021,3034267290.7299566,1595976811.1870952,879220758.2587591,492172489.6774576,278101348.53619444,16.870435103693204,0.0082358990829791,88947710096.17491,52297959176.917656,27507902937.15039,15154054312.68165,8482976055.468534,4793293266.29387,2.204183750686335e-07,1.295978408968354e-07,6.816642340085518e-08,3.755276019687829e-08,2.1021382066730787e-08,1.1878101323143024e-08,1.172488218890797e-07,6.893796472181999e-08,3.6260283806437605e-08,1.9975725210732088e-08,1.1182063569051114e-08,6.318408735133737e-09
240,240,0.02,980,2,100000.0,17.15,2.43,0.81,1.37836355581004,,11.1,0.0003909950030839,980.0,0.0607640790931253,0.0193683328799883,0.0066509314994909,0.0001305309530118,0.0001885935603963,4183646532.9990096,2482818269.5835247,1305923310.3006256,719430805.6745961,402724853.1765402,227559091.7948994,16.5350112593701,0.006446602171901,68978643239.34177,40935923791.57199,21531651254.149677,11861747996.298023,6640000237.058131,3751922464.04644,1.7908114512707197e-07,1.0627712818288845e-07,5.590009576863741e-08,3.079526233960863e-08,1.7238652287933092e-08,9.740675370463164e-09,9.51696098717015e-08,5.6479160998626577e-08,2.9707149249671303e-08,1.6365615155507545e-08,9.161186744659114e-09,5.176515228535538e-09
241,241,0.02,982,2,100000.0,17.15,2.43,0.81,1.37934440695512,,11.4,0.0004059682146207,982.0,0.0559450840467721,0.0191502705128281,0.0062833771847764,-0.0002918744005714,0.0002082848526937,4343859896.442677,2577898162.842149,1355933836.8335085,746981514.9022921,418147261.0594353,236273500.90931195,18.862817961680594,0.0074355750461884,79560652994.21686,47215901543.29692,24834820654.26956,13681458084.986826,7658642297.574145,4327504676.881702,1.8632538598280088e-07,1.1057628046642861e-07,5.816138216659393e-08,3.204100095405175e-08,1.7935995099278972e-08,1.0134707910466368e-08,9.893139479642973e-08,5.871162214554473e-08,3.08813886560818e-08,1.7012501535086983e-08,9.523302489749775e-09,5.381128202945989e-09
242,242,0.02,984,2,100000.0,17.15,2.43,0.81,1.38023250093147,,11.9,0.000428372853012,984.0,0.0553586058439396,0.0174483718487685,0.0065513111315202,0.0003670169556636,-4.16157966562437e-05,4583589527.229179,2720167616.626664,1430765329.0603237,788206049.5422142,441224038.6024351,249313000.45302644,18.121972251200138,0.0076736621470128,82108184973.03806,48727754633.53194,25630031571.02309,14119538350.503738,7903872011.423288,4466071369.56151,1.9700153910420454e-07,1.1691212834688775e-07,6.149393837458345e-08,3.3876900182405264e-08,1.8963699558629032e-08,1.0715410818565145e-08,1.0451525177409509e-07,6.202540642668258e-08,3.2624387002381085e-08,1.7972716192928496e-08,1.0060813955824104e-08,5.6848482740676005e-09
243,243,0.02,986,2,100000.0,17.15,2.43,0.81,1.38107949769723,,13.3,0.0004839455674038,986.0,0.0598026402267954,0.0192368976685389,0.0069491659999524,-6.170185792018997e-05,0.0001458416378506,5178217571.221395,3073054353.014566,1616378195.1289213,890459844.0231184,498463934.4259848,281656320.2290516,16.937781725487703,0.0081839823348406,87568610982.79588,51968287826.23869,27334500998.368065,15058527496.106958,8429501804.885959,4763077718.87731,2.230190396685957e-07,1.3235242073790496e-07,6.961528901804766e-08,3.835093766263703e-08,2.1468187930715293e-08,1.2130568325899322e-08,1.182144292072203e-07,7.015529209961205e-08,3.6900578836646337e-08,2.0328462592643493e-08,1.1379519820881954e-08,6.429981102673105e-09
244,244,0.02,988,2,100000.0,17.15,2.43,0.81,1.38210761710983,,11.1,0.0004082237240681,988.0,0.0558077603628651,0.0223477762309508,0.0068311160460456,0.0002346952387258,-0.0001349942431038,4327171475.123331,2592220647.833316,1363467238.3879173,751131652.2855592,420470435.79028577,237586207.4077149,24.80016161998424,0.0076019248109125,80580402995.67337,48272222549.29491,25390428868.44803,13987541652.079151,7829982555.239962,4424320239.951124,1.8672992455053734e-07,1.1186179442414268e-07,5.8837542264037256e-08,3.2413496337074405e-08,1.814451153651448e-08,1.025252981966158e-08,9.890338560102693e-08,5.924872627986048e-08,3.116389697239905e-08,1.7168134859046186e-08,9.610423317835636e-09,5.430355699980913e-09
245,245,0.02,990,2,100000.0,17.15,2.43,0.81,1.38294720866426,,13.2,0.0004905876510191,990.0,0.0575427320409074,0.0206710647077808,0.0060928195167432,0.0010121764564796,-0.000143508143728,5200229100.803753,3115231583.97206,1638562754.404202,902681277.8753688,505305280.54979867,285522012.8931872,18.055512337103387,0.0086171496587115,91341786382.34286,54718900332.81861,28781279860.09672,15855555372.029331,8875664148.47294,5015181101.370147,2.248756358075533e-07,1.3471323465829841e-07,7.085703996200265e-08,3.903501602697151e-08,2.1851123102054703e-08,1.2346945286792077e-08,1.190000114601975e-07,7.128774271436359e-08,3.74962300261377e-08,2.0656605762902208e-08,1.156320866075504e-08,6.533774214135372e-09
246,246,0.02,992,2,100000.0,17.15,2.43,0.81,1.38358167460871,,11.7,0.0004365778928569,992.0,0.0588935603351913,0.0193972473358527,0.0071895062084405,0.0002982640522226,-0.0001666489049123,4627725664.284296,2772269619.642008,1458170162.1424098,803303322.8568964,449675229.64271927,254088333.6427793,17.44358814239539,0.0074488542289051,78957854826.39523,47300224353.54809,24879173124.543404,13705891781.185589,7672319855.772367,4335233161.222832,2.0050820514913785e-07,1.2011576440537976e-07,6.317900049038869e-08,3.4805197874944674e-08,1.94833444626049e-08,1.1009035414792285e-08,1.0602022715250766e-07,6.351211720928524e-08,3.340637346126184e-08,1.8403511128359813e-08,1.0301965468592722e-08,5.821110585165984e-09
247,247,0.02,994,2,100000.0,17.15,2.43,0.81,1.38442202842275,,14.5,0.0005432130431898,994.0,0.0587983001403269,0.0197796722326921,0.0067413561488697,0.000834602109359,9.68533809144962e-05,5758058257.813204,3449402824.2560234,1814331564.2543488,999511999.4694618,559509434.4856226,316149991.1365363,17.29213106798609,0.0092425064120501,97970567967.7322,58689915716.51882,30869971416.247704,17006211798.172382,9519781604.411716,5379138731.813222,2.499949531220713e-07,1.497611275778446e-07,7.877199466299229e-08,4.3395350353265214e-08,2.4291962426012585e-08,1.37261379921741e-08,1.3206701032059998e-07,7.91156146731896e-08,4.1613567402906033e-08,2.2924839527349425e-08,1.2832926474548865e-08,7.251226415715959e-09
248,248,0.02,996,2,100000.0,17.15,2.43,0.81,1.38546266886296,,11.7,0.000440907926723,996.0,0.0524366913528797,0.0182264069015189,0.006307810278835,0.000570783485551,5.316128745080006e-06,4629533230.591959,2799765334.691328,1472632475.2549665,811270585.1704006,454135164.5247351,256608413.3528115,20.27324713691095,0.0085115369257828,89371137720.7201,54048259478.72118,28428533332.11477,15661227943.440472,8766883033.556353,4953714490.805628,2.0141011461144618e-07,1.218051645507317e-07,6.406759836211716e-08,3.529472484619628e-08,1.9757373147599004e-08,1.1163874924177305e-08,1.0630488814339796e-07,6.428914663910256e-08,3.3815078704661823e-08,1.8628666112747838e-08,1.0428003313114274e-08,5.8923280856626284e-09
249,249,0.02,998,2,100000.0,17.15,2.43,0.81,1.38630433603133,,12.6,0.0004803354242206,998.0,0.060899285866977,0.0195807787302373,0.0067612211462487,-0.0015358100126286,2.3915322769720948e-05,5043521954.317618,3050129943.801608,1604320316.8972232,883817180.566135,494745486.94734734,279555216.8964623,17.25129790409434,0.0081286178510815,85350487436.35622,51616723354.3678,27149583622.612354,14956656845.99004,8372476386.613989,4730855589.329458,2.1988569476008381e-07,1.3297849159300305e-07,6.99445924284457e-08,3.85323503198623e-08,2.1569739581227272e-08,1.2187949938130361e-08,1.1594399296908249e-07,7.011851003368322e-08,3.68812320492129e-08,2.031780448220112e-08,1.1373553596014756e-08,6.4266098960005734e-09
250,250,0.02,1000,2,100000.0,17.15,2.43,0.81,1.38719560853008,,13.1,0.0005051265673294,1000.0,0.0543180416874426,0.0207126979994367,0.0066925525009204,0.0005061390199579,0.0001421172458949,5303828956.959801,3207553702.5423555,1687122734.880546,929432883.8862888,520280364.3493899,293983662.1857718,20.45064393573229,0.009922328537178,104184449640.37018,63006786211.08102,33140577314.174896,18257084508.407726,10219998393.293455,5774795208.637662,2.3166387281825825e-07,1.401014849900895e-07,7.36911747821888e-08,4.059633580815192e-08,2.2725122762172e-08,1.2840797521926314e-08,1.220682526452381e-07,7.38222289806916e-08,3.8829329889056686e-08,2.1391008082594105e-08,1.1974314307104306e-08,6.766068860907481e-09
251,251,0.02,1002,2,100000.0,17.15,2.43,0.81,1.38819192301866,,12.1,0.0004707408156722,1002.0,0.0599394985035974,0.0211422775668218,0.0073066377274484,0.0003333579823029,0.0001120955506327,4933363748.245565,2989204179.519021,1572274324.3454375,866163100.8370073,484863040.1424553,273971154.72127086,18.091191247122204,0.008304811362141,87034423075.238,52735552149.59555,27738069949.551044,15280852906.339497,8553955703.005262,4833400212.76608,2.1594511240623978e-07,1.308446053224831e-07,6.882220185466039e-08,3.791402736903447e-08,2.1223613146796472e-08,1.1992371700422858e-08,1.1366710431869889e-07,6.887272065112002e-08,3.6225966452715114e-08,1.9956819842214312e-08,1.1171480672543881e-08,6.312428884874309e-09
252,252,0.02,1004,2,100000.0,17.15,2.43,0.81,1.38903383961997,,11.4,0.0004463833336072,1004.0,0.0550163397531782,0.0207657960155655,0.006151484472246,0.0001852309760766,-4.788127139329999e-05,4669169669.532588,2834534168.4064946,1490920334.2484553,821345333.8374723,459774833.6155416,259795100.15946132,19.148355414153844,0.0082885462982013,86698194279.18643,52632268993.578766,27683744635.992607,15250925188.69054,8537202687.147423,4823933945.553204,2.0479616296309974e-07,1.2432654252539993e-07,6.53938034700529e-08,3.602532885775369e-08,2.0166352567112123e-08,1.1394968149572089e-08,1.0769865561561737e-07,6.538111502477729e-08,3.438943687917419e-08,1.8945078999305543e-08,1.0605125744176472e-08,5.992410857389036e-09
253,253,0.02,1006,2,100000.0,17.15,2.43,0.81,1.39008454437937,,11.0,0.0004334953249308,1006.0,0.0499790784942896,0.0226352749220508,0.0062741219281244,0.0001219829287037,0.0001347265898722,4525691192.278296,2752695313.311032,1447874385.2691095,797631397.8728029,446500184.6787973,252294279.10976705,21.35715266494936,0.0096720116178774,100975801290.64047,61417273773.52175,32304518803.71065,17796501376.894493,9962171966.413765,5629110761.60467,1.9889113069207557e-07,1.2097305362975858e-07,6.362992112179427e-08,3.5053609240748934e-08,1.9622400824984465e-08,1.1087609009845591e-08,1.0450451164887541e-07,6.35635679090382e-08,3.3433435719084665e-08,1.8418419677579574e-08,1.0310311015166829e-08,5.825826224103973e-09
254,254,0.02,1008,2,100000.0,17.15,2.43,0.81,1.39092846385091,,11.9,0.0004731769484481,1008.0,0.057330077499687,0.0187950243005155,0.0069046345331921,0.0004503984075605,0.0001421407049607,4930503802.830144,3004673622.6460085,1580411007.816956,870645585.1446702,487372256.9016361,275388983.9968468,18.91383989297954,0.0091383994740035,95222122519.1175,58028836659.92285,30522254243.17202,16814655032.166622,9412551458.223703,5318548493.870094,2.171202233975588e-07,1.3231414765590198e-07,6.959515797963979e-08,3.833984750974168e-08,2.1461979855996697e-08,1.2127060462320463e-08,1.1397810925777884e-07,6.945882857839688e-08,3.6534249992416635e-08,2.0126652690433116e-08,1.1266550147362014e-08,6.366147753169603e-09
255,255,0.02,1010,2,100000.0,17.15,2.43,0.81,1.39198300301531,,14.0,0.0005621198795737,1010.0,0.0569842742400354,0.0195043011536582,0.0068252617619853,0.0001819769635557,-0.0005059167378916,5846046747.567444,3569461235.293583,1877480397.776467,1034300578.4157784,578983475.9610064,327153769.9119473,18.218003353342738,0.0102207801779534,106296113850.71603,64901954130.00449,34137405794.36457,18806235527.434376,10527403583.29207,5948494063.568916,2.5792904400548444e-07,1.57485522061041e-07,8.283490451714598e-08,4.5633600093278016e-08,2.554489570438932e-08,1.4434106116460765e-08,1.3529227265519822e-07,8.260633955389507e-08,4.344963371811174e-08,2.393632516207353e-08,1.3399138541812904e-08,7.571163719742824e-09
256,256,0.02,1012,2,100000.0,17.15,2.43,0.81,1.39282774789582,,10.2,0.0004135087258518,1012.0,0.0562783581543058,0.0224634729350728,0.0073172285204286,-0.0008854638499448,-2.456936316791546e-06,4283950399.826045,2625780409.1597853,1381119144.3454616,760856055.56756,425913987.6274927,240662078.445826,18.61291442545148,0.0074663082276916,77350953238.88582,47411057245.842186,24937469480.49021,13738007138.952694,7690297474.52243,4345391388.516559,1.8939712983511025e-07,1.1608800911708017e-07,6.106046463796026e-08,3.3638100279594874e-08,1.883002352607756e-08,1.0639877371045769e-08,9.92530541942325e-08,6.083560754183171e-08,3.199857152593982e-08,1.7627955571176428e-08,9.867822955604197e-09,5.5757989904481974e-09
257,257,0.02,1014,2,100000.0,17.15,2.43,0.81,1.39387537759758,,12.5,0.0005116920062458,1014.0,0.0595388116556223,0.0185824657644747,0.0067848451076325,-0.0005805552504022,-0.0002356714291305,5280661504.457846,3249244239.661561,1709051300.8613572,941513291.492484,527042766.4332928,297804747.63512266,17.586263651800245,0.009064568806594,93546350084.05118,57560011921.872574,30275659814.024315,16678806604.133158,9336505870.791931,5275579045.43777,2.339239730915565e-07,1.4393577801660694e-07,7.570795253156965e-08,4.170737504733177e-08,2.3347063205843327e-08,1.3192224063884284e-08,1.2248335210846416e-07,7.536524088069255e-08,3.96409298490572e-08,2.1838117042594376e-08,1.2224598127104462e-08,6.907491368907569e-09
258,258,0.02,1016,2,100000.0,17.15,2.43,0.81,1.39473250024411,,11.8,0.0004877021413749,1016.0,0.0593306213842758,0.0196542668494176,0.0064512609841033,-0.0006402229656167,8.257492146601926e-05,5013578013.334704,3096908597.731068,1628925152.192404,897371940.1299471,502333205.6162204,283842646.28023326,18.37607764038851,0.0087209138522778,89650994401.41635,55377802961.96438,29127852266.608032,16046481488.191254,8982541267.846191,5075571862.025713,2.225225377872447e-07,1.3745312402227666e-07,7.229817861959118e-08,3.9828936724565196e-08,2.2295546101251173e-08,1.2598065855270077e-08,1.1641966653279149e-07,7.191292631159785e-08,3.7825066752871945e-08,2.0837761324935442e-08,1.1664616393849728e-08,6.591074506039362e-09
259,259,0.02,1018,2,100000.0,17.15,2.43,0.81,1.39557884296765,,13.6,0.0005667761481041,1018.0,0.0571745782815608,0.0185090812336939,0.0063969875673576,-0.0007503539360133,-0.0002116834817212,5803787756.587134,3599028540.4617486,1893032334.668069,1042868112.5117508,583779432.5473387,329863718.1966517,18.331786173524385,0.0102146990286547,104598518053.4253,64863338831.95805,34117094755.707077,18795046212.724854,10521139999.514458,5944954834.677102,2.5811173312041644e-07,1.600595220033833e-07,8.418878795138584e-08,4.637945204507483e-08,2.596241065566689e-08,1.4670022331648669e-08,1.3492129125111614e-07,8.366701166451048e-08,4.400753054479763e-08,2.424366952168492e-08,1.357118456920406e-08,7.668378076967731e-09
260,260,0.02,1020,2,100000.0,17.15,2.43,0.81,1.39664356222928,,13.5,0.0005650746994356,1020.0,0.0597881347241335,0.0206219736545687,0.0059769137109011,-0.0006238062842051,-0.0001561108194633,5763761934.243686,3588224341.4164124,1887349496.115089,1039737446.9616064,582026940.4187251,328873475.07155144,17.721388477031233,0.0099531649293425,101522282279.29465,63202597301.32556,33243570864.004314,18313823469.99041,10251759877.222889,5792741988.877399,2.568635219196514e-07,1.599101337440967e-07,8.411021207957213e-08,4.633616473844692e-08,2.593817917423931e-08,1.4656330368356578e-08,1.3414236188383518e-07,8.351019587866207e-08,4.392504791098131e-08,2.41982299868879e-08,1.3545748307877471e-08,7.654005354548239e-09
261,261,0.02,1022,2,100000.0,17.15,2.43,0.81,1.39749037919015,,12.8,0.0005381126849842,1022.0,0.0529604049472093,0.017944220701934,0.0062126479595243,-0.0007569388014024,4.634670513852001e-05,5467224879.440069,3417015549.6500435,1797296367.8474245,990127340.3710364,554256065.5337865,313181582.6608385,20.162380729416103,0.0105232085452658,106915798819.90192,66822374262.4387,35147516541.18823,19362703723.28933,10838904801.62392,6124507373.344774,2.440902053560124e-07,1.525563783475078e-07,8.024225254813794e-08,4.4205312781010135e-08,2.47453653067611e-08,1.3982332629645592e-08,1.2738015130844274e-07,7.961259456777673e-08,4.187497100100381e-08,2.3068846299954206e-08,1.2913538961387409e-08,7.296776384007252e-09
262,262,0.02,1024,2,100000.0,17.15,2.43,0.81,1.39855963496376,,14.4,0.0006097828408238,1024.0,0.0544790934007175,0.0214456442547117,0.0064209465662336,0.0006592091099116,3.030226577156985e-05,6171002349.138133,3872121039.231931,2036674688.3519132,1122000427.116024,628076326.048644,354893613.3595251,19.107545168269805,0.0115015436747341,116395621988.31029,73034802334.56229,38415155873.61229,21162840361.51096,11846589984.976242,6693898418.695314,2.760907745541077e-07,1.732387765235755e-07,9.11208682816917e-08,5.0198322646201416e-08,2.8100148003036657e-08,1.5877947706570223e-08,1.4393485100003625e-07,9.031485215911365e-08,4.7504189954557424e-08,2.6169972909097493e-08,1.464949570454914e-08,8.277676213638447e-09
263,263,0.02,1026,2,100000.0,17.15,2.43,0.81,1.39940786910615,,13.3,0.0005689890040004,1026.0,0.058586881958538,0.0183887235221566,0.0069283908591639,-7.260732489982992e-05,7.328389068211665e-05,5735409160.324817,3613080175.403034,1900423273.3615963,1046939767.3608795,586058674.1204922,331151600.3282781,18.42381923488556,0.0103480861802916,104308708697.34036,65710347244.852295,34562607842.17428,19040478571.73673,10658528765.700453,6022586156.92977,2.571129306383349e-07,1.619709434080781e-07,8.519416550913082e-08,4.693331273556908e-08,2.6272452237845734e-08,1.4845210876141958e-08,1.3392159269923277e-07,8.436528905160006e-08,4.4374813453912465e-08,2.4446005016526623e-08,1.3684448460338272e-08,7.732377673705704e-09
264,264,0.02,1028,2,100000.0,17.15,2.43,0.81,1.4002952084712,,13.4,0.0005790974234138,1028.0,0.0644798410267773,0.0194779879051333,0.0070071364880982,-0.0003302851075342,-0.0001240367911924,5814138131.075252,3677268638.678073,1934185394.202325,1065539259.0815204,596470346.1162857,337034700.42687213,16.213422890317496,0.0093901962387323,94277570236.87315,59627746115.950645,31363255437.36617,17277961079.26759,9671902125.894358,5465094210.942248,2.611311977931972e-07,1.6515767987916353e-07,8.687033870809547e-08,4.7856713539789124e-08,2.6789355948903694e-08,1.513728656530286e-08,1.359089373565674e-07,8.59583418540043e-08,4.521273414053139e-08,2.4907614017538244e-08,1.3942849151121952e-08,7.878386607721338e-09
265,265,0.02,1030,2,100000.0,17.15,2.43,0.81,1.40133109277338,,11.5,0.0004994939226877,1030.0,0.0653332234141879,0.0199483175438902,0.0062131519131399,0.0001566301212159,-0.0002277763095805,5044888619.146528,3171786409.0673714,1668309701.7771688,919068817.745506,514478740.3684083,290705463.0042851,16.283286069674453,0.0079728381375315,80525665189.0693,50627522173.32576,26629279379.3556,14670022173.058172,8212023281.657564,4640191796.043401,2.270392582400072e-07,1.4274250394297477e-07,7.50803091605568e-08,4.1361607441743875e-08,2.3153508513584887e-08,1.3082856266899422e-08,1.180568655653991e-07,7.42238709247806e-08,3.904058722657751e-08,2.1507389370330127e-08,1.2039462527956534e-08,6.802880768223985e-09
266,266,0.02,1032,2,100000.0,17.15,2.43,0.81,1.40218130528617,,11.7,0.0005098194858376,1032.0,0.0557785286065064,0.0198703494567346,0.0060188928385518,-6.661835221842008e-05,0.0004688039478821,5129803666.499403,3237353735.069689,1702797082.6980724,938067853.9414532,525114070.4128787,296714940.7575684,19.01019724994733,0.0096434026655384,97031917620.6484,61235606926.16948,32208964902.8986,17743860904.590843,9932704745.504656,5612460351.343408,2.312920693109839e-07,1.4596547804857364e-07,7.67755427846041e-08,4.229550859990165e-08,2.3676290140162336e-08,1.3378253263664542e-08,1.201712087460674e-07,7.583851873757982e-08,3.9889866548585294e-08,2.197525582317273e-08,1.2301366031449956e-08,6.9508689614600705e-09
267,267,0.02,1034,2,100000.0,17.15,2.43,0.81,1.40326093603049,,14.0,0.0006120012627535,1034.0,0.0618021330824026,0.0215407870202105,0.0062583932644977,0.0011310920917854,0.0005605496346466,6134700657.842076,3886208018.485353,2044084217.5970204,1126082323.466622,630361300.6362069,356184734.92259467,17.18738397580218,0.0102304560245976,102550091190.56712,64963395756.19527,34169723122.15625,18824039085.259727,10537369705.33561,5954125406.315849,2.771469743673938e-07,1.755669680000948e-07,9.234546033390814e-08,5.08729482079015e-08,2.84777916598579e-08,1.6091334704890577e-08,1.438644765174533e-07,9.113521806522629e-08,4.7935689502024526e-08,2.640768523464825e-08,1.4782562930265052e-08,8.352865655741998e-09
268,268,0.02,1036,2,100000.0,17.15,2.43,0.81,1.40411224770544,,15.1,0.0006669452647064,1036.0,0.0603935953191222,0.0178083751322051,0.0069014474223572,-0.0003106366926607,-5.2622978688613765e-05,6660115413.3589735,4235102430.8861895,2227597184.1196647,1227179287.059935,686953622.647681,388162144.05917513,17.468588020805903,0.0116384261671555,116221323705.21594,73904006161.43814,38872343398.29974,21414704147.566326,11987578952.17028,6773564029.284566,3.014766374869868e-07,1.9170605327882698e-07,1.0083436503169797e-07,5.554947055638452e-08,3.1095627539715245e-08,1.7570539056421623e-08,1.563518214990587e-07,9.94225982895076e-08,5.2294720990071715e-08,2.8809067850817952e-08,1.6126815155620913e-08,9.112433418030458e-09
269,269,0.02,1038,2,100000.0,17.15,2.43,0.81,1.40500559311992,,13.4,0.0005980176552861,1038.0,0.0618022162469529,0.0181712351486858,0.0067904536842977,0.0008445155560025,-8.565222219903001e-05,5949079634.786829,3797412111.067186,1997378968.6558115,1100352485.7265546,615958184.9447563,348046275.3765515,17.119466902879047,0.0102747170676677,102212885389.1596,65244453379.69076,34317555006.01058,18905479404.50881,10582958579.697872,5979885333.38268,2.6980088053673885e-07,1.7221909845278366e-07,9.058453367437755e-08,4.9902856874507395e-08,2.793475140257751e-08,1.578449059834962e-08,1.3980814027315524e-07,8.92422286624986e-08,4.694000688704648e-08,2.585916547070824e-08,1.4475511105885592e-08,8.179366469539239e-09
270,270,0.02,1040,2,100000.0,17.15,2.43,0.81,1.40604835471862,,12.3,0.0005541605645094,1040.0,0.0601167284592453,0.0199113713149446,0.0067316861725496,-0.0006414414794422,-5.982447522020705e-05,5524980828.159108,3518919584.6349387,1850896285.4615269,1019655438.697368,570785381.4447224,322521448.5444936,18.130915829883516,0.0098536929142794,98241318355.3663,62570950005.67464,32911334333.693428,18130794962.274223,10149303701.707851,5734849276.110652,2.510500668745841e-07,1.5989648191109417e-07,8.410303143040228e-08,4.633220893171862e-08,2.593596478242945e-08,1.4655079129489257e-08,1.299796696542672e-07,8.27854465701702e-08,4.354384118808951e-08,2.3988223888049318e-08,1.3428190546027604e-08,7.587579512415599e-09
271,271,0.02,1042,2,100000.0,17.15,2.43,0.81,1.40690115714451,,14.2,0.0006441859559903,1042.0,0.0650581692091198,0.0187473379773173,0.0069493183882575,0.000305016447448,4.88158483214644e-05,6396766542.98513,4090580820.539333,2151581093.00809,1185302159.022421,663511534.6701596,374916226.3864397,16.553014703794055,0.0106035082160372,105292836585.24992,67332277171.83657,35415717441.56442,19510455117.50855,10921613462.518372,6171241781.733683,2.912648956024369e-07,1.8625700776188064e-07,9.796825290152461e-08,5.397053453257642e-08,3.0211766613344416e-08,1.7071114727151892e-08,1.5064457939932917e-07,9.633364342253173e-08,5.0669979375000954e-08,2.7914000613772982e-08,1.5625772082709876e-08,8.829319759356454e-09
