,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.5,0.012,1200,1,100000.0,150,,145.25,0.14525,,0.0022215948578079288,0.03364690227905323,0.0024535263860636343
2,2,2.5,0.012,1200,1,100000.0,200,,596.5,0.5965,,0.0041600805645529695,0.03450077720707142,0.0028043335516845015
3,3,2.5,0.012,1200,1,100000.0,250,,901.75,0.90175,,0.005402398116615359,0.03139678509961075,0.002748700024897593
4,4,2.5,0.012,1200,1,100000.0,300,,1049.25,1.0492499999999996,,0.007052760427910697,0.02988046536411929,0.002804921925818152
5,5,2.5,0.012,1200,1,100000.0,350,,1171.25,1.17125,,0.008088790804251289,0.029591158877323578,0.0027898181078290767
6,6,2.5,0.012,1200,1,100000.0,400,,1310.5,1.3105,,0.0100490335293415,0.024760934969035597,0.002831634592532502
7,7,2.5,0.012,1200,1,100000.0,450,,1425.5,1.4255,,0.01063695818504584,0.02382481340641512,0.002831880965828849
8,8,2.5,0.012,1200,1,100000.0,500,,1471.5,1.4715,,0.011216964184782796,0.022679968765018727,0.00284729387849082
9,9,2.5,0.012,1200,1,100000.0,550,,1560.5,1.5605,,0.01439548016765002,0.023265292740730397,0.002810415114811815
10,10,2.5,0.012,1200,1,100000.0,600,,1663.25,1.66325,,0.014792887492120599,0.022584302460743645,0.0028361455575833766
11,11,2.5,0.012,1200,1,100000.0,650,,1719.25,1.71925,,0.015677880103908137,0.02124641220442725,0.002856502773539075
12,12,2.5,0.012,1200,1,100000.0,700,,1838.0,1.838,,0.017509484525504604,0.02104113126119053,0.0028519204583628576
13,13,2.5,0.012,1200,1,100000.0,750,,1882.25,1.88225,,0.01883676782816224,0.020670946878611856,0.0028717871672530983
14,14,2.5,0.012,1200,1,100000.0,800,,1956.5,1.9565,,0.0210679804930578,0.018231401451502087,0.00281755857673074
15,15,2.5,0.012,1200,1,100000.0,850,,2028.75,2.02875,,0.023859767692641757,0.020503856914536968,0.0028550131674107836
16,16,2.5,0.012,1200,1,100000.0,900,,2085.0,2.085,,0.024793923042835782,0.020616496949608952,0.002851877945614211
17,17,2.5,0.012,1200,1,100000.0,950,,2159.25,2.15925,,0.02490015178508997,0.017920074925210874,0.002832903657491456
18,18,2.5,0.012,1200,1,100000.0,1000,,2215.25,2.21525,,0.02885255665384534,0.01828221879229965,0.002868709537816815
