,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
45,45,2.25,0.02,325,1,100000.0,,100000.0,100.0,325.0,0.3245533337009988,0.0690644592989356,0.0605316767220024,2320000000000000.0,1560000000000000.0,1260000000000000.0,1.0013768658872997,100.13768658872992,2323194328858534.5,1562147910784187.2,1261734851017997.5,0.0322547511831775,0.0216885395886883,0.0175176665908636,0.017487195528705,0.0117586314761981,0.0094973561923139
46,46,2.25,0.02,330,1,100000.0,,100000.0,100.0,330.0,0.3294332965026456,0.0672274325556836,0.0596948659881241,2312869007620729.0,1560000000000000.0,1260000000000000.0,1.0017212516730614,100.17212516730616,2316850037269668.0,1562685152609975.8,1262168777108057.5,0.0326808827772587,0.0220428294747956,0.0178038238065657,0.0177029216268071,0.0119403898996548,0.0096441610727981
47,47,2.25,0.02,335,1,100000.0,,100000.0,100.0,335.0,0.3347526443678589,0.0639008206856383,0.0560290708370958,2310000000000000.0,1560000000000000.0,1260000000000000.0,1.0007391049561298,100.07391049561298,2311707332448660.0,1561153003731562.5,1260931272244723.5,0.0331510123095073,0.0223876966246023,0.0180823703506403,0.0179420959630284,0.0121167401308763,0.0097865977980154
48,48,2.25,0.02,340,1,100000.0,,100000.0,100.0,340.0,0.3394476526807352,0.0661318443034843,0.0589461893235156,2305174445249350.0,1560000000000000.0,1260000000000000.0,1.0016277646767595,100.16277646767598,2308926726785097.0,1562539312895745.5,1262050983492717.5,0.0335880751964845,0.0227303393088101,0.018359120210962,0.0181730164549875,0.0122983775601911,0.009933304952462
49,49,2.25,0.02,345,1,100000.0,,100000.0,100.0,345.0,0.3445727376769014,0.0660806913158326,0.0563230643576051,2300000000000000.0,1560000000000000.0,1260000000000000.0,1.001240211114948,100.1240211114948,2302852485564381.0,1561934729339319.5,1261562666004834.8,0.0340334825181703,0.0230835794471068,0.0186444295534324,0.0183924223220033,0.0124748603575326,0.0100758487503148
50,50,2.25,0.02,350,1,100000.0,,100000.0,100.0,350.0,0.3495034943818155,0.0668091761057595,0.0558594718001616,2300000000000000.0,1560000000000000.0,1260000000000000.0,1.0014207786750862,100.14207786750865,2303267790952698.5,1562216414733134.8,1261790181130608.8,0.0345499369718277,0.0234338702939353,0.0189273567758708,0.0186601977980966,0.0126564819847959,0.0102225431415659
51,51,2.25,0.02,355,1,100000.0,,100000.0,100.0,355.0,0.3543249781534882,0.068158912872665,0.0548316760333802,2298632570810475.5,1560000000000000.0,1260000000000000.0,1.001909012432659,100.1909012432659,2303020688966267.0,1562978059394948.2,1262405355665150.5,0.0350252877313474,0.0237704144432429,0.0191991808964654,0.0189085152987716,0.0128325354128621,0.0103647401411578
52,52,2.25,0.02,360,1,100000.0,,100000.0,100.0,360.0,0.3577098814083683,0.0651528555638734,0.0542154951962091,2290000000000000.0,1560000000000000.0,1260000000000000.0,1.0064291418050284,100.64291418050286,2304722734733516.0,1570029461215844.5,1268100718674336.0,0.0354116273969432,0.0241232046896207,0.0194841268646936,0.0191032325338894,0.0130135557872784,0.0105109489051094
53,53,2.25,0.02,365,1,100000.0,,100000.0,100.0,365.0,0.3647189855462784,0.0666121980920771,0.0570143801460345,2290000000000000.0,1560000000000000.0,1260000000000000.0,1.000770715761218,100.0770715761218,2291764939093189.0,1561202316587500.2,1260971101859134.8,0.0359248824589598,0.0244728456925665,0.0197665292132268,0.0193611660663859,0.013189265966621,0.0106528686653477
54,54,2.25,0.02,370,1,100000.0,,100000.0,100.0,370.0,0.3697070252782851,0.0671098723267395,0.0565341962323554,2282090740671929.0,1558556915646107.2,1260000000000000.0,1.0007926295912255,100.0792629591226,2283899593322847.5,1559792273977057.8,1260998713284944.5,0.0363182829314443,0.0248036197765423,0.0200522423048551,0.0195583748911299,0.0133574182227278,0.0107986733058509
