sep=	
DetectorAtFocus_RN	DetectorAtFocus_RS	DetectorAtFocus_RO	DetectorAtFocus_OX	DetectorAtFocus_OY	DetectorAtFocus_OZ	DetectorAtFocus_DX	DetectorAtFocus_DY	DetectorAtFocus_DZ	DetectorAtFocus_EN	DetectorAtFocus_PL	DetectorAtFocus_S0	DetectorAtFocus_S1	DetectorAtFocus_S2	DetectorAtFocus_S3
0	2	1	0,00189370107181649	-0,000682464107991221	0	-9,75225568204865e-05	-0,000300110436051723	0,999999950211537	1000,01055894825	-0,395626601452477	1	1	-3,4158e-21	1,75445e-18
2	2	1	-0,00401688048153911	-0,00301431346268069	0	-0,000129670142111264	-7,33675207389784e-05	0,99999998890143	999,985690227304	-0,092166884459175	1	1	-3,44772e-21	1,75378e-18
5	2	1	0,00448968373129779	-0,00304558090426289	0	-0,000167324613303318	4,29127314994434e-05	0,999999985080486	1000,00759563587	-0,113745383100195	1	1	-3,4661e-21	1,75475e-18
18	2	1	0,000730965738220443	0,00380524420768949	0	-7,38291511035057e-05	4,37352492426127e-06	0,999999997265064	1000,00095933915	-0,348185523979737	1	1	-3,47902e-21	1,75442e-18
25	2	1	-0,00686648386866429	0,00604292765724976	0	-0,000181728669464009	0,000139315099999896	0,999999973782997	1000,01903412522	-0,197515964626973	1	1	-3,47669e-21	1,75359e-18
35	2	1	0,00171335921504503	-0,00476028881563864	0	-0,000111980373421111	4,33433065852255e-05	0,999999992790877	1000,00505990595	-0,475027866095843	1	1	-3,47628e-21	1,75433e-18
51	2	1	-0,00242368412227245	-0,000500421447706845	0	2,38030625781e-05	2,68183213865843e-05	0,999999999357096	1000,0251829722	-0,368245149670201	1	1	-3,50177e-21	1,75386e-18
53	2	1	-0,0054993939542286	-0,00264101841105426	0	0,000226614913189847	-7,82588520787668e-05	0,999999971260616	999,991471123523	0,473762616976046	1	1	-3,52484e-21	1,75313e-18
60	2	1	-0,00569900295557779	-0,00502947007814959	0	1,70074278902643e-05	-5,00120155927358e-05	0,999999998604773	1000,01055757074	0,197088717179213	1	1	-3,48322e-21	1,7535e-18
61	2	1	0,0105323658085203	-0,00140936238295664	0	0,000130384261641654	-8,78172900384333e-05	0,999999987644034	1000,00153572949	0,221671295460283	1	1	-3,51311e-21	1,75553e-18
72	2	1	0,000314604982400199	-0,002087813128564	0	-6,30614579786408e-05	-3,07028080980442e-05	0,999999997540295	1000,00833443034	-0,254884010265641	1	1	-3,47335e-21	1,75425e-18
74	2	1	0,00380499780427872	-0,00385595022344708	0	-3,74786171313882e-05	5,59070223558962e-05	0,999999997734879	1000,01218138454	-0,0505821791593917	1	1	-3,49679e-21	1,75455e-18
84	2	1	0,00414973520115647	-0,00243203514143484	0	0,000110568041560068	-5,17490473291918e-06	0,999999993873964	999,991523074995	-0,170102790012152	1	1	-3,51774e-21	1,75433e-18
95	2	1	-0,000759119029846322	-0,00249754773855904	0	-0,000248528252994214	-0,000126297669460351	0,999999961141303	999,979697253286	0,230065592546453	1	1	-3,41272e-21	1,75406e-18
106	2	1	-0,0013746978235518	0,00309958523617176	0	9,82796847484244e-06	0,00014446326359526	0,999999989516888	999,99912332955	-0,462666506212827	1	1	-3,52308e-21	1,7541e-18
111	2	1	-0,00209215695519439	-0,00206652336616196	0	-3,55905725619391e-05	-3,40046395546141e-05	0,999999998788498	1000,01448571591	0,49575854219961	1	1	-3,47614e-21	1,75376e-18
117	2	1	0,0105545844910392	0,00198036034315296	0	0,000101446048908899	0,000133331771293611	0,999999985965669	1000,00230910873	0,105088261723267	1	1	-3,54905e-21	1,75547e-18
141	2	1	0,0011444343220177	0,00323573753042933	0	3,58282050412391e-05	8,2238494690995e-05	0,999999995976585	1000,04021091959	0,0419167244883738	1	1	-3,51675e-21	1,754e-18
147	2	1	0,00259330758062704	-0,000214723552781904	0	0,000273604410161591	-0,000121822547698489	0,999999955149945	1000,00074222209	0,291087478711461	1	1	-3,53305e-21	1,75417e-18
152	2	1	-0,0053240810307723	-0,000612946120005842	0	-5,95914155525207e-05	-0,000102714152322994	0,999999992949333	1000,02130811296	0,502793445743464	1	1	-3,45623e-21	1,75341e-18
157	2	1	0,0166615796848021	0,000434274195260015	0	0,000222237192182041	-8,35038650675733e-05	0,999999971818867	999,997126810874	0,416432933987835	1	1	-3,53743e-21	1,75591e-18
161	2	1	-0,00345582483193071	0,00051184330356864	0	9,95000846878476e-05	-4,27564021176961e-05	0,999999994135812	1000,00864360668	-0,107523961762354	1	1	-3,5046e-21	1,75358e-18
176	2	1	0,00743392587083319	0,00118842953018902	0	-0,000127087498048954	6,1809177461954e-05	0,999999990014197	1000,01590585669	-0,412181114309533	1	1	-3,48142e-21	1,75511e-18
189	2	1	-0,00160159353620942	-0,00517542191215557	0	0,000141509795738754	2,82489915100934e-06	0,999999989983499	999,997959488895	0,234049984246667	1	1	-3,52211e-21	1,75357e-18
234	2	1	0,00579564549486383	0,00603341636142744	0	0,000171182971798186	-3,52333953501696e-05	0,999999984727499	999,999424067994	0,0768400542326617	1	1	-3,53014e-21	1,75485e-18
244	2	1	-0,0108796491645379	0,0010041345692028	0	-0,000113054763631309	5,92834267333303e-05	0,999999991852048	1000,00134156539	-0,162653830686168	1	1	-3,4722e-21	1,75288e-18
248	2	1	0,00207153534846087	0,000259103421594353	0	-5,88120873815413e-05	0,000209355331093165	0,999999976355741	999,996022819547	-0,237961704889585	1	1	-3,52078e-21	1,75432e-18
