,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
769,769,2.25,0.01,100,1,300000.0,-0.023200795073476,0.013614896496121,-0.0222437068937516,-0.0278591835570346,-0.0044312808750839,0.0023119567440052,0.006776117283309,-0.0044108455403262,0.0031655460531032,0.0043879749938991,-0.0183857777985195,-0.0177356397784315,0.0010768433762934,-0.0016508363330047,0.0111693453006824,0.024746996616161,0.0041386187884304,-0.0043699235091635,-0.0206696588812594,0.0158441560377631,0.0026866625624491,-0.0014380120868763,0.0164740336540458,0.0043709638949196,-0.001459062236063,-0.0039675338983131,,551.0,0.1836666666666666,100.0,0.002899420037437,0.0431716001444197,0.0048788584976058,-0.008188254836799,0.0042933175760493,4444733333333.333,2865199999999.9995,2314199999999.9995,34.48965610667285,6.334600171592246,153297324152532.34,98819762676839.05,79815962162062.3,1.839136423822581e-05,1.1855590170095974e-05,9.575668983539055e-06,8.849467075485473e-06,5.704615139569146e-06,4.607573766575079e-06
770,770,2.25,0.01,100,1,300000.0,0.016588835779269,0.0075349978781955,-0.0217190612929451,-0.01522467436656,-0.0029659519476976,0.002358912288224,0.0053159289596007,0.0143790697537787,0.0025934402505638,-0.0023277721022263,0.0057775587839942,-0.0257518224576456,0.0009633604199333,0.0019109781503043,-0.0246598364735545,-0.0151282594525485,0.0020441618449171,0.00219759894269,-0.0200605923695925,0.0062390394014065,-0.0040392845033846,-0.0022438217188376,-0.0213139850439515,-0.0091213586017243,-0.0025960876467614,0.0026130866805322,,502.0,0.1673333333333333,100.0,0.0026495152083327,0.0367475213024077,0.0058047058656064,-0.0063463067659093,0.0205209525423961,4049466666666.6665,2610400000000.0,2108400000000.0,37.74275372547313,6.315620790062504,152838023119512.6,98523684324975.06,79576821954787.55,1.6755834569127688e-05,1.0801281788363306e-05,8.724112213678053e-06,8.062490874580231e-06,5.197308167084777e-06,4.197825827260781e-06
771,771,2.25,0.01,100,1,300000.0,0.0142319094252103,-0.019794370074213,-0.0194939415837558,0.0207481039776215,-0.0033979025675047,-0.0003676184523411,-0.0103158180150841,0.0030731545694764,0.0001458647119459,0.0027712270920074,0.0084489933809395,-0.0106440469716156,0.0016941389332503,0.0042325487884281,0.002632696647658,-0.0282350260966116,0.0047462207121676,0.0029222598770107,0.0129056484728549,0.0245087257361926,-0.0041143536437475,0.0035650800684549,0.0120949649707667,0.020283390402569,0.0001560423426149,0.0026666345588866,,522.0,0.174,100.0,0.0030977233251974,0.037656104135922,0.0047371635463248,-0.0196835202457838,0.0213812005683302,4210800000000.0,2714399999999.9995,2192400000000.0,32.28177261235133,5.617028434549131,135932088116088.95,87625643578966.44,70774558275319.05,1.742339769937182e-05,1.1231611740090924e-05,9.071686405458056e-06,8.38370565045992e-06,5.4043722374865606e-06,4.36506988412376e-06
772,772,2.25,0.01,100,1,300000.0,-0.0166763084457184,-0.0212404249323811,0.001406192745606,-0.0048572115079885,-0.0031444929290019,0.0021758064728711,-0.0114637290734714,-0.0296768878397364,-0.0023659140242814,0.0023728632697441,-0.0272987079295116,0.0162690001739913,-0.0043506667823162,-0.0044339008080631,-0.0150254189671319,0.0001539515345596,-0.0047631896067489,0.0016113675401212,0.0090197430949469,-0.0053669032136235,-0.0028055771757447,-0.0042800878721649,-0.0268674591751089,-0.0170185639328773,-0.0028541189804846,0.0035934881488214,,522.0,0.174,100.0,0.0027696071060461,0.0354385185491706,0.0047856377076147,0.040524799643508,0.0055282189785964,4210800000000.0,2714399999999.9995,2192400000000.0,36.10620429941035,6.282479548097401,152036005063957.1,98006680950319.44,79159242306027.23,1.742339769937182e-05,1.1231611740090924e-05,9.071686405458056e-06,8.38370565045992e-06,5.4043722374865606e-06,4.36506988412376e-06
773,773,2.25,0.01,100,1,300000.0,-0.006692192929046,0.0068727137447916,0.017726498783894,0.023730877267733,0.0028752215417742,0.0023307262568728,0.0156360893978112,0.0129721861629713,-0.0008905036366501,0.0024340998147926,0.0152761782968426,-0.0222805875699274,0.003624469865158,-0.0002176325175107,0.0141441650480424,-0.0227872178092578,0.0047428544029657,-0.0028571325102712,-0.0170979521562639,0.0101313373141348,0.0001329483208448,0.0047642710452007,-0.0234956847850873,-0.0033307449152806,0.0025663187562984,0.0032334571058807,,542.0,0.1806666666666666,100.0,0.0018155075314751,0.0436091185507595,0.005192096762003,-0.0368168437586314,0.0071622225808943,4372133333333.3335,2818400000000.0,2276400000000.0,55.081016336376734,9.951303618105396,240821547558150.62,155240336442444.2,125386425588128.0,1.809096082961595e-05,1.1661941691818549e-05,9.419260597238058e-06,8.70492042633961e-06,5.611436307888344e-06,4.53231394098674e-06
774,774,2.25,0.01,100,1,300000.0,-0.0268578676730282,0.0112785828434742,0.0068522573777085,0.0168198384695719,0.0022919006465697,0.0043512931788392,-0.0096126039273851,0.0210811875688332,-0.000293092938055,0.0037929411541477,0.0025717867093974,0.0072955213809295,-0.0049374002016864,-0.0023154393304833,0.0089735260417885,-0.0181164186599588,-0.0048127935563499,0.0038868560585041,-0.0014577344546714,0.0182767567315774,-0.0006500684423374,-0.0019030364901657,0.0275371540059151,-0.0087499405055533,0.003472787107933,-0.001004559610205,,536.0,0.1786666666666666,100.0,0.0030962872658761,0.0283005286353395,0.0047955764075778,0.0333181077638354,0.017571244055638,4323733333333.3335,2787200000000.0,2251200000000.0,32.296744911910515,5.770351757594678,139642512533791.23,90017487418476.98,72706432145692.95,1.7890691890542712e-05,1.1532842706300262e-05,9.314988339704058e-06,8.608555993575705e-06,5.549317086767809e-06,4.482140723927846e-06
775,775,2.25,0.01,100,1,300000.0,0.0159378103095694,0.0123624385946129,0.0041497753922448,-0.0092140100277488,0.0033091159390281,-0.0049735338571848,0.0170106246745676,-0.0045404963854143,0.0035851943510732,0.00353638602394,0.0091701676246485,0.0220803024097941,-0.0020313887706322,-9.833074781746658e-05,0.0153523608351879,0.0255592957354922,0.0018226219010633,-0.001462684714214,-0.0112165887711594,0.0083774497034117,-0.0004110254567869,-0.000174135721357,-0.0181490829287822,-0.010988778991263,-0.0025371592673846,-0.00276577258102,,538.0,0.1793333333333333,100.0,0.0021887145179846,0.0383491696538635,0.0043329626361177,-0.00284741197572,-0.0002174547376407,4339866666666.667,2797600000000.0,2259600000000.0,45.68891885090606,8.193546113929155,198283815957085.6,127819319377294.8,103238681035507.34,1.7957448203567127e-05,1.1575875701473024e-05,9.349745758882058e-06,8.640677471163673e-06,5.570023493807988e-06,4.498865129614144e-06
776,776,2.25,0.01,100,1,300000.0,0.0015742753063807,0.0064737543921869,0.0070125731789665,-0.0128612048785973,-0.0027924256320667,-0.0030103389468371,-0.0131205344356132,0.0152479613725978,-0.0031930898324215,0.0033158874133212,-0.0267419652941799,-0.0005236155414478,-0.0034950055335209,-0.0017891312830781,0.0188114430134643,-0.005225988271314,0.0018849180251894,-0.0037651646962772,0.0089417317497678,-0.0264553332671004,-0.002437946968353,0.0029521266767272,0.009072106215045,0.0163674225078234,-0.0028512957934224,-0.0042216149721332,,524.0,0.1746666666666666,100.0,0.0030546452310034,0.0438439739945654,0.0053027046642274,0.0806296573937935,0.0084378475426937,4226933333333.333,2724800000000.0,2200800000000.0,32.73702588603112,5.718067188093436,138377225951861.12,89201848134257.61,72047646569977.3,1.7490154012396234e-05,1.1274644735263688e-05,9.106443824636055e-06,8.415827128047889e-06,5.425078644526739e-06,4.381794289810058e-06
777,777,2.25,0.01,100,1,300000.0,0.0230846083269266,0.0044911927599874,0.0070225539264234,-0.0071433346985073,0.0003976352935352,0.0014762243296909,-0.0179061263547306,-0.0111306384872861,0.0027174129543632,-0.000774848475864,-0.0158372421459965,-0.0201722933803397,0.0040652981882023,-0.0028035590493642,-0.0035639372099773,0.0272223967588727,0.0015084525459322,0.0028831371232964,0.0013479039163752,0.0290259541887927,0.0012714123809416,-0.0029090728452663,-0.0001727670724057,-0.0004916456911025,-0.0021097410000414,-0.0031524819740277,,482.0,0.1606666666666666,100.0,0.0030742291936007,0.030116040741755,0.0044294042109768,0.0477192985522723,-0.0100002451538871,3888133333333.333,2506400000000.0,2024400000000.0,32.52847907636708,5.22624230493631,126475063779458.7,81529379957006.44,65850653042197.52,1.6088271438883556e-05,1.0370951836635684e-05,8.376538021898052e-06,7.741276098700539e-06,4.990244096682992e-06,4.030581770397802e-06
778,778,2.25,0.01,100,1,300000.0,-0.0253858366687846,0.0152900318917972,0.0212784450910668,-0.0243842896100345,-0.0030228302671765,0.0039798790044243,0.0059591695386299,-0.0104382923539066,0.0013774299577126,0.0026604273987893,-0.0004501858423108,0.0280800983140307,-0.0010116950363781,0.0012293708115343,0.00621749280495,-0.027725504075195,0.0045323222900443,-0.0035045503767907,-0.0119544395385951,0.017995670614148,0.0015396177856212,0.0046931494549591,0.0019581433848911,-0.0206170025763431,0.0031123478553653,0.0032012375922269,,505.0,0.1683333333333333,100.0,0.0028007558034062,0.0405303058298802,0.0041081708393075,0.0238270869934494,0.0072895607442095,4073666666666.6665,2626000000000.0,2121000000000.0,35.70464796623189,6.010282407649035,145448834265106.62,93760405559324.94,75729558336377.84,1.6855969038664307e-05,1.0865831281122448e-05,8.776248342445055e-06,8.110673090962183e-06,5.228367777645044e-06,4.2229124357902285e-06
779,779,2.25,0.01,100,1,300000.0,0.0077478964990098,-0.0167886445119245,0.0274649717319235,0.0066142224264034,0.0037734421708649,-0.0021377996641408,0.0257991345103429,-0.0289318774310397,-0.0009653579230032,-0.0010803561753693,0.016006481427554,0.0172072310949927,0.0005124630396033,-0.0006814120962393,-0.0039450124836657,-0.0097014586567871,-0.0011443616691113,-0.0011705456205569,-0.0107600096270309,0.0245222863752925,-0.0018308007950381,-0.0016152685862492,-0.0036367419032526,0.0284424276112047,0.0031132847954504,0.0031911882664877,,504.0,0.168,100.0,0.002477193578386,0.024980766356868,0.004489862661853,0.0123964570583146,0.001387254708925,4065600000000.0,2620800000000.0,2116800000000.0,40.36826224341837,6.781868056894286,164121206976841.7,105797141687550.84,85451537516868.0,1.6822590882152105e-05,1.0844314783536066e-05,8.758869632856054e-06,8.0946123521682e-06,5.218014574124956e-06,4.21455023294708e-06
780,780,2.25,0.01,100,1,300000.0,0.008539944177982,-0.0286994411934438,0.0217797867979677,-0.0096199678533973,-0.0049018650285093,-0.0046925507686669,-0.0074568990500289,0.0298175029845171,0.0027799310775903,-0.0006475011838041,0.0237205091585171,0.0183872180002757,-0.0013021120763547,0.0006733372507117,-0.0005155236338663,0.0130373157887919,-0.0007667889039939,-0.0042588447635429,0.0044437707507421,0.0107479971672037,-0.001131245650017,0.0042649214646206,0.0164348839888708,-0.0203924509410307,-0.004851588191368,-0.0049928698421107,,487.0,0.1623333333333333,100.0,0.0024033800811054,0.0357674214351171,0.0040067042888375,0.0213540531936448,0.0017159435870175,3928466666666.667,2532400000000.0,2045400000000.0,41.60806723254776,6.754376247416919,163455905187489.47,105368269459703.94,85105140717453.19,1.6255162221444593e-05,1.0478534324567588e-05,8.463431569843053e-06,7.821579792670463e-06,5.04201011428344e-06,4.072392784613547e-06
781,781,2.25,0.01,100,1,300000.0,0.0212497605948328,-0.0089655557028905,0.022946365396842,-0.0106093991736086,0.0019176654964892,-0.0013003786971518,-0.0244440637569712,-0.0251323313403596,0.003133833187432,-0.000750526057753,-0.0279457824135618,0.0205357622714254,-0.0012031806031907,0.0044087904473573,0.0098803820170197,-0.0016174983907812,-0.0034460783949899,0.003465696496863,-0.0097185944727227,-0.0274527707832812,-0.0033220261951177,-0.0021748319339798,-0.0052693837136056,-0.0164354272020916,0.0021408313488459,0.0024338130625083,,542.0,0.1806666666666666,100.0,0.0035149333594688,0.0394254380752957,0.0055332607681545,0.0268461948388868,-0.0190988836274401,4372133333333.3335,2818400000000.0,2276400000000.0,28.45004151518579,5.1399741670769,124387374843260.98,80183597006399.64,64763674505168.94,1.809096082961595e-05,1.1661941691818549e-05,9.419260597238058e-06,8.70492042633961e-06,5.611436307888344e-06,4.53231394098674e-06
782,782,2.25,0.01,100,1,300000.0,-0.0154065052668366,-0.0165041187281707,0.0199339292702225,-0.0057071756187078,0.0008101701087181,0.0044572402041753,-0.0259934074727657,0.0156283293243169,0.0026491158692005,0.0011233222686305,-0.0295347167658083,0.0041831466521461,0.0003646425217192,0.0031191350269547,0.0185972859083146,0.0003757775411473,0.0017010006175544,0.0014696720427573,0.0008819498434356,0.0083430410337817,-0.002742261200672,0.0039131801871112,-0.0176793354711086,-0.0257120318228705,-0.0028916249212936,-0.0032450618954344,,507.0,0.169,100.0,0.0031261701037124,0.0401941996130328,0.004513511529561,0.0209937015321934,0.0049091589066268,4089800000000.0,2636400000000.0,2129400000000.0,31.98802262271247,5.405975823238408,130824614922369.44,84333222842519.17,68115295372803.94,1.692272535168872e-05,1.090886427629521e-05,8.811005761623054e-06,8.142794568550154e-06,5.249074184685222e-06,4.239636841476526e-06
783,783,2.25,0.01,100,1,300000.0,0.0148096168786399,0.003246320990189,0.0007442456834305,-0.0022156328661699,0.0047577620265783,0.0001764061014747,-0.0186959349165859,0.0038537914216188,-0.0004967262551724,-0.0002244407858268,0.0238585757967514,-0.0263416583840553,0.0002340135271724,0.001593843488374,-0.0167070406016442,-0.0213600032303521,0.0047540677230445,-0.0017995184746141,-0.0006360606889142,-0.0247298900658502,0.0024896198312175,-0.0011616303140279,0.0007342460746371,0.0045670093189495,0.00341779852711,0.0044115414670304,,496.0,0.1653333333333333,100.0,0.0032630635375454,0.0350900333909642,0.0032265656458162,0.0461952734696,0.0133798470915265,4001066666666.6665,2579200000000.0,2083200000000.0,30.64604744877933,5.066813178198183,122616878912396.05,79042285579891.66,63841846045297.1,1.6555565630054452e-05,1.067218280284502e-05,8.619839956144052e-06,7.966126441816323e-06,5.1351889459642416e-06,4.147652610201888e-06
784,784,2.25,0.01,100,1,300000.0,0.0092939593646929,-0.0014233008997847,0.0236077898853214,0.0179001160155149,0.0011176162364634,0.0039076817813749,-0.0270689743011273,0.0074763263711206,-0.0012853853152339,-0.0032750371298197,-0.0075339385337511,0.0066085808393874,-0.0003663889628935,-0.0040493422082995,-0.0230577091877078,-0.0248798486729226,-0.0018059097148182,-0.0002967182299072,-0.0289494127854479,-0.0241696883342706,-6.899979407625975e-05,-0.0043688385855629,-0.0130070122673901,-0.0067361069687023,-0.0040751151528498,0.003548687724392,,501.0,0.167,100.0,0.0023397226998156,0.0448864441777049,0.0031756299966101,-0.0156417549829025,-0.0165387540624379,4041400000000.0,2605200000000.0,2104200000000.0,42.74010762381356,7.137597973176864,172729870950880.12,111346528381559.08,89933734462028.5,1.6722456412615482e-05,1.0779765290776925e-05,8.706733504089054e-06,8.046430135786246e-06,5.186954963564687e-06,4.189463624417633e-06
785,785,2.25,0.01,100,1,300000.0,0.0294676550713621,-0.0020449624779498,0.0042777221173287,0.0149570240823752,0.0022858583801158,-0.003343435352256,0.0082049879463156,0.0085223618641797,0.0048388739570274,-0.0020590496039816,0.0005670642302538,0.0019845276703172,-0.0015480572148714,-0.0017740817630153,0.0005046850101976,0.0191854969332074,0.0018965046706423,0.0009779176087038,0.0182022724079179,0.017597914318524,0.0038537264203293,0.0027353748071331,-0.0238122502936894,-0.0259799685485548,0.0013839568089912,-0.0025188750147778,,529.0,0.1763333333333333,100.0,0.0029785268373814,0.0519922020739416,0.0040268825233839,0.0068197539508948,-0.0164982981071324,4267266666666.6665,2750800000000.0,2221800000000.0,33.5736441065326,5.920152577451916,143267692374336.34,92354380208249.88,74593922475894.12,1.7657044794957268e-05,1.1382227223195594e-05,9.193337372581055e-06,8.496130822017813e-06,5.476844662127185e-06,4.423605304025803e-06
786,786,2.25,0.01,100,1,300000.0,-0.019640006913817,0.00057687106741,0.027850375649366,0.0044467688507999,0.0049825940905281,-0.0040946938101205,-0.0018984376633069,0.0150879333530574,-0.0011295445206611,0.0002018412484772,-0.0297255452560829,-0.0108096032452895,-0.0022523117696464,0.0029516691560465,-0.0243141522949174,-0.0090914479168571,-0.0027990927573863,-0.0037793485793121,0.0088737931392708,-0.0196823069816827,-0.0003827758777091,-0.0030080910835075,0.0170078243987897,0.0195269001376066,-0.0013599100770394,0.00399458027717,,518.0,0.1726666666666666,100.0,0.0028782036782786,0.0452939243208275,0.0034989574913109,0.0269302953479924,-0.0196795773281962,4178533333333.3335,2693600000000.0,2175600000000.0,34.74389278100267,5.999112153519794,145178514115179.03,93586149594908.8,75588813134349.42,1.7289885073322995e-05,1.11455457497454e-05,9.002171567102055e-06,8.319462695283983e-06,5.362959423406204e-06,4.3316210727511644e-06
787,787,2.25,0.01,100,1,300000.0,0.0039512286995037,0.0058636967587507,0.0270074308001813,0.0105767758858656,0.0011929423198733,-0.0041102871848969,0.0058420948407775,0.0138594434319466,-0.0030600642625322,-0.00083633770505,0.0254215656658402,-0.0085292254036398,0.003534709055706,0.0041888619555919,0.0048868190531031,0.0197177648193709,-0.0008682568913805,0.0004594341566662,-0.029895088676251,-0.004582993262886,-4.691967471179975e-05,0.0037414551006491,-0.0165785044793471,0.0264542809046481,-0.0013843686315359,0.0037062245394919,,525.0,0.175,100.0,0.0030487754852401,0.0359491717569603,0.0049627276121298,-0.0130638149894635,0.0197003033678329,4235000000000.001,2730000000000.0005,2205000000000.0005,32.80005381968031,5.740009418444054,138908227926346.12,89544146927727.25,72324118672395.1,1.7523532168908443e-05,1.129616123285007e-05,9.123822534225058e-06,8.431887866841876e-06,5.435431848046829e-06,4.390156492653208e-06
788,788,2.25,0.01,100,1,300000.0,0.0223066401405698,-0.0160045356823343,0.0210274960249426,-0.0153110717186327,-0.0037900998522657,0.0035333881188048,0.021358241847524,-0.002622201865815,0.0034981107488777,0.0041280386277977,-0.017058787738548,-0.0249965329825803,0.0028889613415748,0.0010337336043306,0.0050410473604002,0.0177298283920752,0.0008949092906432,0.0035438576466735,0.0252012052551625,0.0231351368920077,-0.0043096805982937,-0.003317932145039,0.0017925445150143,-0.0288815811268822,0.0004898336460794,0.0014059017329485,,512.0,0.1706666666666666,100.0,0.003073407112808,0.0441685136680307,0.0039918191925326,0.0363156781920312,0.0033165488728815,4130133333333.3335,2662400000000.0,2150400000000.0,32.53717985595315,5.553012028749337,134382891095733.95,86626987648489.66,69967951562241.64,1.708961613424976e-05,1.1016446764227116e-05,8.897899309568054e-06,8.223098262520076e-06,5.300840202285669e-06,4.281447855692271e-06
789,789,2.25,0.01,100,1,300000.0,0.0021545927601483,0.0270894683890077,-0.0084047980096743,-0.0042966894839832,0.0009436037317665,-0.0034540478586345,0.0225327990495259,-0.0166152053255516,0.0018027318430286,-0.0023834211361375,0.0033347670984271,-0.0026604117378903,0.0013065044055004,0.0017247138021791,0.0111651833859433,0.0149727003592872,-0.0036315505456062,-0.004504290779762,0.0170229384208908,0.0047222904300086,-0.0016212259361946,0.0026200293372497,-0.01409982227633,-0.0249339651512867,0.0016920064280052,0.0010241835157918,,505.0,0.1683333333333333,100.0,0.0029029410733727,0.0475985151852436,0.0045456178985027,-0.0215456645525718,0.0015984681593911,4073666666666.6665,2626000000000.0,2121000000000.0,34.447822905277334,5.798716855721685,140328947908464.77,90459982949258.28,73063832382093.23,1.6855969038664307e-05,1.0865831281122448e-05,8.776248342445055e-06,8.110673090962183e-06,5.228367777645044e-06,4.2229124357902285e-06
790,790,2.25,0.01,100,1,300000.0,-0.0214641723181906,-0.0139038148441697,-0.0230945347104412,0.0166726394684173,-0.000690736836136,-0.0035722758225745,0.0104456790434206,0.027160249386946,0.0019851011831842,-0.0033280614212026,-0.0112369702944555,-0.0288394064258861,-0.0020090198470134,0.0038817460132818,-0.0223965032938404,0.0155756810767358,0.0022275583574199,-0.0034062500636918,-0.0115050932484552,-0.022480290474638,0.0033055833103812,-0.00110288963873,0.0133645704970015,-0.029664725907361,0.0019935556519313,-0.000690782461531,,488.0,0.1626666666666666,100.0,0.0025832289092306,0.0481699961060834,0.0040540862121033,-0.003050372849641,0.0037510534730119,3936533333333.333,2537599999999.9995,2049600000000.0,38.71124221421832,6.297028733512847,152388095351010.9,98233648242800.4,79342562042261.86,1.62885403779568e-05,1.0500050822153968e-05,8.480810279432052e-06,7.837640531464447e-06,5.052363317803527e-06,4.080754987456695e-06
791,791,2.25,0.01,100,1,300000.0,0.0208533006260212,0.0079066536844378,-0.0018520083264349,0.0049020572940368,-0.0031261645880924,-0.0004976832904537,0.0276546421568941,-0.0069980772804053,0.0022161716988,-1.303722597881165e-05,-0.0207334475139915,0.022136977814213,0.0007410145462144,-0.0034747614219654,0.0043051593850411,0.0206917969870942,0.0037776409242169,-0.0015553432488065,-0.0113211303636669,0.0113070254172186,0.0049216088101998,0.0042424764038909,0.0091300830211378,-0.005169346213733,-0.0005444933424532,-0.0036727087120901,,520.0,0.1733333333333333,100.0,0.0025521792204301,0.0429246472955662,0.004129310503912,0.0083864546674574,-0.0128295425731985,4194666666666.667,2704000000000.0,2184000000000.0,39.18220131231431,6.791581560801148,164356273771387.78,105948672348497.88,85573927666094.47,1.735664138634741e-05,1.1188578744918163e-05,9.036928986280056e-06,8.351584172871953e-06,5.383665830446383e-06,4.348345478437463e-06
792,792,2.25,0.01,100,1,300000.0,-0.0267409247205801,0.0115702661700077,0.0038810528587445,-0.0199856181409756,-0.0034235838246657,-0.0026524833723903,0.0113471971694433,0.0161121993449452,0.003283721814098,0.0020033281579115,-0.0230486029416672,0.0239156700242801,0.0034832211101243,-0.00247353626646,-0.0134191479526685,-0.0255510897524401,7.829657766883925e-05,-0.0035853341002795,-0.0275740035884302,0.0060285655623677,0.0023048306159104,0.0036922592842594,0.006014879862159,0.0050183713634197,-0.0013701720229321,-0.0033632627400785,,495.0,0.165,100.0,0.0031812994987632,0.0383326718596843,0.0043925305476756,0.0159545222289522,-0.0055785261336979,3993000000000.0,2574000000000.0,2079000000000.0,31.43369558222244,5.186559771066703,125514746459814.2,80910332428640.55,65350653115440.45,1.6522187473542243e-05,1.0650666305258638e-05,8.602461246555053e-06,7.95006570302234e-06,5.124835742444153e-06,4.139290407358739e-06
793,793,2.25,0.01,100,1,300000.0,0.0111034175368215,0.0204221741701815,-0.0256344105648827,-0.0011295031117908,0.0026641789657285,0.003180279167958,-0.0169093595476114,-0.0083428567849984,0.0031219556882624,0.0035186649756197,-0.0251512652848294,-0.0028848501768125,-0.0004734634685672,-0.0015819984190684,-0.0285473644941187,0.0229498748592629,0.0045525714964122,-0.000207105303944,-0.0115095339021283,-0.0172717069252192,-0.0036750967147118,-0.0021143504839015,0.0014872025780095,0.0176224376364246,0.0029235559476072,-0.0029154462332207,,515.0,0.1716666666666666,100.0,0.0028535613731008,0.0328155831917251,0.004844965976758,-0.0264869634296547,0.0123666014732704,4154333333333.3335,2678000000000.0,2163000000000.0,35.04392824442136,6.015874348625666,145584159236741.12,93847639838560.4,75800016792683.4,1.7189750603786375e-05,1.1080996256986256e-05,8.950035438335056e-06,8.27128047890203e-06,5.331899812845936e-06,4.3065344642217175e-06
794,794,2.25,0.01,100,1,300000.0,0.0286925403283984,-0.0189326073039675,0.0100930365858929,0.0192569084521554,0.001725830676412,-0.002030405010297,-0.0166405041197765,0.023482222510558,0.0011648472563293,0.0033084545217313,0.0295810622362387,-0.0133656512524507,-0.0009377515523751,0.0042818403740908,0.013122070855985,0.009602700165354,0.0019173548995819,0.0015093306965689,-0.0194162562746165,0.0193186355885801,0.0037793435939084,0.0005459332862491,0.0058922917211749,0.0112930149081152,-0.0037042247866368,0.0006259106069803,,474.0,0.158,100.0,0.0025004732575837,0.0541843674975943,0.0047040494770403,0.0238407498764582,0.0080894462095321,3823600000000.0,2464800000000.0,1990800000000.0,39.99242931181448,6.318803831266688,152915052716653.84,98573339767760.31,79616928273960.27,1.5821246186785906e-05,1.0198819855944632e-05,8.23750834518605e-06,7.612790188348664e-06,4.907418468522279e-06,3.96368414765261e-06
795,795,2.25,0.01,100,1,300000.0,0.0018012130706174,0.0027574649377653,-0.0088770528660109,0.002440346073455,0.0048499484157053,0.0037603325374985,-0.0232694340473892,0.016374808920069,0.0025225886135412,-0.0032525988197891,-0.0069013598266228,-0.011819550498863,-0.0046601582840319,0.0034363720470843,0.0133196239933886,-0.0265410555693677,0.0017771579862851,0.0005321693671884,0.0238976962018224,0.0195320342492229,-0.0023012121224753,-0.0039153663086127,-0.0155072436542954,-0.0198125718538369,-0.003172000135348,0.0044157026861552,,527.0,0.1756666666666666,100.0,0.0021679353707781,0.0338591513355442,0.0036042558800469,-0.0500161285551555,0.020847214020615,4251133333333.333,2740400000000.0,2213400000000.0,46.12683631989652,8.102947580195154,196091331440722.75,126405982251044.44,102097139510458.95,1.7590288481932853e-05,1.1339194228022831e-05,9.158579953403057e-06,8.464009344429844e-06,5.456138255087007e-06,4.406880898339505e-06
796,796,2.25,0.01,100,1,300000.0,-0.0027639886636262,-0.0143789013907867,-0.0181236819256217,0.0137765234425351,0.0026826173774794,0.0031551343032574,0.0081918672264925,0.0271841954186009,-0.0044825898615889,-0.0020521941473491,-0.0119784351419996,0.0282263877648147,0.0023526969558614,9.516083566957384e-06,0.0230946696404002,-0.0067390425968521,-0.0030570850401965,-0.0028934940217526,-0.0213044224405121,-0.0097167686912809,-0.0013826570319827,-0.0010731005754786,-0.0126566669364548,-0.0007001387606174,-0.0024752671687887,0.0007244752420607,,499.0,0.1663333333333333,100.0,0.0019224627015717,0.0443376412078654,0.0042775783022703,-0.0102842065024924,-0.0001307276153988,4025266666666.6665,2594800000000.0,2095800000000.0,52.01661385588668,8.652096771362485,209380741866972.1,134972709633254.77,109016419319167.31,1.665570009959107e-05,1.073673229560416e-05,8.671976084911054e-06,8.014308658198277e-06,5.166248556524509e-06,4.172739218731335e-06
797,797,2.25,0.01,100,1,300000.0,0.0103326973362784,-0.0242168844586552,-0.015912702400849,0.0243217339278323,-0.0022575448730518,-0.0012152139062217,-0.029898548449989,-0.0293687513750825,-0.0041933074432093,0.0045794479940163,-0.0023032095356619,0.0046112538087699,0.0014883877038655,0.0030789556609748,0.0102318527022853,0.0197850288767744,-0.0045551209903558,0.0015245004358599,0.0297539467496998,-0.0093662934780332,0.0038798038105282,-0.0045217569003002,-0.0083999160042578,-0.0096313354770345,-0.0037110221468597,-0.0009023721848556,,555.0,0.185,100.0,0.003151168669305,0.0326154361871519,0.0043970114818421,0.0562585621344349,-0.0211511336685657,4477000000000.0,2886000000000.0,2331000000000.0,31.734258141774543,5.8708377562282905,142074273700724.62,91585068997161.31,73972555728476.45,1.8524876864274635e-05,1.1941656160441502e-05,9.64518382189506e-06,8.91371003066141e-06,5.746027953649505e-06,4.641022577947677e-06
