# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
6.818820000000000000e+12	2.819000000000000000e+03	2.818999999999999950e+00	1.922225358000000000e+11	5.020000000000000000e+02	1.443537995144765773e-01	1.045634653709255901e-01	3.096129305781009783e-02	3.477566934077525040e+00	9.803261187164542534e+00	6.684667344826131592e+11
6.825120000000000000e+12	2.842000000000000000e+03	2.842000000000000082e+00	1.939699104000000000e+11	5.040000000000000000e+02	1.536472272423452523e-01	1.167942488814013025e-01	2.965993622891576614e-02	3.280241427364316120e+00	9.322446136569386255e+00	6.362681357562244873e+11
6.831390000000000000e+12	2.796000000000000000e+03	2.795999999999999819e+00	1.910056644000000000e+11	5.060000000000000000e+02	1.610898346591511654e-01	1.166270264985503902e-01	2.987290993410808559e-02	3.141104471741757109e+00	8.782528102989951790e+00	5.999687465748453369e+11
6.837630000000000000e+12	2.892000000000000000e+03	2.892000000000000348e+00	1.977442596000000305e+11	5.080000000000000000e+02	1.500581925731694355e-01	9.084146047798825896e-02	2.949155600874516642e-02	3.385353317195897827e+00	9.790441793330536768e+00	6.694341851933068848e+11
6.843850000000000000e+12	2.889000000000000000e+03	2.888999999999999790e+00	1.977188265000000000e+11	5.100000000000000000e+02	1.559437463351969200e-01	1.159535863333139016e-01	3.108611480412923345e-02	3.270410080464327240e+00	9.448214722461441895e+00	6.466216432831773682e+11
6.850030000000000000e+12	3.011000000000000000e+03	3.011000000000000121e+00	2.062544033000000000e+11	5.120000000000000000e+02	1.352113444906990480e-01	1.049423302141509473e-01	2.922803834335663958e-02	3.786664513458925185e+00	1.140164685002482337e+01	7.810162297207553711e+11
6.856200000000000000e+12	2.896000000000000000e+03	2.895999999999999908e+00	1.985555520000000000e+11	5.140000000000000000e+02	1.487478031745013141e-01	9.941013357420291907e-02	2.980533651283057833e-02	3.455513217879314869e+00	1.000716627897849698e+01	6.861113344193236084e+11
6.862330000000000000e+12	2.907000000000000000e+03	2.907000000000000028e+00	1.994879331000000000e+11	5.160000000000000000e+02	1.588961097479568707e-01	1.217867233438883201e-01	3.015473328216775745e-02	3.247404866100787935e+00	9.440205945754991390e+00	6.478180846773284912e+11
6.868440000000000000e+12	2.945000000000000000e+03	2.944999999999999840e+00	2.022755580000000000e+11	5.180000000000000000e+02	1.536307228084297094e-01	1.060218047242567907e-01	2.901025590316151648e-02	3.371721427399138715e+00	9.929719603690463359e+00	6.820168331477172852e+11
6.874530000000000000e+12	2.990000000000000000e+03	2.989999999999999769e+00	2.055484469999999695e+11	5.200000000000000000e+02	1.509984524949459228e-01	1.076824528164282702e-01	2.974908804352491276e-02	3.443743902060221185e+00	1.029679426716006141e+01	7.078562109341984863e+11
6.880590000000000000e+12	3.050000000000000000e+03	3.049999999999999822e+00	2.098579950000000000e+11	5.220000000000000000e+02	1.499504294929465686e-01	1.061976184512098964e-01	3.010804622357092161e-02	3.481150415941649978e+00	1.061750876862203263e+01	7.305472465829306641e+11
6.886620000000000000e+12	3.071000000000000000e+03	3.071000000000000174e+00	2.114881002000000000e+11	5.240000000000000000e+02	1.548135313948932890e-01	9.569866569929452726e-02	3.118618313806146430e-02	3.384717054631341870e+00	1.039446607477285234e+01	7.158273795985220947e+11
6.892620000000000000e+12	3.079000000000000000e+03	3.079000000000000181e+00	2.122237698000000000e+11	5.260000000000000000e+02	1.514140865236868194e-01	1.146765276880184897e-01	2.992208613841049886e-02	3.473917203322518965e+00	1.069619106903003747e+01	7.372478048621779785e+11
6.898610000000000000e+12	3.086000000000000000e+03	3.085999999999999854e+00	2.128911046000000000e+11	5.280000000000000000e+02	1.215708692861880991e-01	1.074619758476706571e-01	2.979465958248491558e-02	4.343145714924875556e+00	1.340294767625816696e+01	9.246170886891135254e+11
6.904560000000000000e+12	3.150000000000000000e+03	3.149999999999999911e+00	2.174936400000000000e+11	5.300000000000000000e+02	1.442876733751745633e-01	1.127725486835409463e-01	3.114807133205204498e-02	3.673217452345372891e+00	1.157063497488792514e+01	7.989014342221218262e+11
6.910490000000000000e+12	3.097000000000000000e+03	3.096999999999999975e+00	2.140178753000000000e+11	5.320000000000000000e+02	1.420322030148781778e-01	1.180864395078038975e-01	2.963135817865333171e-02	3.745629432673601933e+00	1.160021435299014669e+01	8.016316528419487305e+11
6.916400000000000000e+12	3.126000000000000000e+03	3.126000000000000334e+00	2.162066640000000305e+11	5.340000000000000000e+02	1.472302477693574474e-01	1.144836516961481865e-01	2.840237805437592286e-02	3.626972093645689732e+00	1.133791476473642845e+01	7.841755367882303467e+11
6.922280000000000000e+12	3.209000000000000000e+03	3.209000000000000075e+00	2.221359652000000000e+11	5.360000000000000000e+02	1.606346928410857799e-01	1.093686340069199847e-01	2.956964369115879648e-02	3.336763625092241004e+00	1.070767447292100094e+01	7.412152085041159668e+11
6.928140000000000000e+12	3.331000000000000000e+03	3.330999999999999961e+00	2.307763434000000000e+11	5.380000000000000000e+02	1.427164816343520215e-01	1.041114061360809695e-01	2.964178131065141331e-02	3.769711765865890296e+00	1.255690989209928077e+01	8.699602969984870605e+11
6.933970000000000000e+12	3.362000000000000000e+03	3.361999999999999655e+00	2.331200713999999695e+11	5.400000000000000000e+02	1.241352370290087492e-01	1.074337232274793913e-01	3.034675377333358876e-02	4.350094404490557842e+00	1.462501738789725358e+01	1.014094318171579102e+12
6.939780000000000000e+12	3.285000000000000000e+03	3.284999999999999698e+00	2.279717729999999695e+11	5.420000000000000000e+02	1.270336031481065220e-01	1.018403014378610610e-01	3.025156251711417013e-02	4.266587631684275905e+00	1.401574037008284712e+01	9.726615470549353027e+11
6.945560000000000000e+12	3.429000000000000000e+03	3.429000000000000270e+00	2.381632524000000305e+11	5.440000000000000000e+02	1.290620337413201923e-01	1.068281483290407924e-01	2.991288590815049941e-02	4.215027333989967318e+00	1.445332872825160031e+01	1.003864618817951782e+12
6.951320000000000000e+12	3.449000000000000000e+03	3.448999999999999844e+00	2.397510268000000000e+11	5.460000000000000000e+02	1.323908437232148572e-01	1.061522841354271968e-01	2.891228510593495810e-02	4.124152280058764219e+00	1.422420121392267589e+01	9.887697438236499023e+11
6.957060000000000000e+12	3.338000000000000000e+03	3.338000000000000078e+00	2.322266628000000000e+11	5.480000000000000000e+02	1.359363890376243944e-01	1.045413051507770585e-01	2.916044008626599709e-02	4.031297313983563946e+00	1.345647043407713639e+01	9.361747219810068359e+11
6.962770000000000000e+12	3.464000000000000000e+03	3.463999999999999524e+00	2.411903527999999695e+11	5.500000000000000000e+02	1.238565291885151964e-01	1.132156781491466813e-01	2.978706302858639965e-02	4.440621771040228261e+00	1.538231381488334648e+01	1.071035131608553223e+12
6.968460000000000000e+12	3.494000000000000000e+03	3.493999999999999773e+00	2.434779923999999695e+11	5.520000000000000000e+02	1.248687721520127525e-01	1.131560923308249089e-01	3.051868060956293774e-02	4.420640889525254913e+00	1.544571926800124118e+01	1.076328768902959106e+12
6.974130000000000000e+12	3.488000000000000000e+03	3.487999999999999989e+00	2.432576544000000000e+11	5.540000000000000000e+02	1.410403392554826496e-01	1.144155027897867105e-01	3.003797068125833164e-02	3.927954249999894731e+00	1.370070442399963362e+01	9.555049374454855957e+11
6.979770000000000000e+12	3.558000000000000000e+03	3.557999999999999829e+00	2.483402166000000000e+11	5.560000000000000000e+02	1.286142615191465666e-01	1.082554678974405049e-01	2.966832086765674656e-02	4.323004256547624991e+00	1.538124914479645078e+01	1.073575813433759277e+12
6.985390000000000000e+12	3.471000000000000000e+03	3.470999999999999641e+00	2.424628868999999695e+11	5.580000000000000000e+02	1.211382583692284243e-01	1.047633742410264135e-01	3.069740951390385886e-02	4.606306938136922824e+00	1.598849138227325817e+01	1.116858478168177734e+12
6.990990000000000000e+12	3.443000000000000000e+03	3.443000000000000060e+00	2.406997857000000000e+11	5.600000000000000000e+02	1.122747524050282664e-01	1.034472888566056042e-01	2.969779000308333389e-02	4.987764283637113216e+00	1.717287242856258089e+01	1.200553794193567139e+12
6.996560000000000000e+12	3.538000000000000000e+03	3.538000000000000256e+00	2.475382928000000305e+11	5.620000000000000000e+02	1.003969216812947707e-01	1.124192579924417901e-01	2.971462553866033307e-02	5.597781192774437642e+00	1.980494986003596125e+01	1.385665199927332275e+12
7.002110000000000000e+12	3.505000000000000000e+03	3.504999999999999893e+00	2.454239555000000000e+11	5.640000000000000000e+02	1.177815390533396567e-01	9.637265654780002855e-02	2.959085537902625407e-02	4.788526321978028299e+00	1.678378475853298823e+01	1.175219070955714355e+12
7.007640000000000000e+12	3.546000000000000000e+03	3.545999999999999819e+00	2.484909144000000000e+11	5.660000000000000000e+02	1.164856603306816396e-01	1.157303972211461418e-01	2.905873683132541990e-02	4.858967175815708472e+00	1.722989760544250259e+01	1.207409196558030762e+12
7.013140000000000000e+12	3.558000000000000000e+03	3.557999999999999829e+00	2.495275212000000000e+11	5.680000000000000000e+02	1.061296204405834942e-01	9.402310517245494881e-02	2.972785570777049940e-02	5.351946022627999788e+00	1.904222394851042210e+01	1.335457824622563965e+12
7.018630000000000000e+12	3.753000000000000000e+03	3.753000000000000114e+00	2.634091839000000000e+11	5.700000000000000000e+02	1.175165260845005832e-01	1.033994322727530557e-01	2.966615437946758943e-02	4.850381635601956454e+00	1.820348227841414257e+01	1.277635068237458496e+12
7.024090000000000000e+12	3.705000000000000000e+03	3.705000000000000071e+00	2.602425345000000000e+11	5.720000000000000000e+02	9.842941742522270943e-02	9.912767024480273470e-02	2.915832258132248361e-02	5.811270806662562904e+00	2.153075833868479094e+01	1.512339843391724854e+12
7.029530000000000000e+12	3.698000000000000000e+03	3.697999999999999954e+00	2.599520194000000000e+11	5.740000000000000000e+02	9.548714037771333096e-02	1.031487069464357420e-01	2.972432511967108143e-02	6.011280657578174313e+00	2.222971587172408903e+01	1.562644546117606445e+12
7.034950000000000000e+12	3.806000000000000000e+03	3.805999999999999606e+00	2.677501969999999695e+11	5.760000000000000000e+02	9.288892620622846152e-02	1.185843333487049955e-01	3.011426768219424913e-02	6.200954446617100047e+00	2.360083262382467950e+01	1.660306774669754150e+12
7.040340000000000000e+12	3.704000000000000000e+03	3.703999999999999737e+00	2.607741935999999695e+11	5.780000000000000000e+02	1.148457236831745831e-01	8.976965016814519860e-02	2.997370178172625507e-02	5.032838676645298825e+00	1.864163445829418464e+01	1.312434447421068848e+12
7.045720000000000000e+12	3.761000000000000000e+03	3.760999999999999677e+00	2.649895291999999695e+11	5.800000000000000000e+02	1.147701114099390907e-01	1.115992893255854934e-01	2.978543840258943837e-02	5.053580526103523596e+00	1.900651635867534850e+01	1.339145924386460938e+12
7.051070000000000000e+12	3.723000000000000000e+03	3.722999999999999865e+00	2.625113361000000000e+11	5.820000000000000000e+02	9.756847006292446167e-02	1.170388371471615119e-01	2.957004523212415983e-02	5.965041776556023301e+00	2.220785053411807297e+01	1.565891086656039062e+12
7.056400000000000000e+12	3.795000000000000000e+03	3.794999999999999929e+00	2.677903800000000000e+11	5.840000000000000000e+02	1.093892498984132544e-01	9.966629221614320411e-02	2.981626488567166652e-02	5.338733015742813670e+00	2.026049179474397732e+01	1.429661343004313965e+12
7.061710000000000000e+12	3.758000000000000000e+03	3.758000000000000007e+00	2.653790618000000000e+11	5.860000000000000000e+02	9.824362763811222976e-02	1.107010260198231927e-01	2.918684550540736125e-02	5.964763456807345321e+00	2.241558107068200201e+01	1.582923330026458252e+12
7.067000000000000000e+12	3.839000000000000000e+03	3.838999999999999968e+00	2.713021300000000000e+11	5.880000000000000000e+02	1.093367340859003889e-01	1.116917210122691934e-01	2.977330038107391108e-02	5.377881504472576957e+00	2.064568709567022609e+01	1.459030707051014648e+12
7.072270000000000000e+12	3.792000000000000000e+03	3.792000000000000259e+00	2.681804784000000305e+11	5.900000000000000000e+02	1.053714833926733263e-01	1.142170071535187903e-01	2.962012621749258653e-02	5.599237867814089498e+00	2.123230999475102720e+01	1.501606290065778564e+12
7.077510000000000000e+12	3.853000000000000000e+03	3.853000000000000203e+00	2.726964603000000000e+11	5.920000000000000000e+02	1.045972129148822205e-01	1.030482058431888004e-01	3.039362244518691372e-02	5.659806638268174872e+00	2.180723497724727977e+01	1.543409236238173828e+12
7.082740000000000000e+12	3.878000000000000000e+03	3.878000000000000114e+00	2.746686572000000000e+11	5.940000000000000000e+02	9.272879730428940093e-02	1.170057595547412121e-01	2.946613211787916381e-02	6.405777032250187020e+00	2.484160333106622787e+01	1.759466175770759766e+12
7.087950000000000000e+12	3.873000000000000000e+03	3.873000000000000220e+00	2.745163035000000305e+11	5.960000000000000000e+02	1.065244301788652592e-01	1.077036951590700231e-01	2.942636770782975503e-02	5.594960695863435696e+00	2.166928277507908973e+01	1.535907928456218506e+12
7.093130000000000000e+12	3.854000000000000000e+03	3.853999999999999648e+00	2.733692301999999695e+11	5.980000000000000000e+02	1.201106569035346183e-01	9.715850800148825850e-02	2.937340838323108591e-02	4.978742231676214658e+00	1.918807256088012991e+01	1.361034931237556885e+12
7.098300000000000000e+12	3.996000000000000000e+03	3.996000000000000441e+00	2.836480680000000610e+11	6.000000000000000000e+02	8.738956911781770032e-02	1.186383071065333361e-01	2.848637413986416372e-02	6.865807968352449997e+00	2.743576864153639505e+01	1.947473165482177979e+12
7.103440000000000000e+12	3.954000000000000000e+03	3.953999999999999737e+00	2.808700176000000000e+11	6.020000000000000000e+02	1.118122427270691333e-01	1.101522992558739422e-01	2.983791609438920037e-02	5.384025803591712567e+00	2.128843802740162872e+01	1.512211422213658203e+12
7.108560000000000000e+12	4.013000000000000000e+03	4.012999999999999901e+00	2.852665128000000000e+11	6.040000000000000000e+02	8.760008598983404227e-02	9.904355239660340982e-02	3.038050714969358496e-02	6.894970400715063619e+00	2.766951621806955330e+01	1.966904162071205078e+12
7.113670000000000000e+12	3.944000000000000000e+03	3.944000000000000394e+00	2.805631448000000000e+11	6.060000000000000000e+02	1.015080027127623907e-01	1.146194464900557042e-01	2.939748921719333857e-02	5.969972650479594911e+00	2.354557213349152534e+01	1.674954301188546387e+12
7.118750000000000000e+12	3.917000000000000000e+03	3.917000000000000259e+00	2.788414375000000000e+11	6.080000000000000000e+02	1.041013868644995455e-01	1.210918689000959891e-01	3.022559143392891667e-02	5.840460135189025515e+00	2.287708234953541719e+01	1.628562299757552246e+12
7.123820000000000000e+12	3.882000000000000000e+03	3.882000000000000117e+00	2.765466924000000000e+11	6.100000000000000000e+02	1.257396203455982686e-01	1.077808260988227379e-01	2.950370699595231475e-02	4.851295067723290444e+00	1.883272745290181405e+01	1.341609604835310059e+12
7.128860000000000000e+12	4.134000000000000000e+03	4.134000000000000341e+00	2.947070724000000000e+11	6.120000000000000000e+02	1.176024714628738366e-01	1.202075965797612112e-01	3.021027540486308921e-02	5.203972266800562352e+00	2.151322135095352550e+01	1.533647431599585205e+12
7.133890000000000000e+12	4.087000000000000000e+03	4.086999999999999744e+00	2.915620843000000000e+11	6.140000000000000000e+02	1.019840402695990633e-01	1.256697342251173188e-01	2.957972918504208487e-02	6.020549866203236178e+00	2.460598730317262550e+01	1.755364067622301758e+12
7.138890000000000000e+12	4.086000000000000000e+03	4.086000000000000298e+00	2.916950454000000000e+11	6.160000000000000000e+02	1.079879653166244680e-01	1.031809041055890691e-01	3.040950651442141800e-02	5.704339351092194477e+00	2.330793058856270861e+01	1.663927525993844238e+12
7.143880000000000000e+12	4.141000000000000000e+03	4.141000000000000014e+00	2.958280708000000000e+11	6.180000000000000000e+02	1.258067319780593607e-01	1.014079133310180070e-01	2.986316958304672045e-02	4.912296745040471535e+00	2.034182082121258972e+01	1.453195269282442139e+12
7.148840000000000000e+12	4.111000000000000000e+03	4.110999999999999766e+00	2.938888124000000000e+11	6.200000000000000000e+02	9.444168216464277066e-02	1.064960240254853308e-01	2.987766157908158110e-02	6.564897890310096962e+00	2.698829522706480688e+01	1.929350044510499756e+12
7.153790000000000000e+12	4.273000000000000000e+03	4.272999999999999687e+00	3.056814467000000000e+11	6.220000000000000000e+02	1.095874964755694236e-01	1.219511887438646802e-01	2.870607294925712344e-02	5.675829998896487538e+00	2.425282158528468912e+01	1.734995925285937744e+12
7.158720000000000000e+12	4.124000000000000000e+03	4.123999999999999666e+00	2.952256128000000000e+11	6.240000000000000000e+02	1.046160160993849786e-01	1.135008978823583980e-01	2.914809950547431888e-02	5.964669878149456039e+00	2.459829857748835380e+01	1.760923319926374512e+12
7.163630000000000000e+12	4.200000000000000000e+03	4.200000000000000178e+00	3.008724600000000000e+11	6.260000000000000000e+02	1.084309543856534219e-01	1.202226724236203359e-01	2.984632005879283428e-02	5.773259154148203898e+00	2.424768844742246188e+01	1.737014683926089355e+12
7.168520000000000000e+12	4.160000000000000000e+03	4.160000000000000142e+00	2.982104320000000000e+11	6.280000000000000000e+02	9.534102628799701051e-02	1.033251812421581151e-01	2.942868096682149659e-02	6.586881056880989682e+00	2.740142519662492049e+01	1.964276645505096436e+12
7.173390000000000000e+12	4.172000000000000000e+03	4.171999999999999709e+00	2.992738308000000000e+11	6.300000000000000000e+02	9.373661556924162142e-02	1.047489546141674721e-01	2.958424413806095762e-02	6.720959532986657159e+00	2.803984317162033335e+01	2.011407306088695801e+12
7.178240000000000000e+12	4.207000000000000000e+03	4.207000000000000739e+00	3.019885568000000610e+11	6.320000000000000000e+02	9.206080470539745875e-02	9.765002692906743498e-02	2.954458592241367490e-02	6.865027978219989002e+00	2.888117270437150097e+01	2.073159891534276855e+12
