sep=	
DetectorAtFocus_RN	DetectorAtFocus_RS	DetectorAtFocus_RO	DetectorAtFocus_OX	DetectorAtFocus_OY	DetectorAtFocus_OZ	DetectorAtFocus_DX	DetectorAtFocus_DY	DetectorAtFocus_DZ	DetectorAtFocus_EN	DetectorAtFocus_PL	DetectorAtFocus_S0	DetectorAtFocus_S1	DetectorAtFocus_S2	DetectorAtFocus_S3
15	2	1	0.145280219472601	-0.0225512396080293	0	-0.000695327162761604	0.000261128826910186	0.999999724165898	1499.73135390148	2.33987893082963	5.37779e+13	5.01318e+13	3.42215e+10	-1.94642e+13
27	2	1	0.0949877736038099	-0.0209911596802839	0	-0.000644773570725997	-0.000593318059499331	0.999999616120288	1499.62031038441	2.015927997365	5.19465e+13	4.24212e+13	-5.31019e+10	2.99784e+13
31	2	1	-0.00279069020740574	0.0161945348061059	0	-0.000690343703932644	-0.000395557001551805	0.999999683480064	1500.10826192754	1.53931799523184	5.30396e+13	4.63705e+13	-4.55179e+10	2.57477e+13
42	2	1	-0.0798381831024406	0.000970546019534585	0	0.000165580904668786	4.78779989695683e-06	0.999999986280021	1500.04315405365	-0.850482256242231	5.42797e+13	5.42389e+13	-3.45221e+09	1.99707e+12
65	2	1	0.0404791813651149	0.0036850658457053	0	9.43874133287816e-05	-0.000157580088185245	0.999999983129766	1500.07855289076	0.108258870200643	5.41871e+13	5.32444e+13	-1.74474e+10	1.00637e+13
84	2	1	-0.0032676215251278	0.000911040309609895	0	0.000160245032263055	0.00014146458137727	0.999999977154651	1499.95808051114	-0.372376165283185	5.42165e+13	5.35473e+13	1.46579e+10	-8.49114e+12
101	2	1	0.0233689016968245	0.0181828070994396	0	-0.000559798626600742	-0.000525583787825436	0.999999705193547	1500.14846370321	1.36951837634479	5.19364e+13	4.23854e+13	-5.29914e+10	3.00113e+13
114	2	1	0.105365324082467	-0.014410828477188	0	-0.000854589653426781	-0.000218386468638285	0.999999610991862	1499.61081829621	2.51533704881012	5.40474e+13	5.20365e+13	-2.58906e+10	1.46058e+13
125	2	1	0.060595559370112	-0.0182755262778844	0	-0.000371081267876647	-0.000591314851333267	0.99999975632269	1499.56003213197	1.19414765512875	5.23893e+13	4.38818e+13	-5.03769e+10	2.86169e+13
160	2	1	-0.0999795441122415	-0.0155150171782225	0	0.000518378062090548	0.000502546407777114	0.999999739365613	1499.84147050635	-1.73215066949797	5.22934e+13	4.35469e+13	4.94152e+10	-2.89527e+13
166	2	1	-0.00941995822501673	0.0006924757564159	0	0.000443580805718469	-0.000270969335784951	0.999999864905835	1499.87088871847	-0.920281096147846	5.39376e+13	5.11948e+13	-2.92452e+10	1.69732e+13
181	2	1	0.082609558087262	-0.0175915798815729	0	-0.000298638622990943	3.47112933664074e-05	0.999999954805049	1499.86692527735	1.11834874504279	5.42517e+13	5.39314e+13	1.0262e+10	-5.87578e+12
