,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
17,17,0.1,200,2.25,1,100000.0,0.01715,0.00243,5.72,5368410000000.0,86.2,0.08620000000000001,4627569420.0,200.0,0.02291662315990735,0.1280096943219619,0.02012752526043401,8.752338022781213,0.7541977925363469,40488429714.3005
18,18,0.1,210,2.25,1,100000.0,0.01715,0.00243,5.72,5442440000000.0,82.79999999999998,0.08280000000000001,4506340320.0,210.0,0.023026716610569826,0.11910442286658666,0.02014012974526464,9.221082791092048,0.7723453866661154,42034434262.07133
19,19,0.1,220,2.25,1,100000.0,0.01715,0.00243,5.72,5513500000000.0,86.79999999999998,0.0868,4785718000.0,220.0,0.026685581893693296,0.11874548944024106,0.020520444206418312,8.269931385155113,0.7177107552672998,39570982491.662575
20,20,0.1,230,2.25,1,100000.0,0.01715,0.00243,5.72,5581830000000.0,81.0,0.081,4521282300.0,230.0,0.02850056477117912,0.12240847312633298,0.0201436370738462,8.107640640327357,0.6550886642741873,36565935589.05588
21,21,0.1,240,2.25,1,100000.0,0.01715,0.00243,5.72,5647610000000.0,84.59999999999998,0.08459999999999998,4777878060.0,240.0,0.030730978062372533,0.1293621224390892,0.020633556478334703,7.867052896851061,0.6619812951838515,37386121824.93272
22,22,0.1,250,2.25,1,100000.0,0.01715,0.00243,5.72,5711030000000.0,94.4,0.0944,5391212320.0,250.0,0.029472711957690863,0.09053864820452377,0.024895365064937856,8.524793557466438,0.8032077103801187,45871433302.1217
23,23,0.1,260,2.25,1,100000.0,0.01715,0.00243,5.72,5772230000000.0,95.2,0.0952,5495162960.0,260.0,0.029554831116995823,0.10723864585991907,0.021729796126418576,9.291183126280249,0.8986664259068371,51873093036.12221
24,24,0.1,270,2.25,1,100000.0,0.01715,0.00243,5.72,5831360000000.0,103.6,0.1036,6041288960.0,270.0,0.031967600758505806,0.09695017373920636,0.023284871993993435,8.570055113339455,0.8916521650099573,51995447689.52465
25,25,0.1,280,2.25,1,100000.0,0.01715,0.00243,5.72,5888550000000.0,102.4,0.1024,6029875200.0,280.0,0.02762268227354019,0.10416916795670586,0.02287899698120583,13.994707675148293,1.492348702868132,87877699542.7414
26,26,0.1,290,2.25,1,100000.0,0.01715,0.00243,5.72,5943910000000.0,111.0,0.111,6597740100.0,290.0,0.039287618993050256,0.10266780686185253,0.021422462100522607,7.750625623061187,0.8579410633538694,50995244658.796974
27,27,0.1,300,2.25,1,100000.0,0.01715,0.00243,5.72,5997540000000.0,121.8,0.1218,7305003720.0,300.0,0.042952247250684646,0.09247724152119628,0.025061690066721706,7.151559858315513,0.8784519410903272,52685506547.66881
28,28,0.1,310,2.25,1,100000.0,0.01715,0.00243,5.72,6049540000000.0,124.0,0.124,7501429600.0,310.0,0.040577321109753935,0.0980639787054828,0.023719739694515005,7.664915928088557,0.9488315267112372,57399942741.00697
29,29,0.1,320,2.25,1,100000.0,0.01715,0.00243,5.72,6100000000000.0,120.0,0.12,7320000000.0,320.0,0.04612004868669146,0.09430291016262593,0.023826409343731463,7.093749029452991,0.8435920080277906,51459112489.69521
30,30,0.1,330,2.25,1,100000.0,0.01715,0.00243,5.72,6149000000000.0,121.4,0.1214,7464886000.0,330.0,0.0402934014735024,0.07590412432368078,0.02523900813244109,8.421844911424882,1.023335123495072,62924876743.71199
31,31,0.1,340,2.25,1,100000.0,0.01715,0.00243,5.72,6196610000000.0,119.8,0.11979999999999998,7423538780.0,340.0,0.048277633510974735,0.08103112024511025,0.022993815505477515,7.756294512905693,0.9277090344737693,57486510801.105034
32,32,0.1,350,2.25,1,100000.0,0.01715,0.00243,5.72,6242890000000.0,132.6,0.1326,8278072140.0,350.0,0.04206670583239429,0.07817856593305969,0.02540217131823804,9.82349038939101,1.3507854075634844,84328047130.24
33,33,0.1,360,2.25,1,100000.0,0.01715,0.00243,5.72,6287920000000.0,129.2,0.1292,8123992640.0,360.0,0.05085504350482779,0.10901738822700748,0.02471328332308017,8.768119015218849,1.1749149982540712,73877715158.2174
34,34,0.1,370,2.25,1,100000.0,0.01715,0.00243,5.72,6331740000000.0,132.6,0.1326,8395887240.0,370.0,0.05578091842322693,0.08221462712644098,0.021025161244899948,6.799512977017406,0.9091735669728472,57566506409.44657
35,35,0.1,380,2.25,1,100000.0,0.01715,0.00243,5.72,6374420000000.0,144.8,0.1448,9230160160.0,380.0,0.047247559406434894,0.09438565898316913,0.026076111792801896,8.458504634724502,1.225496486242314,78118293118.32732
36,36,0.1,390,2.25,1,100000.0,0.01715,0.00243,5.72,6416000000000.0,141.0,0.141,9046560000.0,390.0,0.04992701307967309,0.09379571841717939,0.023071668969205462,8.43297860174949,1.166206023653642,74823778477.61766
37,37,0.1,400,2.25,1,100000.0,0.01715,0.00243,5.72,6456530000000.0,150.8,0.1508,9736447240.0,400.0,0.04602473786635528,0.08873052599635625,0.024566312516221357,10.441093932392196,1.5648126426075009,101032597713.74608
38,38,0.1,410,2.25,1,100000.0,0.01715,0.00243,5.72,6496060000000.0,152.2,0.1522,9887003320.0,410.0,0.047314194535783824,0.109664404011058,0.02452199331841296,9.19131800015784,1.3882747754026243,90183162375.0197
39,39,0.1,420,2.25,1,100000.0,0.01715,0.00243,5.72,6534620000000.0,174.6,0.17459999999999995,11409446520.0,420.0,0.06199587207344166,0.08985122425562816,0.023420282640888797,7.097779134463876,1.2456531006585103,81398696646.25117
40,40,0.1,430,2.25,1,100000.0,0.01715,0.00243,5.72,6572250000000.0,166.4,0.16640000000000002,10936224000.0,430.0,0.06271242767180638,0.09121056345400531,0.02609382033569413,7.008885993813317,1.1657470095938671,76615807838.03294
41,41,0.1,440,2.25,1,100000.0,0.01715,0.00243,5.72,6608990000000.0,174.4,0.17440000000000003,11526078560.0,440.0,0.06545549792609791,0.08953285619918422,0.022625739427878957,6.806338377479098,1.1868655556954872,78439825889.35916
42,42,0.1,450,2.25,1,100000.0,0.01715,0.00243,5.72,6644880000000.0,170.0,0.16999999999999998,11296296000.0,450.0,0.059558576297331446,0.10003206261330874,0.022312528981208543,7.88889224213505,1.3454764735968823,89405297098.74452
43,43,0.1,460,2.25,1,100000.0,0.01715,0.00243,5.72,6679940000000.0,182.4,0.18240000000000003,12184210560.0,460.0,0.07714961748810081,0.1053885606237502,0.025437039986346135,6.15709491084847,1.1247389925884455,75131889861.5126
44,44,0.1,470,2.25,1,100000.0,0.01715,0.00243,5.72,6714200000000.0,181.2,0.1812,12166130400.0,470.0,0.08317416374752609,0.0864051471232399,0.026786217873586888,5.702078751206486,1.0312255027989488,69238542708.92703
45,45,0.1,480,2.25,1,100000.0,0.01715,0.00243,5.72,6747700000000.0,189.6,0.1896,12793639200.0,480.0,0.07124996732882209,0.11296405679083658,0.02224570604900396,7.042029453303303,1.3430641496727123,90625939627.4656
46,46,0.1,490,2.25,1,100000.0,0.01715,0.00243,5.72,6780450000000.0,183.2,0.1832,12421784400.0,490.0,0.08011374588322723,0.10694437137672888,0.02471268030000904,6.226296618968258,1.1372650569006035,77111688550.61697
47,47,0.1,500,2.25,1,100000.0,0.01715,0.00243,5.72,6812500000000.0,195.6,0.1956,13325250000.0,500.0,0.08702038737834526,0.08594845770993109,0.026191349206192698,5.867884989508736,1.1492359476564864,78291698934.09813
48,48,0.1,510,2.25,1,100000.0,0.01715,0.00243,5.72,6843850000000.0,197.8,0.19780000000000003,13537135300.0,510.0,0.08442082410454077,0.0840090811613671,0.026137395706520756,6.2108760625318125,1.2302274304035716,84194919995.67484
49,49,0.1,520,2.25,1,100000.0,0.01715,0.00243,5.72,6874530000000.0,202.6,0.20260000000000003,13927797780.0,520.0,0.08021757911769782,0.10969748667382737,0.02097229992797429,6.825979993802403,1.3867782433105735,95334486369.85838
50,50,0.1,530,2.25,1,100000.0,0.01715,0.00243,5.72,6904560000000.0,200.8,0.2008,13864356480.0,530.0,0.08314498465849737,0.07574519762036137,0.026526833685804368,6.66121603372071,1.3330306799469995,92039903115.34854
51,51,0.1,540,2.25,1,100000.0,0.01715,0.00243,5.72,6933970000000.0,177.4,0.1774,12300862780.0,540.0,0.09035957893268003,0.08498046452808537,0.022600259722433024,6.164022883833706,1.08437609743545,75190313283.34488
52,52,0.1,550,2.25,1,100000.0,0.01715,0.00243,5.72,6962770000000.0,189.8,0.1898,13215337460.0,550.0,0.08746534456236078,0.10270597851287008,0.02612347219940632,6.4454644566513535,1.2185800299398355,84846924750.64188
53,53,0.1,560,2.25,1,100000.0,0.01715,0.00243,5.72,6990990000000.0,191.0,0.191,13352790900.0,560.0,0.08901638321940483,0.10185148508792272,0.023648555136305528,6.59623795026649,1.2558198492715087,87794240080.58624
54,54,0.1,570,2.25,1,100000.0,0.01715,0.00243,5.72,7018630000000.0,205.8,0.2058,14444340540.0,570.0,0.08991230773701772,0.10531227708560542,0.02641453605961569,6.629001431726257,1.3882776741808336,97438073323.35825
55,55,0.1,580,2.25,1,100000.0,0.01715,0.00243,5.72,7045720000000.0,199.8,0.19980000000000003,14077348560.0,580.0,0.09902013422340589,0.09937675820296833,0.024227256164196624,6.153249116421984,1.2256061890588934,86352780383.76025
56,56,0.1,590,2.25,1,100000.0,0.01715,0.00243,5.72,7072270000000.0,198.2,0.1982,14017239140.0,590.0,0.09696568859144464,0.09057152674158739,0.025833061774103067,6.872071042781277,1.3638563268225528,96455601844.97337
57,57,0.1,600,2.25,1,100000.0,0.01715,0.00243,5.72,7098300000000.0,202.6,0.2026,14381155800.0,600.0,0.09705545183514913,0.10331343613630696,0.025578600107282783,8.236781330056747,1.7576858909650843,124765817598.37456
58,58,0.1,610,2.25,1,100000.0,0.01715,0.00243,5.72,7123820000000.0,209.0,0.209,14888783800.0,610.0,0.11520844066189964,0.08197573513803134,0.025845101003055027,5.478477063092368,1.134745915000472,80837256441.98662
59,59,0.1,620,2.25,1,100000.0,0.01715,0.00243,5.72,7148840000000.0,216.8,0.2168,15498685120.0,620.0,0.12255314357948918,0.08857338070973975,0.023435397273625508,5.255487587216827,1.1352842967384265,81159657918.95532
60,60,0.1,630,2.25,1,100000.0,0.01715,0.00243,5.72,7173390000000.0,212.6,0.2126,15250627140.0,630.0,0.1136576624837744,0.09457039029802118,0.024424313641875677,5.650158188323763,1.2114574829786453,86902569938.24185
61,61,0.1,640,2.25,1,100000.0,0.01715,0.00243,5.72,7197470000000.0,211.2,0.2112,15201056640.0,640.0,0.11566095883613343,0.09670568711150361,0.024261297843658425,5.682189205877589,1.1925301834685011,85832002196.09033
62,62,0.1,650,2.25,1,100000.0,0.01715,0.00243,5.72,7221090000000.0,206.4,0.2064,14904329760.0,650.0,0.12283075582176935,0.09652262757333491,0.026383084334435623,5.617750087711276,1.1698806670429704,84478135859.77325
63,63,0.1,660,2.25,1,100000.0,0.01715,0.00243,5.72,7244270000000.0,231.8,0.23179999999999995,16792217860.0,660.0,0.1100467362086647,0.09028034402739488,0.025047006105975905,6.411023327846436,1.4971111548794847,108454774259.58804
64,64,0.1,670,2.25,1,100000.0,0.01715,0.00243,5.72,7267020000000.0,220.2,0.2202,16001978040.0,670.0,0.12333232367184337,0.09503042527041955,0.0235083332004992,5.716293793384861,1.244482623183219,90436801123.24915
65,65,0.1,680,2.25,1,100000.0,0.01715,0.00243,5.72,7289350000000.0,208.2,0.2082,15176426700.0,680.0,0.1291462190657512,0.11077707617591284,0.02488377799854793,5.333978753902848,1.1014213209320336,80286455057.3592
66,66,0.1,690,2.25,1,100000.0,0.01715,0.00243,5.72,7311270000000.0,213.2,0.2132,15587627640.0,690.0,0.10792996247403153,0.10844694975617056,0.024505969419341543,6.648327678902108,1.4144027731283704,103410805630.9026
67,67,0.1,700,2.25,1,100000.0,0.01715,0.00243,5.72,7332790000000.0,222.8,0.2228,16337456120.0,700.0,0.13793426946285764,0.09793824957394072,0.026231576088957577,5.136094652449991,1.1402576019761934,83612695411.95009
68,68,0.1,710,2.25,1,100000.0,0.01715,0.00243,5.72,7353910000000.0,222.0,0.222,16325680200.0,710.0,0.13487347424384097,0.09550517694864451,0.026224037861460287,5.365604838267048,1.180856797249054,86839146098.57788
69,69,0.1,720,2.25,1,100000.0,0.01715,0.00243,5.72,7374660000000.0,230.8,0.23080000000000003,17020715280.0,720.0,0.1330888346924212,0.08682564763920582,0.025828341618539127,5.5549278075961634,1.2755346086492392,94066340570.21198
70,70,0.1,730,2.25,1,100000.0,0.01715,0.00243,5.72,7395030000000.0,207.8,0.2078,15366872340.0,730.0,0.12323738593120195,0.09250273658630553,0.02590611714757272,6.723468737017515,1.400557786295073,103571668463.85652
71,71,0.1,740,2.25,1,100000.0,0.01715,0.00243,5.72,7415040000000.0,219.4,0.2194,16268597760.0,740.0,0.13979076859345696,0.10125983823136266,0.025878354445766596,5.559803791119832,1.22501242839177,90835161570.22112
72,72,0.1,750,2.25,1,100000.0,0.01715,0.00243,5.72,7434690000000.0,207.0,0.207,15389808300.0,750.0,0.15383768287747443,0.10671351844598179,0.026290470062815575,5.016436653963607,1.042515850044337,77507821651.6613
73,73,0.1,760,2.25,1,100000.0,0.01715,0.00243,5.72,7454000000000.0,207.6,0.2076,15474504000.0,760.0,0.13517688172803446,0.09716800459537264,0.027054135908000144,5.722131046970096,1.19276792780892,88908921338.87689
74,74,0.1,770,2.25,1,100000.0,0.01715,0.00243,5.72,7472970000000.0,198.4,0.1984,14826372480.0,770.0,0.1721146340812993,0.09530818064416438,0.027333022466734126,4.539974907200458,0.9036726925948609,67531189215.806175
75,75,0.1,780,2.25,1,100000.0,0.01715,0.00243,5.72,7491600000000.0,201.6,0.2016,15103065600.0,780.0,0.17141283636321983,0.10452019276546932,0.025336248110388853,4.5667137009818175,0.9194131799471617,68878757788.92155
76,76,0.1,790,2.25,1,100000.0,0.01715,0.00243,5.72,7509910000000.0,215.6,0.2156,16191365960.0,790.0,0.14208154771843057,0.09269025520490823,0.025113563914700664,6.066758799527632,1.3055312547226507,98044222251.54185
77,77,0.1,800,2.25,1,100000.0,0.01715,0.00243,5.72,7527910000000.0,205.8,0.2058,15492438780.0,800.0,0.17834246313382207,0.09042417151517619,0.024982064765798367,4.551738265554444,0.932723635722596,70214595845.92488
78,78,0.1,810,2.25,1,100000.0,0.01715,0.00243,5.72,7545590000000.0,203.6,0.2036,15362821240.0,810.0,0.1431416220248593,0.1045784914003132,0.025961781083015983,5.792954278150671,1.1795911290920906,89007110277.65987
79,79,0.1,820,2.25,1,100000.0,0.01715,0.00243,5.72,7562970000000.0,210.8,0.2108,15942740760.0,820.0,0.16689221957431072,0.10932582358523664,0.023725971271434453,5.587670867576216,1.2009032783126217,90823954667.8001
80,80,0.1,830,2.25,1,100000.0,0.01715,0.00243,5.72,7580040000000.0,204.8,0.2048,15523921920.0,830.0,0.16109600902104831,0.09728637742543829,0.02534003632655247,5.286354227146381,1.083101027607801,82099491133.08237
81,81,0.1,840,2.25,1,100000.0,0.01715,0.00243,5.72,7596830000000.0,207.0,0.207,15725438100.0,840.0,0.17827810289222723,0.10917080382446571,0.024402144250457013,4.825000891406172,1.0000608259302248,75972920842.5151
82,82,0.1,850,2.25,1,100000.0,0.01715,0.00243,5.72,7613330000000.0,214.6,0.2146,16338206180.0,850.0,0.17468330028066248,0.10530066754980012,0.024319097331476063,5.082193541380328,1.091565947949164,83104517784.9981
83,83,0.1,860,2.25,1,100000.0,0.01715,0.00243,5.72,7629560000000.0,199.8,0.19980000000000003,15243860880.0,860.0,0.16328870620297947,0.0919385972695688,0.0268257816035672,5.293310088740454,1.0565544492590448,80610455638.88835
84,84,0.1,870,2.25,1,100000.0,0.01715,0.00243,5.72,7645500000000.0,217.4,0.2174,16621317000.0,870.0,0.18534346560686568,0.10702391990812488,0.023136681575187133,4.839717874026933,1.0589766324135463,80964058431.17769
85,85,0.1,880,2.25,1,100000.0,0.01715,0.00243,5.72,7661180000000.0,218.8,0.2188,16762661840.0,880.0,0.2007737931512338,0.08474462354270147,0.02285601257581448,4.466935522816321,0.9742329411684211,74637739242.20686
86,86,0.1,890,2.25,1,100000.0,0.01715,0.00243,5.72,7676590000000.0,207.4,0.2074,15921247660.0,890.0,0.217215177131834,0.07425811625447144,0.024210363600017947,4.137388146515796,0.862674989614717,66224021985.26439
87,87,0.1,900,2.25,1,100000.0,0.01715,0.00243,5.72,7691750000000.0,211.6,0.2116,16275743000.0,900.0,0.2015073873091069,0.08563444256420595,0.027459871140634536,4.5940229546051805,0.9647359593748625,74205078155.21597
88,88,0.1,910,2.25,1,100000.0,0.01715,0.00243,5.72,7706650000000.0,206.4,0.2064,15906525600.0,910.0,0.1971346356901904,0.09024229457769556,0.022717639832708008,4.685301422536446,0.9690281303664393,74679606408.88518
89,89,0.1,920,2.25,1,100000.0,0.01715,0.00243,5.72,7721310000000.0,210.4,0.2104,16245636240.0,920.0,0.18536491882005063,0.10974967561394831,0.026643853033695087,5.236503317718478,1.1040529239450672,85247348821.86288
90,90,0.1,930,2.25,1,100000.0,0.01715,0.00243,5.72,7735710000000.0,194.8,0.1948,15069163080.0,930.0,0.19788418629466376,0.09924522987140638,0.024203834173036943,4.8906682878728684,0.9557128934620637,73931177870.83421
91,91,0.1,940,2.25,1,100000.0,0.01715,0.00243,5.72,7749880000000.0,210.2,0.2102,16290247760.0,940.0,0.22379530878467904,0.07482355196158552,0.025276321906729928,4.207066511500129,0.8843753367529712,68538027347.95114
92,92,0.1,950,2.25,1,100000.0,0.01715,0.00243,5.72,7763820000000.0,208.0,0.208,16148745600.0,950.0,0.189698262463844,0.09081408128303672,0.02593976251276509,5.159364970769074,1.0781805613394695,83707998057.386
93,93,0.1,960,2.25,1,100000.0,0.01715,0.00243,5.72,7777520000000.0,206.4,0.2064,16052801280.0,960.0,0.19448901354023743,0.0943367359629199,0.023946619028641515,5.0343737309977055,1.034552896580242,80462558442.10764
94,94,0.1,970,2.25,1,100000.0,0.01715,0.00243,5.72,7790990000000.0,205.2,0.2052,15987111480.0,970.0,0.2204732710554481,0.08091803015235073,0.0225387413835672,4.522133805873507,0.9309830729727264,72532798116.99782
95,95,0.1,980,2.25,1,100000.0,0.01715,0.00243,5.72,7804250000000.0,208.0,0.20800000000000005,16232840000.0,980.0,0.2465842418844204,0.09078852220367575,0.026588456272733756,4.066822219232843,0.8434153072580282,65822239116.68466
96,96,0.1,990,2.25,1,100000.0,0.01715,0.00243,5.72,7817280000000.0,209.6,0.2096,16385018880.0,990.0,0.22606408066012587,0.08563401364765331,0.026329250995713083,4.4763165696585805,0.9380234320286504,73327918147.28926
97,97,0.1,1000,2.25,1,100000.0,0.01715,0.00243,5.72,7830100000000.0,197.4,0.1974,15456617400.0,1000.0,0.2590500767206322,0.10779634234007632,0.02572358887510717,3.942438583883866,0.7742652948606519,60625746852.883896
98,98,0.1,1010,2.25,1,100000.0,0.01715,0.00243,5.72,7842710000000.0,204.8,0.2048,16061870080.0,1010.0,0.25687032172709223,0.09152419028139443,0.02425865670181297,4.035729958931819,0.8215644561571066,64432917759.479
99,99,0.1,1020,2.25,1,100000.0,0.01715,0.00243,5.72,7855110000000.0,209.0,0.209,16417179900.0,1020.0,0.2428039984522684,0.10202129449462125,0.023124576071536226,4.268529338875938,0.89464048082156,70274993873.06244
100,100,0.1,1030,2.25,1,100000.0,0.01715,0.00243,5.72,7867300000000.0,193.0,0.193,15183889000.0,1030.0,0.25209892526791006,0.10492264045361913,0.02684190274226984,4.220844756704961,0.8179061339935417,64347129279.673904
101,101,0.1,1040,2.25,1,100000.0,0.01715,0.00243,5.72,7879300000000.0,197.4,0.1974,15553738200.0,1040.0,0.25150462021260866,0.10162092220891741,0.024186137872332637,4.180200327165593,0.8281419714662452,65251790357.739845
102,102,0.1,1050,2.25,1,100000.0,0.01715,0.00243,5.72,7891090000000.0,214.6,0.21460000000000004,16934279140.0,1050.0,0.2674414777166021,0.092443902579231,0.026290493196232615,3.943087988792581,0.8454701929410997,66716813848.15582
103,103,0.1,1060,2.25,1,100000.0,0.01715,0.00243,5.72,7902700000000.0,196.0,0.196,15489292000.0,1060.0,0.26349450341144803,0.09937403493373248,0.024252271100382975,4.1742537583684625,0.813942754985905,64323454098.271126
104,104,0.1,1070,2.25,1,100000.0,0.01715,0.00243,5.72,7914110000000.0,217.2,0.2172,17189446920.0,1070.0,0.24594450352865352,0.09979917283285869,0.027030934773973635,4.358521450505107,0.9464081171915468,74899779443.46793
105,105,0.1,1080,2.25,1,100000.0,0.01715,0.00243,5.72,7925330000000.0,213.2,0.2132,16896803560.0,1080.0,0.24497681418570208,0.08386580671892449,0.02421184415279028,4.45491018134427,0.9493561457196519,75239607423.56326
106,106,0.1,1090,2.25,1,100000.0,0.01715,0.00243,5.72,7936380000000.0,211.0,0.211,16745761800.0,1090.0,0.21556547070799756,0.07697214470277222,0.025996347117867868,5.387890961175662,1.1304913655782645,89720090639.48029
107,107,0.1,1100,2.25,1,100000.0,0.01715,0.00243,5.72,7947230000000.0,213.2,0.2132,16943494360.0,1100.0,0.22562274741239888,0.11019933720701793,0.024241921848156205,4.904798951698685,1.045481602675111,83086827572.27724
108,108,0.1,1110,2.25,1,100000.0,0.01715,0.00243,5.72,7957910000000.0,217.6,0.2176,17316412160.0,1110.0,0.25245443634908044,0.09078502625997328,0.026504392022590237,4.446729746336444,0.9652226626739356,76811550795.19539
109,109,0.1,1120,2.25,1,100000.0,0.01715,0.00243,5.72,7968420000000.0,212.6,0.21260000000000004,16940860920.0,1120.0,0.29674672999458374,0.10092861571906343,0.02441574455918603,3.8008047543432166,0.8081939319666775,64400286913.61916
110,110,0.1,1130,2.25,1,100000.0,0.01715,0.00243,5.72,7978750000000.0,220.2,0.2202,17569207500.0,1130.0,0.2607816699744489,0.06918436259201335,0.024514062179738456,4.38544204151655,0.9683747600917331,77264201170.81914
111,111,0.1,1140,2.25,1,100000.0,0.01715,0.00243,5.72,7988910000000.0,221.6,0.2216,17703424560.0,1140.0,0.2512528087020655,0.1146519942763038,0.024346712435714627,4.792705448861268,1.0629126459612876,84915134664.4659
112,112,0.1,1150,2.25,1,100000.0,0.01715,0.00243,5.72,7998900000000.0,225.2,0.2252,18013522800.0,1150.0,0.2907859084137726,0.09941842334931833,0.027213373058215532,4.001518689179826,0.902834698264237,72216844679.45805
113,113,0.1,1160,2.25,1,100000.0,0.01715,0.00243,5.72,8008730000000.0,224.2,0.2242,17955572660.0,1160.0,0.31905727098496756,0.0943460153990918,0.026555889462189303,3.6907544812067106,0.8264256252539061,66186196977.39717
114,114,0.1,1170,2.25,1,100000.0,0.01715,0.00243,5.72,8018390000000.0,234.4,0.2344,18795106160.0,1170.0,0.2437635799594318,0.08295776490259214,0.025721334325146596,5.015501879262933,1.1771995713975296,94392452712.9824
115,115,0.1,1180,2.25,1,100000.0,0.01715,0.00243,5.72,8027890000000.0,227.8,0.2278,18287533420.0,1180.0,0.2627214723283941,0.08652070291472104,0.02568959141778284,4.565895611441097,1.041571128465318,83616184464.95442
