,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
22,22,0.1,250,2.25,1,100000.0,0.01715,0.00243,5.72,1142206000000.0,20000.0,20.0,1142206000000.0,50.0,0.049657896896782176,0.00735482034862988,0.0009977580530149447,0.20140005951894907,20.140005951894906,1150201781914.504
23,23,0.1,260,2.25,1,100000.0,0.01715,0.00243,5.72,1154446000000.0,20000.0,20.0,1154446000000.0,52.0,0.051635306141618,0.007293787080947147,0.0010260118123718391,0.20144284780643537,20.144284780643535,1162774449393.7405
24,24,0.1,270,2.25,1,100000.0,0.01715,0.00243,5.72,1166272000000.0,20000.0,20.0,1166272000000.0,54.0,0.0539023480812466,0.006864622803748649,0.0009944151094049558,0.20036266195809355,20.036266195809358,1168386812435.9485
25,25,0.1,280,2.25,1,100000.0,0.01715,0.00243,5.72,1177710000000.0,20000.0,20.0,1177710000000.0,56.0,0.05596462667711875,0.007363175022813878,0.0009928842620072196,0.20012642853880727,20.012642853880728,1178454480772.1938
26,26,0.1,290,2.25,1,100000.0,0.01715,0.00243,5.72,1188782000000.0,20000.0,20.0,1188782000000.0,58.0,0.05774491287611909,0.007198580380849089,0.0010564311300211384,0.20089010865128404,20.089010865128405,1194072725713.4536
27,27,0.1,300,2.25,1,100000.0,0.01715,0.00243,5.72,1199508000000.0,20000.0,20.0,1199508000000.0,60.0,0.059876883445199376,0.007066499866502728,0.0009876601316628024,0.20041152383046573,20.04115238304657,1201976130634.1711
28,28,0.1,310,2.25,1,100000.0,0.01715,0.00243,5.72,1209908000000.0,20000.0,20.0,1209908000000.0,62.0,0.061823791064871327,0.006713291640375024,0.0010284955965890537,0.2005702393460888,20.05702393460888,1213357685733.7375
29,29,0.1,320,2.25,1,100000.0,0.01715,0.00243,5.72,1220000000000.0,20000.0,20.0,1220000000000.0,64.0,0.06389841459761328,0.007042014820780047,0.0010352926714369349,0.20031828071835137,20.03182807183513,1221941512381.943
30,30,0.1,330,2.25,1,100000.0,0.01715,0.00243,5.72,1229800000000.0,20000.0,20.0,1229800000000.0,66.0,0.06589731926563899,0.007027658561033254,0.0009790331828308974,0.2003118089733124,20.031180897331232,1231717313376.898
31,31,0.1,340,2.25,1,100000.0,0.01715,0.00243,5.72,1239322000000.0,20000.0,20.0,1239322000000.0,68.0,0.06787157095231351,0.007286810481701744,0.001008233050140202,0.20037868124716057,20.037868124716063,1241668540002.9675
32,32,0.1,350,2.25,1,100000.0,0.01715,0.00243,5.72,1248578000000.0,20000.0,20.0,1248578000000.0,70.0,0.06990273657735997,0.007369141778059066,0.000986569453488588,0.20027838637037423,20.027838637037423,1250315935487.7458
33,33,0.1,360,2.25,1,100000.0,0.01715,0.00243,5.72,1257584000000.0,20000.0,20.0,1257584000000.0,72.0,0.0719199589201071,0.007056192301594369,0.0010351253023578083,0.20022263924692135,20.022263924692137,1258983937773.502
34,34,0.1,370,2.25,1,100000.0,0.01715,0.00243,5.72,1266348000000.0,20000.0,20.0,1266348000000.0,74.0,0.07387029288006489,0.007362674189867827,0.001055119163381464,0.20035192483207345,20.035192483207343,1268576296536.233
35,35,0.1,380,2.25,1,100000.0,0.01715,0.00243,5.72,1274884000000.0,20000.0,20.0,1274884000000.0,76.0,0.07589121378530307,0.007241017402650538,0.0010315429240400687,0.20028677227163527,20.028677227163524,1276712006903.757
36,36,0.1,390,2.25,1,100000.0,0.01715,0.00243,5.72,1283200000000.0,20000.0,20.0,1283200000000.0,78.0,0.07790278438175165,0.007308364015428794,0.0010077191878580037,0.20024969774186735,20.024969774186737,1284802060711.8208
37,37,0.1,400,2.25,1,100000.0,0.01715,0.00243,5.72,1291306000000.0,20000.0,20.0,1291306000000.0,80.0,0.0799139177386155,0.006950771068008972,0.0010172785398174975,0.20021550571539265,20.02155057153926,1292697419116.6042
38,38,0.1,410,2.25,1,100000.0,0.01715,0.00243,5.72,1299212000000.0,20000.0,20.0,1299212000000.0,82.0,0.08186578342646272,0.0071979973912681215,0.0010543129532983842,0.20032819548154016,20.032819548154016,1301343977539.8135
39,39,0.1,420,2.25,1,100000.0,0.01715,0.00243,5.72,1306924000000.0,20000.0,20.0,1306924000000.0,84.0,0.08380198221629596,0.007435716233703955,0.001037417932990373,0.2004728304373339,20.04728304373339,1310013767232.4106
40,40,0.1,430,2.25,1,100000.0,0.01715,0.00243,5.72,1314450000000.0,20000.0,20.0,1314450000000.0,86.0,0.08576526416928118,0.007107119278653425,0.0010017797381455275,0.20054979955883892,20.054979955883898,1318063420150.5796
41,41,0.1,440,2.25,1,100000.0,0.01715,0.00243,5.72,1321798000000.0,20000.0,20.0,1321798000000.0,88.0,0.08766288614566291,0.007367593650642026,0.001065497801413534,0.20077094172442417,20.077094172442408,1326893146147.302
42,42,0.1,450,2.25,1,100000.0,0.01715,0.00243,5.72,1328976000000.0,20000.0,20.0,1328976000000.0,90.0,0.0894870472657385,0.006870681168029499,0.0010163134497325592,0.201157173988882,20.1157173988882,1336665282295.2424
43,43,0.1,460,2.25,1,100000.0,0.01715,0.00243,5.72,1335988000000.0,20000.0,20.0,1335988000000.0,92.0,0.09179540479629168,0.00755887034958362,0.001019351323668544,0.2004464339740256,20.04464339740256,1338970152160.4526
44,44,0.1,470,2.25,1,100000.0,0.01715,0.00243,5.72,1342840000000.0,20000.0,20.0,1342840000000.0,94.0,0.09384878320472352,0.006971373384843449,0.0010174694619881667,0.20032240080129377,20.032240080129377,1345004663460.0464
45,45,0.1,480,2.25,1,100000.0,0.01715,0.00243,5.72,1349540000000.0,20000.0,20.0,1349540000000.0,96.0,0.09594444699740505,0.007148158196171424,0.0010610326459124428,0.20011583745792913,20.01158374579291,1350321636414.8684
46,46,0.1,490,2.25,1,100000.0,0.01715,0.00243,5.72,1356090000000.0,20000.0,20.0,1356090000000.0,98.0,0.09783467447177373,0.007106373888548259,0.0010380705914788083,0.20033821305889649,20.03382130588965,1358383236735.1943
47,47,0.1,500,2.25,1,100000.0,0.01715,0.00243,5.72,1362500000000.0,20000.0,20.0,1362500000000.0,100.0,0.09992446429809208,0.007163355482459742,0.0009932701328586586,0.2001512124441406,20.01512124441406,1363530134775.708
48,48,0.1,510,2.25,1,100000.0,0.01715,0.00243,5.72,1368770000000.0,20000.0,20.0,1368770000000.0,102.0,0.10187819204261132,0.007013062416011598,0.001060157280591486,0.20023947419222488,20.023947419222488,1370408925450.4585
49,49,0.1,520,2.25,1,100000.0,0.01715,0.00243,5.72,1374906000000.0,20000.0,20.0,1374906000000.0,104.0,0.09713009177479633,0.007017758444339719,0.0009639357675889424,0.21920742276218563,21.92074227621856,1506948004001.328
50,50,0.1,530,2.25,1,100000.0,0.01715,0.00243,5.72,1380912000000.0,20000.0,20.0,1380912000000.0,106.0,0.10589651175852396,0.007035118122826145,0.0009935280706460659,0.20019559243919305,20.019559243919304,1382262479731.9543
51,51,0.1,540,2.25,1,100000.0,0.01715,0.00243,5.72,1386794000000.0,20000.0,20.0,1386794000000.0,108.0,0.10788967802139268,0.007005348660625209,0.0010192663291154684,0.20020463799311633,20.020463799311635,1388212953705.129
52,52,0.1,550,2.25,1,100000.0,0.01715,0.00243,5.72,1392554000000.0,20000.0,20.0,1392554000000.0,110.0,0.10988123523968624,0.00677118828035479,0.0009652597971037821,0.2002162194838958,20.021621948389583,1394059486535.8853
53,53,0.1,560,2.25,1,100000.0,0.01715,0.00243,5.72,1398198000000.0,20000.0,20.0,1398198000000.0,112.0,0.11187912687625157,0.0069730722189156,0.0010382514685179063,0.20021627641711404,20.0216276417114,1399709986269.2795
54,54,0.1,570,2.25,1,100000.0,0.01715,0.00243,5.72,1403726000000.0,20000.0,20.0,1403726000000.0,114.0,0.11379418580752372,0.007119703732034574,0.000985978881453577,0.20036202533602376,20.036202533602378,1406266921884.1765
55,55,0.1,580,2.25,1,100000.0,0.01715,0.00243,5.72,1409144000000.0,20000.0,20.0,1409144000000.0,116.0,0.1158779967716373,0.00709365017623366,0.0010561452292302703,0.20021068564617736,20.02106856461773,1410628432070.9849
56,56,0.1,590,2.25,1,100000.0,0.01715,0.00243,5.72,1414454000000.0,20000.0,20.0,1414454000000.0,118.0,0.11760370124780364,0.006745266877423647,0.001038186172140122,0.20067810195814836,20.06781019581483,1419249720135.5535
57,57,0.1,600,2.25,1,100000.0,0.01715,0.00243,5.72,1419660000000.0,20000.0,20.0,1419660000000.0,120.0,0.1197863011570098,0.007169350046162928,0.0010209425772684088,0.20035700456622307,20.03570045662231,1422194125512.4211
58,58,0.1,610,2.25,1,100000.0,0.01715,0.00243,5.72,1424764000000.0,20000.0,20.0,1424764000000.0,122.0,0.12184375517358605,0.0072898348345928335,0.0009571483986804816,0.20025649257483172,20.02564925748317,1426591206934.438
59,59,0.1,620,2.25,1,100000.0,0.01715,0.00243,5.72,1429768000000.0,20000.0,20.0,1429768000000.0,124.0,0.12384484647249792,0.007078802093665286,0.0010201467038123946,0.20025058400145615,20.025058400145618,1431559384932.97
60,60,0.1,630,2.25,1,100000.0,0.01715,0.00243,5.72,1434678000000.0,20000.0,20.0,1434678000000.0,126.0,0.1257373401472978,0.007374835616320538,0.0010376580678742116,0.20041819962203727,20.04181996220373,1437677908986.726
61,61,0.1,640,2.25,1,100000.0,0.01715,0.00243,5.72,1439494000000.0,20000.0,20.0,1439494000000.0,128.0,0.12787735296321442,0.0068941988256251184,0.0010512335891136569,0.20019185759385807,20.019185759385817,1440874889276.066
62,62,0.1,650,2.25,1,100000.0,0.01715,0.00243,5.72,1444218000000.0,20000.0,20.0,1444218000000.0,130.0,0.12957135653149635,0.007271791340571251,0.0009585216244954499,0.20066442213436567,20.066442213436567,1449015852030.2468
63,63,0.1,660,2.25,1,100000.0,0.01715,0.00243,5.72,1448854000000.0,20000.0,20.0,1448854000000.0,132.0,0.1318652475279214,0.007180822149870517,0.0009996388243582945,0.20020443328623092,20.02044332862309,1450334969922.4443
64,64,0.1,670,2.25,1,100000.0,0.01715,0.00243,5.72,1453404000000.0,20000.0,20.0,1453404000000.0,134.0,0.1338318263636165,0.00756424779391677,0.0009987799806072874,0.2002514002565624,20.025140025656235,1455230930692.444
65,65,0.1,680,2.25,1,100000.0,0.01715,0.00243,5.72,1457870000000.0,20000.0,20.0,1457870000000.0,136.0,0.13590926548566587,0.007423901322234366,0.0010100862020769982,0.20013357103778748,20.013357103778752,1458843646044.2964
66,66,0.1,690,2.25,1,100000.0,0.01715,0.00243,5.72,1462254000000.0,20000.0,20.0,1462254000000.0,138.0,0.13782043803518715,0.007482596238280962,0.0009745212217805149,0.20026060369761048,20.026060369761048,1464159343996.2285
67,67,0.1,700,2.25,1,100000.0,0.01715,0.00243,5.72,1466558000000.0,20000.0,20.0,1466558000000.0,140.0,0.13962622014849327,0.007083589191860832,0.0009885629752940815,0.2005356946768189,20.053569467681886,1470486136569.2307
68,68,0.1,710,2.25,1,100000.0,0.01715,0.00243,5.72,1470782000000.0,20000.0,20.0,1470782000000.0,142.0,0.14181989477416207,0.007523837779615639,0.0009958130604216023,0.20025419874572556,20.02541987457256,1472651354698.1787
69,69,0.1,720,2.25,1,100000.0,0.01715,0.00243,5.72,1474932000000.0,20000.0,20.0,1474932000000.0,144.0,0.142889194319946,0.0074417788332147156,0.001046045771254132,0.2015786258355516,20.15786258355516,1486573828804.4087
70,70,0.1,730,2.25,1,100000.0,0.01715,0.00243,5.72,1479006000000.0,20000.0,20.0,1479006000000.0,146.0,0.13655754506679307,0.007302761020462125,0.0010282262673019288,0.21895644889308832,21.895644889308837,1619189508257.8547
71,71,0.1,740,2.25,1,100000.0,0.01715,0.00243,5.72,1483008000000.0,20000.0,20.0,1483008000000.0,148.0,0.14780850058633405,0.007047065445959881,0.001023509100182264,0.2002591736399301,20.02591736399301,1484929782907.0269
72,72,0.1,750,2.25,1,100000.0,0.01715,0.00243,5.72,1486938000000.0,20000.0,20.0,1486938000000.0,150.0,0.14986222834006185,0.006933365170104145,0.0009916440782795533,0.20018392670474772,20.01839267047477,1488305438032.5212
73,73,0.1,760,2.25,1,100000.0,0.01715,0.00243,5.72,1490800000000.0,20000.0,20.0,1490800000000.0,152.0,0.15141265172257135,0.006879366291088115,0.0009957933992554271,0.2007770116128472,20.077701161284725,1496591844562.163
74,74,0.1,770,2.25,1,100000.0,0.01715,0.00243,5.72,1494594000000.0,20000.0,20.0,1494594000000.0,154.0,0.15386199567017683,0.006885854289182257,0.000988145806114499,0.2001794493832642,20.017944938326423,1495935019857.652
75,75,0.1,780,2.25,1,100000.0,0.01715,0.00243,5.72,1498320000000.0,20000.0,20.0,1498320000000.0,156.0,0.15571339676412663,0.007263612759449603,0.0009740273368620515,0.20036826228334756,20.03682622833476,1501078873721.927
76,76,0.1,790,2.25,1,100000.0,0.01715,0.00243,5.72,1501982000000.0,20000.0,20.0,1501982000000.0,158.0,0.15771810152476973,0.007212012566352726,0.0010097768552827595,0.20035771367202848,20.035771367202848,1504668397482.7036
77,77,0.1,800,2.25,1,100000.0,0.01715,0.00243,5.72,1505582000000.0,20000.0,20.0,1505582000000.0,160.0,0.1598525234089766,0.0073889510600580275,0.001002410275228724,0.20018455731149756,20.018455731149746,1506971330830.7954
78,78,0.1,810,2.25,1,100000.0,0.01715,0.00243,5.72,1509118000000.0,20000.0,20.0,1509118000000.0,162.0,0.1514989293193207,0.007238166150190451,0.0010697774670317243,0.2189999993970287,21.899999939702877,1652484205450.2256
79,79,0.1,820,2.25,1,100000.0,0.01715,0.00243,5.72,1512594000000.0,20000.0,20.0,1512594000000.0,164.0,0.15337971746058232,0.006902250934786931,0.000978898564011853,0.21897378304504053,21.89737830450405,1656092151956.15
80,80,0.1,830,2.25,1,100000.0,0.01715,0.00243,5.72,1516008000000.0,20000.0,20.0,1516008000000.0,166.0,0.16584563801609875,0.007372217774618867,0.0010251826018836544,0.20018618319057788,20.018618319057786,1517419276031.9082
81,81,0.1,840,2.25,1,100000.0,0.01715,0.00243,5.72,1519366000000.0,20000.0,20.0,1519366000000.0,168.0,0.16779227716525383,0.007023683154428105,0.0010251277204777508,0.20024766516512577,20.024766516512575,1521247470156.3823
82,82,0.1,850,2.25,1,100000.0,0.01715,0.00243,5.72,1522666000000.0,20000.0,20.0,1522666000000.0,170.0,0.16991639132747877,0.007369921655596845,0.0009955486820731284,0.20009841992961777,20.00984199296177,1523415303402.7563
83,83,0.1,860,2.25,1,100000.0,0.01715,0.00243,5.72,1525912000000.0,20000.0,20.0,1525912000000.0,172.0,0.17170457284365057,0.006872898935030143,0.0010111964481694224,0.20034418018460967,20.034418018460965,1528537943369.2903
84,84,0.1,870,2.25,1,100000.0,0.01715,0.00243,5.72,1529100000000.0,20000.0,20.0,1529100000000.0,174.0,0.17370608592671943,0.007205449441743646,0.0009967512568727038,0.20033853721961076,20.03385372196108,1531688286312.5337
85,85,0.1,880,2.25,1,100000.0,0.01715,0.00243,5.72,1532236000000.0,20000.0,20.0,1532236000000.0,176.0,0.1756846804266297,0.007175192802692534,0.0010672181877438825,0.20036005644983268,20.03600564498327,1534994457272.329
86,86,0.1,890,2.25,1,100000.0,0.01715,0.00243,5.72,1535318000000.0,20000.0,20.0,1535318000000.0,178.0,0.17768276079177667,0.007000112359605457,0.0009921932268526787,0.20035764637551637,20.03576463755163,1538063504589.8247
87,87,0.1,900,2.25,1,100000.0,0.01715,0.00243,5.72,1538350000000.0,20000.0,20.0,1538350000000.0,180.0,0.17964871651358408,0.007089140766001928,0.0009906260217880409,0.2003913123381275,20.039131233812743,1541359876676.7915
88,88,0.1,910,2.25,1,100000.0,0.01715,0.00243,5.72,1541330000000.0,20000.0,20.0,1541330000000.0,182.0,0.17016334838484523,0.006895260562488324,0.0010351746540683058,0.21902196862350648,21.902196862350653,1687925654492.3464
89,89,0.1,920,2.25,1,100000.0,0.01715,0.00243,5.72,1544262000000.0,20000.0,20.0,1544262000000.0,184.0,0.1836030929595108,0.007089487063341056,0.0010615957825202255,0.2004326645159467,20.04326645159467,1547602736853.6245
90,90,0.1,930,2.25,1,100000.0,0.01715,0.00243,5.72,1547142000000.0,20000.0,20.0,1547142000000.0,186.0,0.18537830933122676,0.007113179096868047,0.0010021349558096827,0.2006732558755176,20.067325587551764,1552350112208.8003
91,91,0.1,940,2.25,1,100000.0,0.01715,0.00243,5.72,1549976000000.0,20000.0,20.0,1549976000000.0,188.0,0.18767653021437583,0.006964352693972847,0.0009942212170415004,0.20034491343078023,20.03449134307802,1552649037698.935
92,92,0.1,950,2.25,1,100000.0,0.01715,0.00243,5.72,1552764000000.0,20000.0,20.0,1552764000000.0,190.0,0.18893197359894656,0.0071004140868752745,0.0009632568130702301,0.20114124021256125,20.114124021256124,1561624383587.0874
93,93,0.1,960,2.25,1,100000.0,0.01715,0.00243,5.72,1555504000000.0,20000.0,20.0,1555504000000.0,192.0,0.19173406705118848,0.007045533717900433,0.0009809236429696468,0.20027754690984953,20.02775469098495,1557662626642.2925
94,94,0.1,970,2.25,1,100000.0,0.01715,0.00243,5.72,1558198000000.0,20000.0,20.0,1558198000000.0,194.0,0.19332484328514965,0.007366852180591734,0.0010050074265113068,0.20070243893761852,20.07024389376185,1563670694738.5967
95,95,0.1,980,2.25,1,100000.0,0.01715,0.00243,5.72,1560850000000.0,20000.0,20.0,1560850000000.0,196.0,0.19562711089514775,0.0074646200711546784,0.0009917716510356328,0.20038172204433147,20.03817220443315,1563829054264.4744
96,96,0.1,990,2.25,1,100000.0,0.01715,0.00243,5.72,1563456000000.0,20000.0,20.0,1563456000000.0,198.0,0.1977836955181647,0.007026062801159078,0.0010415731003996817,0.20021877060588011,20.02187706058801,1565166191081.9348
97,97,0.1,1000,2.25,1,100000.0,0.01715,0.00243,5.72,1566020000000.0,20000.0,20.0,1566020000000.0,200.0,0.19980431179556035,0.006932533734368066,0.0010222364672063087,0.20019593635975197,20.01959363597519,1567554201290.4934
98,98,0.1,1010,2.25,1,100000.0,0.01715,0.00243,5.72,1568542000000.0,20000.0,20.0,1568542000000.0,202.0,0.20171775289711152,0.006916793636052518,0.0010180278432419096,0.2002802387725874,20.028023877258736,1570739831424.1587
99,99,0.1,1020,2.25,1,100000.0,0.01715,0.00243,5.72,1571022000000.0,20000.0,20.0,1571022000000.0,204.0,0.20368549567688657,0.007101247342538232,0.0009692735881476227,0.2003089821807829,20.030898218078292,1573449089018.0896
100,100,0.1,1030,2.25,1,100000.0,0.01715,0.00243,5.72,1573460000000.0,20000.0,20.0,1573460000000.0,206.0,0.20437555853587583,0.00715750288426614,0.0009673295466810856,0.2016029544145005,20.160295441450053,1586070923265.1997
101,101,0.1,1040,2.25,1,100000.0,0.01715,0.00243,5.72,1575860000000.0,20000.0,20.0,1575860000000.0,208.0,0.207637223553711,0.007338495000382093,0.0010118624329402935,0.20034960967145932,20.034960967145928,1578614679484.329
102,102,0.1,1050,2.25,1,100000.0,0.01715,0.00243,5.72,1578218000000.0,20000.0,20.0,1578218000000.0,210.0,0.20973688305036375,0.007258521957496185,0.0010452024989676737,0.20025104092240825,20.02510409224082,1580198986512.4062
103,103,0.1,1060,2.25,1,100000.0,0.01715,0.00243,5.72,1580540000000.0,20000.0,20.0,1580540000000.0,212.0,0.21158472783240537,0.007103778544679052,0.0010335046476386796,0.2003934684371376,20.03934684371376,1583649463018.1667
104,104,0.1,1070,2.25,1,100000.0,0.01715,0.00243,5.72,1582822000000.0,20000.0,20.0,1582822000000.0,214.0,0.21380883603189432,0.007144766131479999,0.0009681438930112509,0.20017889943948833,20.017889943948823,1584237829843.0483
105,105,0.1,1080,2.25,1,100000.0,0.01715,0.00243,5.72,1585066000000.0,20000.0,20.0,1585066000000.0,216.0,0.21498835463145044,0.007205193126504932,0.0009974438105321726,0.20094582412929687,20.09458241292969,1592561968346.641
106,106,0.1,1090,2.25,1,100000.0,0.01715,0.00243,5.72,1587276000000.0,20000.0,20.0,1587276000000.0,218.0,0.21757368407161265,0.007058641590519478,0.0009780359943840334,0.20039233303757423,20.039233303757424,1590389704072.7437
107,107,0.1,1100,2.25,1,100000.0,0.01715,0.00243,5.72,1589446000000.0,20000.0,20.0,1589446000000.0,220.0,0.21926999946996148,0.007115891759909876,0.0009797741842291297,0.200669459852881,20.066945985288104,1594766351426.6116
108,108,0.1,1110,2.25,1,100000.0,0.01715,0.00243,5.72,1591582000000.0,20000.0,20.0,1591582000000.0,222.0,0.22073797872059917,0.0069656039862364865,0.0010211733394923424,0.20116222344897683,20.11622234489769,1600830869606.8474
109,109,0.1,1120,2.25,1,100000.0,0.01715,0.00243,5.72,1593684000000.0,20000.0,20.0,1593684000000.0,224.0,0.22357888317225844,0.007414358228164415,0.0009704146676631625,0.20037727207352185,20.037727207352184,1596690262336.0928
110,110,0.1,1130,2.25,1,100000.0,0.01715,0.00243,5.72,1595750000000.0,20000.0,20.0,1595750000000.0,226.0,0.22555134785874545,0.007537394751678732,0.0010036075894021804,0.20039792605334705,20.039792605334704,1598924952498.1428
111,111,0.1,1140,2.25,1,100000.0,0.01715,0.00243,5.72,1597782000000.0,20000.0,20.0,1597782000000.0,228.0,0.22769048215595833,0.007017188203744455,0.0010336647002159248,0.200271946019314,20.02719460193141,1599954552273.1584
112,112,0.1,1150,2.25,1,100000.0,0.01715,0.00243,5.72,1599780000000.0,20000.0,20.0,1599780000000.0,230.0,0.2294575915606765,0.0072010726626639725,0.0009933354577207907,0.2004735898756248,20.04735898756248,1603568198056.135
113,113,0.1,1160,2.25,1,100000.0,0.01715,0.00243,5.72,1601746000000.0,20000.0,20.0,1601746000000.0,232.0,0.23140723626689577,0.006943097192816289,0.0009918808570493287,0.2005134942152504,20.05134942152504,1605858436526.502
114,114,0.1,1170,2.25,1,100000.0,0.01715,0.00243,5.72,1603678000000.0,20000.0,20.0,1603678000000.0,234.0,0.233754401135966,0.0071621753528288154,0.0010409026996437696,0.20021023280079137,20.021023280079127,1605363728587.537
