,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
13,13,0.1,160,2.25,1,100000.0,0.01715,0.00243,5.72,1007416000000.0,30.88,0.03088,1555450304.0,32.0,0.0019875723002621727,0.019930023701442662,0.005087171204151512,5.162837440477704,0.809006776698387,40750318547.71913
14,14,0.1,170,2.25,1,100000.0,0.01715,0.00243,5.72,1025172000000.0,26.88,0.026880000000000005,1377831168.0,34.0,0.002917344372079924,0.018309320623898687,0.004858013616924924,2.452865720628183,0.3268037280987067,16751501577.12037
15,15,0.1,180,2.25,1,100000.0,0.01715,0.00243,5.72,1042086000000.0,25.2,0.0252,1313028360.0,36.0,0.0037916810019430606,0.016936739744335575,0.0045828080535870565,2.6348377066025828,0.3357324983917992,17493106815.95582
16,16,0.1,190,2.25,1,100000.0,0.01715,0.00243,5.72,1058234000000.0,18.44,0.01844,975691748.0,38.0,0.0038952388469719415,0.023665488190057447,0.003859530287412272,1.9789000084870616,0.18324916509774783,9696024848.902506
17,17,0.1,200,2.25,1,100000.0,0.01715,0.00243,5.72,1073682000000.0,17.24,0.01724,925513884.0,40.0,0.004583324631981469,0.02560193886439238,0.004025505052086803,1.7504676045562426,0.15083955850726935,8097685942.860099
18,18,0.1,210,2.25,1,100000.0,0.01715,0.00243,5.72,1088488000000.0,16.56,0.01656,901268064.0,42.0,0.004605343322113966,0.023820884573317328,0.004028025949052928,1.8442165582184091,0.15446907733322307,8406886852.414266
19,19,0.1,220,2.25,1,100000.0,0.01715,0.00243,5.72,1102700000000.0,17.36,0.017359999999999997,957143600.0,44.0,0.00533711637873866,0.023749097888048208,0.004104088841283662,1.6539862770310227,0.14354215105345997,7914196498.332514
20,20,0.1,230,2.25,1,100000.0,0.01715,0.00243,5.72,1116366000000.0,16.2,0.0162,904256460.0,46.0,0.005700112954235824,0.0244816946252666,0.00402872741476924,1.6215281280654714,0.13101773285483748,7313187117.811174
21,21,0.1,240,2.25,1,100000.0,0.01715,0.00243,5.72,1129522000000.0,16.919999999999998,0.016919999999999998,955575612.0,48.0,0.006146195612474507,0.02587242448781784,0.0041267112956669405,1.5734105793702122,0.13239625903677027,7477224364.986543
22,22,0.1,250,2.25,1,100000.0,0.01715,0.00243,5.72,1142206000000.0,18.88,0.01888,1078242464.0,50.0,0.0058945423915381726,0.018107729640904752,0.004979073012987572,1.7049587114932876,0.16064154207602374,9174286660.42434
23,23,0.1,260,2.25,1,100000.0,0.01715,0.00243,5.72,1154446000000.0,19.04,0.01904,1099032592.0,52.0,0.005910966223399166,0.021447729171983815,0.004345959225283715,1.8582366252560496,0.17973328518136739,10374618607.22444
24,24,0.1,270,2.25,1,100000.0,0.01715,0.00243,5.72,1166272000000.0,20.72,0.02072,1208257792.0,54.0,0.006393520151701163,0.019390034747841272,0.004656974398798687,1.714011022667891,0.17833043300199147,10399089537.90493
25,25,0.1,280,2.25,1,100000.0,0.01715,0.00243,5.72,1177710000000.0,20.48,0.02048,1205975040.0,56.0,0.005524536454708038,0.020833833591341173,0.004575799396241166,2.798941535029658,0.2984697405736264,17575539908.54828
26,26,0.1,290,2.25,1,100000.0,0.01715,0.00243,5.72,1188782000000.0,22.2,0.022200000000000004,1319548020.0,58.0,0.007857523798610053,0.020533561372370508,0.0042844924201045215,1.5501251246122376,0.17158821267077387,10199048931.759396
27,27,0.1,300,2.25,1,100000.0,0.01715,0.00243,5.72,1199508000000.0,24.36,0.02436,1461000744.0,60.0,0.008590449450136931,0.018495448304239256,0.00501233801334434,1.4303119716631023,0.17569038821806543,10537101309.53376
28,28,0.1,310,2.25,1,100000.0,0.01715,0.00243,5.72,1209908000000.0,24.8,0.0248,1500285920.0,62.0,0.008115464221950787,0.01961279574109656,0.004743947938903001,1.5329831856177114,0.18976630534224745,11479988548.201397
29,29,0.1,320,2.25,1,100000.0,0.01715,0.00243,5.72,1220000000000.0,24.0,0.024,1464000000.0,64.0,0.009224009737338291,0.018860582032525188,0.0047652818687462925,1.4187498058905983,0.16871840160555812,10291822497.939045
30,30,0.1,330,2.25,1,100000.0,0.01715,0.00243,5.72,1229800000000.0,24.28,0.02428,1492977200.0,66.0,0.008058680294700478,0.015180824864736158,0.005047801626488217,1.6843689822849768,0.2046670246990144,12584975348.742395
31,31,0.1,340,2.25,1,100000.0,0.01715,0.00243,5.72,1239322000000.0,23.96,0.02396,1484707756.0,68.0,0.009655526702194947,0.01620622404902205,0.004598763101095503,1.5512589025811383,0.18554180689475383,11497302160.221004
32,32,0.1,350,2.25,1,100000.0,0.01715,0.00243,5.72,1248578000000.0,26.52,0.02652,1655614428.0,70.0,0.008413341166478858,0.015635713186611937,0.005080434263647607,1.9646980778782013,0.2701570815126969,16865609426.048
33,33,0.1,360,2.25,1,100000.0,0.01715,0.00243,5.72,1257584000000.0,25.84,0.02584,1624798528.0,72.0,0.010171008700965559,0.021803477645401494,0.004942656664616033,1.75362380304377,0.23498299965081423,14775543031.643482
34,34,0.1,370,2.25,1,100000.0,0.01715,0.00243,5.72,1266348000000.0,26.52,0.02652,1679177448.0,74.0,0.011156183684645384,0.016442925425288198,0.004205032248979989,1.3599025954034811,0.18183471339456944,11513301281.889315
35,35,0.1,380,2.25,1,100000.0,0.01715,0.00243,5.72,1274884000000.0,28.96,0.028960000000000003,1846032032.0,76.0,0.00944951188128698,0.018877131796633823,0.00521522235856038,1.6917009269449008,0.2450992972484628,15623658623.665462
36,36,0.1,390,2.25,1,100000.0,0.01715,0.00243,5.72,1283200000000.0,28.2,0.0282,1809312000.0,78.0,0.009985402615934617,0.01875914368343588,0.0046143337938410935,1.686595720349898,0.2332412047307284,14964755695.523533
37,37,0.1,400,2.25,1,100000.0,0.01715,0.00243,5.72,1291306000000.0,30.160000000000004,0.03016,1947289448.0,80.0,0.009204947573271055,0.01774610519927125,0.004913262503244272,2.088218786478439,0.31296252852150014,20206519542.749214
38,38,0.1,410,2.25,1,100000.0,0.01715,0.00243,5.72,1299212000000.0,30.44,0.03044,1977400664.0,82.0,0.009462838907156764,0.0219328808022116,0.004904398663682592,1.838263600031568,0.27765495508052485,18036632475.00394
39,39,0.1,420,2.25,1,100000.0,0.01715,0.00243,5.72,1306924000000.0,34.92,0.03491999999999999,2281889304.0,84.0,0.012399174414688331,0.01797024485112563,0.004684056528177759,1.419555826892775,0.2491306201317021,16279739329.250233
40,40,0.1,430,2.25,1,100000.0,0.01715,0.00243,5.72,1314450000000.0,33.28,0.033280000000000004,2187244800.0,86.0,0.012542485534361275,0.018242112690801063,0.005218764067138826,1.4017771987626635,0.23314940191877345,15323161567.606588
41,41,0.1,440,2.25,1,100000.0,0.01715,0.00243,5.72,1321798000000.0,34.88,0.03488000000000001,2305215712.0,88.0,0.01309109958521958,0.017906571239836848,0.004525147885575791,1.3612676754958195,0.23737311113909745,15687965177.871836
42,42,0.1,450,2.25,1,100000.0,0.01715,0.00243,5.72,1328976000000.0,34.0,0.033999999999999996,2259259200.0,90.0,0.01191171525946629,0.02000641252266175,0.004462505796241708,1.57777844842701,0.26909529471937643,17881059419.74891
43,43,0.1,460,2.25,1,100000.0,0.01715,0.00243,5.72,1335988000000.0,36.48,0.036480000000000005,2436842112.0,92.0,0.015429923497620164,0.02107771212475004,0.005087407997269228,1.231418982169694,0.2249477985176891,15026377972.30252
44,44,0.1,470,2.25,1,100000.0,0.01715,0.00243,5.72,1342840000000.0,36.24,0.03624000000000001,2433226080.0,94.0,0.01663483274950522,0.01728102942464798,0.005357243574717377,1.140415750241297,0.20624510055978976,13847708541.785406
45,45,0.1,480,2.25,1,100000.0,0.01715,0.00243,5.72,1349540000000.0,37.92,0.03792,2558727840.0,96.0,0.01424999346576442,0.02259281135816732,0.004449141209800792,1.4084058906606605,0.26861282993454244,18125187925.49312
46,46,0.1,490,2.25,1,100000.0,0.01715,0.00243,5.72,1356090000000.0,36.64,0.036640000000000006,2484356880.0,98.0,0.016022749176645448,0.021388874275345776,0.004942536060001808,1.2452593237936516,0.22745301138012075,15422337710.123394
47,47,0.1,500,2.25,1,100000.0,0.01715,0.00243,5.72,1362500000000.0,39.12,0.03912,2665050000.0,100.0,0.017404077475669057,0.01718969154198622,0.005238269841238539,1.1735769979017472,0.2298471895312973,15658339786.819624
48,48,0.1,510,2.25,1,100000.0,0.01715,0.00243,5.72,1368770000000.0,39.56,0.03956,2707427060.0,102.0,0.016884164820908154,0.01680181623227342,0.005227479141304151,1.2421752125063623,0.24604548608071436,16838983999.134968
49,49,0.1,520,2.25,1,100000.0,0.01715,0.00243,5.72,1374906000000.0,40.52,0.04052000000000001,2785559556.0,104.0,0.016043515823539564,0.021939497334765475,0.0041944599855948585,1.3651959987604807,0.2773556486621147,19066897273.971676
50,50,0.1,530,2.25,1,100000.0,0.01715,0.00243,5.72,1380912000000.0,40.16,0.04016,2772871296.0,106.0,0.016628996931699475,0.015149039524072278,0.005305366737160874,1.332243206744142,0.2666061359893999,18407980623.06971
51,51,0.1,540,2.25,1,100000.0,0.01715,0.00243,5.72,1386794000000.0,35.480000000000004,0.03548,2460172556.0,108.0,0.018071915786536007,0.01699609290561708,0.004520051944486605,1.2328045767667413,0.21687521948709004,15038062656.668976
52,52,0.1,550,2.25,1,100000.0,0.01715,0.00243,5.72,1392554000000.0,37.96,0.03796000000000001,2643067492.0,110.0,0.01749306891247215,0.020541195702574015,0.005224694439881264,1.2890928913302706,0.2437160059879671,16969384950.128376
53,53,0.1,560,2.25,1,100000.0,0.01715,0.00243,5.72,1398198000000.0,38.2,0.0382,2670558180.0,112.0,0.017803276643880962,0.020370297017584544,0.004729711027261106,1.319247590053298,0.25116396985430167,17558848016.11725
54,54,0.1,570,2.25,1,100000.0,0.01715,0.00243,5.72,1403726000000.0,41.16,0.04116,2888868108.0,114.0,0.017982461547403544,0.021062455417121085,0.005282907211923138,1.3258002863452512,0.27765553483616673,19487614664.671646
55,55,0.1,580,2.25,1,100000.0,0.01715,0.00243,5.72,1409144000000.0,39.96,0.03996000000000001,2815469712.0,116.0,0.01980402684468117,0.019875351640593668,0.004845451232839325,1.2306498232843968,0.2451212378117787,17270556076.752052
56,56,0.1,590,2.25,1,100000.0,0.01715,0.00243,5.72,1414454000000.0,39.64,0.03964,2803447828.0,118.0,0.01939313771828893,0.018114305348317483,0.005166612354820613,1.3744142085562554,0.2727712653645106,19291120368.99467
57,57,0.1,600,2.25,1,100000.0,0.01715,0.00243,5.72,1419660000000.0,40.52,0.040519999999999994,2876231160.0,120.0,0.01941109036702983,0.0206626872272614,0.005115720021456557,1.6473562660113494,0.3515371781930169,24953163519.67491
58,58,0.1,610,2.25,1,100000.0,0.01715,0.00243,5.72,1424764000000.0,41.8,0.0418,2977756760.0,122.0,0.023041688132379928,0.01639514702760627,0.005169020200611005,1.0956954126184735,0.2269491830000944,16167451288.397324
59,59,0.1,620,2.25,1,100000.0,0.01715,0.00243,5.72,1429768000000.0,43.36,0.04336,3099737024.0,124.0,0.02451062871589784,0.01771467614194795,0.004687079454725102,1.0510975174433654,0.22705685934768527,16231931583.791063
60,60,0.1,630,2.25,1,100000.0,0.01715,0.00243,5.72,1434678000000.0,42.52,0.04252,3050125428.0,126.0,0.02273153249675488,0.018914078059604236,0.004884862728375136,1.1300316376647523,0.24229149659572907,17380513987.64837
61,61,0.1,640,2.25,1,100000.0,0.01715,0.00243,5.72,1439494000000.0,42.24,0.04224,3040211328.0,128.0,0.02313219176722669,0.019341137422300723,0.004852259568731684,1.1364378411755178,0.23850603669370024,17166400439.218067
62,62,0.1,650,2.25,1,100000.0,0.01715,0.00243,5.72,1444218000000.0,41.28,0.04128,2980865952.0,130.0,0.02456615116435387,0.019304525514666986,0.005276616866887125,1.123550017542255,0.23397613340859408,16895627171.954647
63,63,0.1,660,2.25,1,100000.0,0.01715,0.00243,5.72,1448854000000.0,46.36,0.04635999999999999,3358443572.0,132.0,0.02200934724173294,0.018056068805478977,0.005009401221195181,1.2822046655692871,0.29942223097589693,21690954851.917606
64,64,0.1,670,2.25,1,100000.0,0.01715,0.00243,5.72,1453404000000.0,44.04,0.04404,3200395608.0,134.0,0.024666464734368673,0.019006085054083917,0.00470166664009984,1.1432587586769722,0.24889652463664377,18087360224.649837
65,65,0.1,680,2.25,1,100000.0,0.01715,0.00243,5.72,1457870000000.0,41.64,0.04164,3035285340.0,136.0,0.025829243813150243,0.02215541523518257,0.004976755599709586,1.0667957507805697,0.22028426418640676,16057291011.47184
66,66,0.1,690,2.25,1,100000.0,0.01715,0.00243,5.72,1462254000000.0,42.64,0.04264,3117525528.0,138.0,0.021585992494806305,0.021689389951234116,0.004901193883868308,1.3296655357804217,0.2828805546256741,20682161126.18052
67,67,0.1,700,2.25,1,100000.0,0.01715,0.00243,5.72,1466558000000.0,44.56,0.04456,3267491224.0,140.0,0.02758685389257153,0.019587649914788143,0.005246315217791515,1.027218930489998,0.22805152039523868,16722539082.39002
68,68,0.1,710,2.25,1,100000.0,0.01715,0.00243,5.72,1470782000000.0,44.4,0.0444,3265136040.0,142.0,0.026974694848768195,0.019101035389728908,0.005244807572292056,1.0731209676534097,0.2361713594498108,17367829219.71558
69,69,0.1,720,2.25,1,100000.0,0.01715,0.00243,5.72,1474932000000.0,46.16,0.04616000000000001,3404143056.0,144.0,0.02661776693848424,0.017365129527841167,0.005165668323707825,1.1109855615192328,0.25510692172984784,18813268114.0424
70,70,0.1,730,2.25,1,100000.0,0.01715,0.00243,5.72,1479006000000.0,41.56,0.04156,3073374468.0,146.0,0.024647477186240392,0.01850054731726111,0.005181223429514544,1.344693747403503,0.28011155725901454,20714333692.77131
71,71,0.1,740,2.25,1,100000.0,0.01715,0.00243,5.72,1483008000000.0,43.88,0.04388,3253719552.0,148.0,0.02795815371869139,0.02025196764627253,0.005175670889153319,1.1119607582239663,0.245002485678354,18167032314.044224
72,72,0.1,750,2.25,1,100000.0,0.01715,0.00243,5.72,1486938000000.0,41.4,0.0414,3077961660.0,150.0,0.030767536575494882,0.02134270368919636,0.005258094012563116,1.0032873307927215,0.20850317000886737,15501564330.33226
73,73,0.1,760,2.25,1,100000.0,0.01715,0.00243,5.72,1490800000000.0,41.52,0.04152,3094900800.0,152.0,0.027035376345606894,0.019433600919074527,0.005410827181600028,1.1444262093940192,0.238553585561784,17781784267.775383
74,74,0.1,770,2.25,1,100000.0,0.01715,0.00243,5.72,1494594000000.0,39.68,0.03968,2965274496.0,154.0,0.03442292681625986,0.019061636128832875,0.005466604493346825,0.9079949814400915,0.18073453851897217,13506237843.161236
75,75,0.1,780,2.25,1,100000.0,0.01715,0.00243,5.72,1498320000000.0,40.32,0.04032,3020613120.0,156.0,0.03428256727264397,0.02090403855309387,0.005067249622077771,0.9133427401963635,0.18388263598943236,13775751557.784311
76,76,0.1,790,2.25,1,100000.0,0.01715,0.00243,5.72,1501982000000.0,43.12,0.043120000000000006,3238273192.0,158.0,0.028416309543686118,0.018538051040981645,0.005022712782940133,1.2133517599055264,0.2611062509445302,19608844450.30837
77,77,0.1,800,2.25,1,100000.0,0.01715,0.00243,5.72,1505582000000.0,41.16,0.04116,3098487756.0,160.0,0.03566849262676442,0.01808483430303524,0.004996412953159673,0.9103476531108888,0.1865447271445192,14042919169.184977
78,78,0.1,810,2.25,1,100000.0,0.01715,0.00243,5.72,1509118000000.0,40.72,0.04072,3072564248.0,162.0,0.02862832440497186,0.02091569828006264,0.005192356216603197,1.1585908556301343,0.2359182258184181,17801422055.531975
79,79,0.1,820,2.25,1,100000.0,0.01715,0.00243,5.72,1512594000000.0,42.16,0.04216,3188548152.0,164.0,0.033378443914862145,0.021865164717047327,0.00474519425428689,1.117534173515243,0.24018065566252436,18164790933.560017
80,80,0.1,830,2.25,1,100000.0,0.01715,0.00243,5.72,1516008000000.0,40.96,0.04096,3104784384.0,166.0,0.03221920180420966,0.019457275485087657,0.005068007265310493,1.0572708454292763,0.21662020552156017,16419898226.616474
81,81,0.1,840,2.25,1,100000.0,0.01715,0.00243,5.72,1519366000000.0,41.4,0.041400000000000006,3145087620.0,168.0,0.03565562057844545,0.021834160764893147,0.004880428850091403,0.9650001782812344,0.20001216518604495,15194584168.50302
82,82,0.1,850,2.25,1,100000.0,0.01715,0.00243,5.72,1522666000000.0,42.92,0.04292,3267641236.0,170.0,0.03493666005613249,0.021060133509960027,0.004863819466295213,1.0164387082760655,0.21831318958983284,16620903556.999622
83,83,0.1,860,2.25,1,100000.0,0.01715,0.00243,5.72,1525912000000.0,39.96,0.03996000000000001,3048772176.0,172.0,0.032657741240595894,0.01838771945391376,0.00536515632071344,1.0586620177480908,0.21131088985180893,16122091127.777672
84,84,0.1,870,2.25,1,100000.0,0.01715,0.00243,5.72,1529100000000.0,43.48,0.04348,3324263400.0,174.0,0.037068693121373134,0.021404783981624972,0.004627336315037427,0.9679435748053865,0.21179532648270927,16192811686.23554
85,85,0.1,880,2.25,1,100000.0,0.01715,0.00243,5.72,1532236000000.0,43.760000000000005,0.04376000000000001,3352532368.0,176.0,0.04015475863024676,0.016948924708540293,0.004571202515162897,0.8933871045632642,0.19484658823368425,14927547848.441372
86,86,0.1,890,2.25,1,100000.0,0.01715,0.00243,5.72,1535318000000.0,41.48,0.04148,3184249532.0,178.0,0.04344303542636681,0.014851623250894288,0.004842072720003589,0.827477629303159,0.17253499792294338,13244804397.052876
87,87,0.1,900,2.25,1,100000.0,0.01715,0.00243,5.72,1538350000000.0,42.32,0.04232,3255148600.0,180.0,0.040301477461821375,0.017126888512841193,0.005491974228126908,0.918804590921036,0.19294719187497247,14841015631.043192
88,88,0.1,910,2.25,1,100000.0,0.01715,0.00243,5.72,1541330000000.0,41.28,0.04128,3181305120.0,182.0,0.03942692713803808,0.018048458915539117,0.004543527966541601,0.9370602845072893,0.19380562607328783,14935921281.777039
89,89,0.1,920,2.25,1,100000.0,0.01715,0.00243,5.72,1544262000000.0,42.08,0.04208,3249127248.0,184.0,0.03707298376401013,0.021949935122789664,0.005328770606739018,1.0473006635436957,0.22081058478901344,17049469764.372572
90,90,0.1,930,2.25,1,100000.0,0.01715,0.00243,5.72,1547142000000.0,38.96,0.03896,3013832616.0,186.0,0.039576837258932754,0.01984904597428128,0.004840766834607388,0.9781336575745736,0.19114257869241277,14786235574.16684
91,91,0.1,940,2.25,1,100000.0,0.01715,0.00243,5.72,1549976000000.0,42.04,0.04204,3258049552.0,188.0,0.04475906175693581,0.014964710392317103,0.0050552643813459855,0.8414133023000258,0.1768750673505942,13707605469.590227
92,92,0.1,950,2.25,1,100000.0,0.01715,0.00243,5.72,1552764000000.0,41.6,0.041600000000000005,3229749120.0,190.0,0.0379396524927688,0.018162816256607345,0.0051879525025530174,1.0318729941538147,0.2156361122678939,16741599611.4772
93,93,0.1,960,2.25,1,100000.0,0.01715,0.00243,5.72,1555504000000.0,41.28,0.04128,3210560256.0,192.0,0.03889780270804749,0.018867347192583976,0.004789323805728303,1.006874746199541,0.2069105793160484,16092511688.421528
94,94,0.1,970,2.25,1,100000.0,0.01715,0.00243,5.72,1558198000000.0,41.04,0.04104,3197422296.0,194.0,0.044094654211089615,0.01618360603047015,0.004507748276713439,0.9044267611747011,0.18619661459454523,14506559623.399567
95,95,0.1,980,2.25,1,100000.0,0.01715,0.00243,5.72,1560850000000.0,41.6,0.041600000000000005,3246568000.0,196.0,0.04931684837688408,0.018157704440735147,0.005317691254546751,0.8133644438465686,0.16868306145160564,13164447823.336931
96,96,0.1,990,2.25,1,100000.0,0.01715,0.00243,5.72,1563456000000.0,41.92,0.04192,3277003776.0,198.0,0.04521281613202518,0.017126802729530665,0.005265850199142616,0.8952633139317162,0.18760468640573008,14665583629.457855
97,97,0.1,1000,2.25,1,100000.0,0.01715,0.00243,5.72,1566020000000.0,39.48,0.03948,3091323480.0,200.0,0.05181001534412644,0.021559268468015265,0.005144717775021433,0.7884877167767731,0.15485305897213036,12125149370.576778
98,98,0.1,1010,2.25,1,100000.0,0.01715,0.00243,5.72,1568542000000.0,40.96,0.04096,3212374016.0,202.0,0.05137406434541845,0.018304838056278888,0.004851731340362594,0.8071459917863638,0.1643128912314213,12886583551.8958
99,99,0.1,1020,2.25,1,100000.0,0.01715,0.00243,5.72,1571022000000.0,41.8,0.0418,3283435980.0,204.0,0.04856079969045368,0.020404258898924246,0.004624915214307245,0.8537058677751875,0.178928096164312,14054998774.612488
100,100,0.1,1030,2.25,1,100000.0,0.01715,0.00243,5.72,1573460000000.0,38.6,0.0386,3036777800.0,206.0,0.050419785053582016,0.020984528090723823,0.005368380548453967,0.8441689513409923,0.16358122679870835,12869425855.93478
101,101,0.1,1040,2.25,1,100000.0,0.01715,0.00243,5.72,1575860000000.0,39.48,0.03948,3110747640.0,208.0,0.050300924042521726,0.020324184441783487,0.004837227574466527,0.8360400654331187,0.16562839429324908,13050358071.547968
102,102,0.1,1050,2.25,1,100000.0,0.01715,0.00243,5.72,1578218000000.0,42.92,0.04292000000000001,3386855828.0,210.0,0.053488295543320415,0.0184887805158462,0.005258098639246524,0.7886175977585161,0.16909403858821992,13343362769.631165
103,103,0.1,1060,2.25,1,100000.0,0.01715,0.00243,5.72,1580540000000.0,39.2,0.0392,3097858400.0,212.0,0.05269890068228961,0.019874806986746495,0.004850454220076596,0.8348507516736926,0.162788550997181,12864690819.654226
104,104,0.1,1070,2.25,1,100000.0,0.01715,0.00243,5.72,1582822000000.0,43.44,0.04344,3437889384.0,214.0,0.049188900705730704,0.019959834566571737,0.005406186954794727,0.8717042901010212,0.18928162343830932,14979955888.693584
105,105,0.1,1080,2.25,1,100000.0,0.01715,0.00243,5.72,1585066000000.0,42.64,0.04264,3379360712.0,216.0,0.04899536283714041,0.0167731613437849,0.004842368830558056,0.8909820362688541,0.1898712291439304,15047921484.712656
106,106,0.1,1090,2.25,1,100000.0,0.01715,0.00243,5.72,1587276000000.0,42.2,0.0422,3349152360.0,218.0,0.043113094141599514,0.015394428940554443,0.005199269423573573,1.0775781922351324,0.2260982731156529,17944018127.896057
107,107,0.1,1100,2.25,1,100000.0,0.01715,0.00243,5.72,1589446000000.0,42.64,0.04264,3388698872.0,220.0,0.04512454948247978,0.02203986744140359,0.00484838436963124,0.9809597903397368,0.20909632053502217,16617365514.455448
108,108,0.1,1110,2.25,1,100000.0,0.01715,0.00243,5.72,1591582000000.0,43.52,0.04352,3463282432.0,222.0,0.05049088726981608,0.018157005251994655,0.005300878404518047,0.8893459492672886,0.19304453253478712,15362310159.03908
109,109,0.1,1120,2.25,1,100000.0,0.01715,0.00243,5.72,1593684000000.0,42.52,0.04252000000000001,3388172184.0,224.0,0.05934934599891676,0.020185723143812687,0.004883148911837206,0.7601609508686433,0.1616387863933355,12880057382.723831
110,110,0.1,1130,2.25,1,100000.0,0.01715,0.00243,5.72,1595750000000.0,44.04,0.04404,3513841500.0,226.0,0.052156333994889795,0.013836872518402672,0.004902812435947692,0.8770884083033099,0.19367495201834664,15452840234.163828
111,111,0.1,1140,2.25,1,100000.0,0.01715,0.00243,5.72,1597782000000.0,44.32,0.04431999999999999,3540684912.0,228.0,0.050250561740413105,0.02293039885526076,0.0048693424871429246,0.9585410897722536,0.21258252919225756,16983026932.893183
112,112,0.1,1150,2.25,1,100000.0,0.01715,0.00243,5.72,1599780000000.0,45.04,0.04504,3602704560.0,230.0,0.05815718168275452,0.019883684669863674,0.0054426746116431075,0.8003037378359654,0.18056693965284737,14443368935.891611
113,113,0.1,1160,2.25,1,100000.0,0.01715,0.00243,5.72,1601746000000.0,44.84,0.04484,3591114532.0,232.0,0.06381145419699351,0.01886920307981836,0.005311177892437862,0.7381508962413421,0.16528512505078125,13237239395.479433
114,114,0.1,1170,2.25,1,100000.0,0.01715,0.00243,5.72,1603678000000.0,46.88,0.04688,3759021232.0,234.0,0.04875271599188637,0.016591552980518422,0.005144266865029319,1.0031003758525867,0.23543991427950592,18878490542.59648
