,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
28,28,0.1,310,2.25,1,100000.0,0.01715,0.00243,5.72,6049540000000.0,100000.0,100.0,6049540000000.0,310.0,0.3091189553243566,0.03356645820187512,0.005142477982945269,1.0028511967304439,100.2851196730444,6066788428668.689
29,29,0.1,320,2.25,1,100000.0,0.01715,0.00243,5.72,6100000000000.0,100000.0,100.0,6100000000000.0,320.0,0.3194920729880664,0.03521007410390024,0.005176463357184673,1.0015914035917568,100.15914035917567,6109707561909.716
30,30,0.1,330,2.25,1,100000.0,0.01715,0.00243,5.72,6149000000000.0,100000.0,100.0,6149000000000.0,330.0,0.32948659632819494,0.03513829280516627,0.004895165914154486,1.0015590448665619,100.15590448665615,6158586566884.489
31,31,0.1,340,2.25,1,100000.0,0.01715,0.00243,5.72,6196610000000.0,100000.0,100.0,6196610000000.0,340.0,0.33935785476156755,0.03643405240850872,0.0050411652507010105,1.0018934062358027,100.1893406235803,6208342700014.839
32,32,0.1,350,2.25,1,100000.0,0.01715,0.00243,5.72,6242890000000.0,100000.0,100.0,6242890000000.0,350.0,0.34951368288679985,0.036845708890295335,0.004932847267442941,1.0013919318518711,100.13919318518712,6251579677438.7295
33,33,0.1,360,2.25,1,100000.0,0.01715,0.00243,5.72,6287920000000.0,100000.0,100.0,6287920000000.0,360.0,0.3595997946005355,0.035280961507971845,0.005175626511789043,1.0011131962346067,100.11131962346067,6294919688867.511
34,34,0.1,370,2.25,1,100000.0,0.01715,0.00243,5.72,6331740000000.0,100000.0,100.0,6331740000000.0,370.0,0.3693514644003244,0.03681337094933913,0.00527559581690732,1.0017596241603672,100.17596241603673,6342881482681.164
35,35,0.1,380,2.25,1,100000.0,0.01715,0.00243,5.72,6374420000000.0,100000.0,100.0,6374420000000.0,380.0,0.37945606892651534,0.03620508701325269,0.005157714620200345,1.0014338613581764,100.14338613581762,6383560034518.787
36,36,0.1,390,2.25,1,100000.0,0.01715,0.00243,5.72,6416000000000.0,100000.0,100.0,6416000000000.0,390.0,0.3895139219087582,0.03654182007714397,0.005038595939290017,1.0012484887093367,100.12484887093368,6424010303559.104
37,37,0.1,400,2.25,1,100000.0,0.01715,0.00243,5.72,6456530000000.0,100000.0,100.0,6456530000000.0,400.0,0.3995695886930776,0.03475385534004486,0.005086392699087487,1.0010775285769633,100.10775285769633,6463487095583.0205
38,38,0.1,410,2.25,1,100000.0,0.01715,0.00243,5.72,6496060000000.0,100000.0,100.0,6496060000000.0,410.0,0.4093289171323136,0.035989986956340606,0.005271564766491921,1.0016409774077009,100.16409774077007,6506719887699.067
39,39,0.1,420,2.25,1,100000.0,0.01715,0.00243,5.72,6534620000000.0,100000.0,100.0,6534620000000.0,420.0,0.41900991108147995,0.03717858116851978,0.005187089664951865,1.0023641521866695,100.23641521866693,6550068836162.053
40,40,0.1,430,2.25,1,100000.0,0.01715,0.00243,5.72,6572250000000.0,100000.0,100.0,6572250000000.0,430.0,0.42882632084640593,0.03553559639326713,0.005008898690727638,1.0027489977941948,100.27489977941948,6590317100752.897
41,41,0.1,440,2.25,1,100000.0,0.01715,0.00243,5.72,6608990000000.0,100000.0,100.0,6608990000000.0,440.0,0.43831443072831455,0.036837968253210125,0.00532748900706767,1.0038547086221208,100.38547086221205,6634465730736.51
42,42,0.1,450,2.25,1,100000.0,0.01715,0.00243,5.72,6644880000000.0,100000.0,100.0,6644880000000.0,450.0,0.4474352363286925,0.0343534058401475,0.005081567248662796,1.00578586994441,100.578586994441,6683326411476.212
43,43,0.1,460,2.25,1,100000.0,0.01715,0.00243,5.72,6679940000000.0,100000.0,100.0,6679940000000.0,460.0,0.4589770239814584,0.037794351747918106,0.00509675661834272,1.002232169870128,100.2232169870128,6694850760802.264
44,44,0.1,470,2.25,1,100000.0,0.01715,0.00243,5.72,6714200000000.0,100000.0,100.0,6714200000000.0,470.0,0.4692439160236176,0.034856866924217245,0.005087347309940833,1.0016120040064689,100.16120040064688,6725023317300.232
45,45,0.1,480,2.25,1,100000.0,0.01715,0.00243,5.72,6747700000000.0,100000.0,100.0,6747700000000.0,480.0,0.47972223498702526,0.03574079098085712,0.005305163229562214,1.0005791872896457,100.05791872896457,6751608182074.342
46,46,0.1,490,2.25,1,100000.0,0.01715,0.00243,5.72,6780450000000.0,100000.0,100.0,6780450000000.0,490.0,0.48917337235886854,0.03553186944274129,0.00519035295739404,1.0016910652944824,100.16910652944824,6791916183675.973
47,47,0.1,500,2.25,1,100000.0,0.01715,0.00243,5.72,6812500000000.0,100000.0,100.0,6812500000000.0,500.0,0.4996223214904603,0.03581677741229871,0.004966350664293294,1.000756062220703,100.0756062220703,6817650673878.54
48,48,0.1,510,2.25,1,100000.0,0.01715,0.00243,5.72,6843850000000.0,100000.0,100.0,6843850000000.0,510.0,0.5093909602130566,0.03506531208005799,0.0053007864029574305,1.0011973709611244,100.11973709611244,6852044627252.292
49,49,0.1,520,2.25,1,100000.0,0.01715,0.00243,5.72,6874530000000.0,100000.0,100.0,6874530000000.0,520.0,0.4856504588739816,0.0350887922216986,0.004819678837944713,1.096037113810928,109.6037113810928,7534740020006.64
50,50,0.1,530,2.25,1,100000.0,0.01715,0.00243,5.72,6904560000000.0,100000.0,100.0,6904560000000.0,530.0,0.5294825587926196,0.035175590614130725,0.004967640353230328,1.0009779621959651,100.09779621959652,6911312398659.772
51,51,0.1,540,2.25,1,100000.0,0.01715,0.00243,5.72,6933970000000.0,100000.0,100.0,6933970000000.0,540.0,0.5394483901069633,0.035026743303126044,0.005096331645577342,1.0010231899655815,100.10231899655815,6941064768525.645
52,52,0.1,550,2.25,1,100000.0,0.01715,0.00243,5.72,6962770000000.0,100000.0,100.0,6962770000000.0,550.0,0.5494061761984312,0.03385594140177395,0.004826298985518911,1.001081097419479,100.10810974194791,6970297432679.426
53,53,0.1,560,2.25,1,100000.0,0.01715,0.00243,5.72,6990990000000.0,100000.0,100.0,6990990000000.0,560.0,0.5593956343812577,0.034865361094577996,0.005191257342589533,1.00108138208557,100.108138208557,6998549931346.4
54,54,0.1,570,2.25,1,100000.0,0.01715,0.00243,5.72,7018630000000.0,100000.0,100.0,7018630000000.0,570.0,0.5689709290376186,0.03559851866017287,0.004929894407267884,1.0018101266801187,100.18101266801187,7031334609420.883
55,55,0.1,580,2.25,1,100000.0,0.01715,0.00243,5.72,7045720000000.0,100000.0,100.0,7045720000000.0,580.0,0.5793899838581865,0.035468250881168305,0.005280726146151352,1.0010534282308867,100.10534282308868,7053142160354.925
56,56,0.1,590,2.25,1,100000.0,0.01715,0.00243,5.72,7072270000000.0,100000.0,100.0,7072270000000.0,590.0,0.5880185062390183,0.03372633438711824,0.00519093086070061,1.0033905097907416,100.33905097907414,7096248600677.768
57,57,0.1,600,2.25,1,100000.0,0.01715,0.00243,5.72,7098300000000.0,100000.0,100.0,7098300000000.0,600.0,0.5989315057850491,0.03584675023081464,0.005104712886342044,1.0017850228311151,100.17850228311154,7110970627562.105
58,58,0.1,610,2.25,1,100000.0,0.01715,0.00243,5.72,7123820000000.0,100000.0,100.0,7123820000000.0,610.0,0.6092187758679302,0.036449174172964165,0.004785741993402408,1.0012824628741588,100.12824628741588,7132956034672.188
59,59,0.1,620,2.25,1,100000.0,0.01715,0.00243,5.72,7148840000000.0,100000.0,100.0,7148840000000.0,620.0,0.6192242323624896,0.03539401046832643,0.005100733519061973,1.0012529200072808,100.12529200072808,7157796924664.85
60,60,0.1,630,2.25,1,100000.0,0.01715,0.00243,5.72,7173390000000.0,100000.0,100.0,7173390000000.0,630.0,0.6286867007364889,0.03687417808160269,0.005188290339371057,1.0020909981101866,100.20909981101866,7188389544933.631
61,61,0.1,640,2.25,1,100000.0,0.01715,0.00243,5.72,7197470000000.0,100000.0,100.0,7197470000000.0,640.0,0.6393867648160722,0.03447099412812559,0.005256167945568284,1.0009592879692903,100.09592879692909,7204374446380.331
62,62,0.1,650,2.25,1,100000.0,0.01715,0.00243,5.72,7221090000000.0,100000.0,100.0,7221090000000.0,650.0,0.6478567826574817,0.03635895670285626,0.00479260812247725,1.0033221106718286,100.33221106718284,7245079260151.233
63,63,0.1,660,2.25,1,100000.0,0.01715,0.00243,5.72,7244270000000.0,100000.0,100.0,7244270000000.0,660.0,0.659326237639607,0.03590411074935258,0.004998194121791473,1.0010221664311547,100.10221664311545,7251674849612.221
64,64,0.1,670,2.25,1,100000.0,0.01715,0.00243,5.72,7267020000000.0,100000.0,100.0,7267020000000.0,670.0,0.6691591318180825,0.03782123896958385,0.004993899903036436,1.001257001282812,100.12570012828118,7276154653462.221
65,65,0.1,680,2.25,1,100000.0,0.01715,0.00243,5.72,7289350000000.0,100000.0,100.0,7289350000000.0,680.0,0.6795463274283293,0.03711950661117184,0.005050431010384992,1.0006678551889374,100.06678551889377,7294218230221.481
66,66,0.1,690,2.25,1,100000.0,0.01715,0.00243,5.72,7311270000000.0,100000.0,100.0,7311270000000.0,690.0,0.6891021901759359,0.03741298119140481,0.004872606108902574,1.0013030184880525,100.13030184880525,7320796719981.143
67,67,0.1,700,2.25,1,100000.0,0.01715,0.00243,5.72,7332790000000.0,100000.0,100.0,7332790000000.0,700.0,0.6981311007424664,0.03541794595930416,0.004942814876470407,1.0026784733840943,100.26784733840942,7352430682846.153
68,68,0.1,710,2.25,1,100000.0,0.01715,0.00243,5.72,7353910000000.0,100000.0,100.0,7353910000000.0,710.0,0.7090994738708105,0.03761918889807819,0.004979065302108012,1.0012709937286275,100.12709937286276,7363256773490.893
69,69,0.1,720,2.25,1,100000.0,0.01715,0.00243,5.72,7374660000000.0,100000.0,100.0,7374660000000.0,720.0,0.71444597159973,0.03720889416607358,0.005230228856270659,1.007893129177758,100.78931291777577,7432869144022.045
70,70,0.1,730,2.25,1,100000.0,0.01715,0.00243,5.72,7395030000000.0,100000.0,100.0,7395030000000.0,730.0,0.6827877253339654,0.03651380510231063,0.005141131336509645,1.0947822444654416,109.47822444654416,8095947541289.275
71,71,0.1,740,2.25,1,100000.0,0.01715,0.00243,5.72,7415040000000.0,100000.0,100.0,7415040000000.0,740.0,0.7390425029316704,0.035235327229799406,0.00511754550091132,1.0012958681996504,100.12958681996501,7424648914535.135
72,72,0.1,750,2.25,1,100000.0,0.01715,0.00243,5.72,7434690000000.0,100000.0,100.0,7434690000000.0,750.0,0.7493111417003091,0.03466682585052072,0.004958220391397766,1.0009196335237387,100.09196335237388,7441527190162.606
73,73,0.1,760,2.25,1,100000.0,0.01715,0.00243,5.72,7454000000000.0,100000.0,100.0,7454000000000.0,760.0,0.7570632586128566,0.03439683145544058,0.004978966996277136,1.003885058064236,100.38850580642362,7482959222810.814
74,74,0.1,770,2.25,1,100000.0,0.01715,0.00243,5.72,7472970000000.0,100000.0,100.0,7472970000000.0,770.0,0.7693099783508841,0.03442927144591129,0.004940729030572496,1.000897246916321,100.08972469163211,7479675099288.259
75,75,0.1,780,2.25,1,100000.0,0.01715,0.00243,5.72,7491600000000.0,100000.0,100.0,7491600000000.0,780.0,0.7785669838206332,0.036318063797248015,0.0048701366843102575,1.0018413114167375,100.18413114167377,7505394368609.634
76,76,0.1,790,2.25,1,100000.0,0.01715,0.00243,5.72,7509910000000.0,100000.0,100.0,7509910000000.0,790.0,0.7885905076238486,0.036060062831763634,0.005048884276413799,1.0017885683601424,100.17885683601426,7523341987413.517
77,77,0.1,800,2.25,1,100000.0,0.01715,0.00243,5.72,7527910000000.0,100000.0,100.0,7527910000000.0,800.0,0.799262617044883,0.036944755300290136,0.005012051376143621,1.0009227865574877,100.09227865574876,7534856654153.976
78,78,0.1,810,2.25,1,100000.0,0.01715,0.00243,5.72,7545590000000.0,100000.0,100.0,7545590000000.0,810.0,0.7574946465966037,0.036190830750952266,0.0053488873351586206,1.0949999969851432,109.49999969851436,8262421027251.128
79,79,0.1,820,2.25,1,100000.0,0.01715,0.00243,5.72,7562970000000.0,100000.0,100.0,7562970000000.0,820.0,0.7668985873029117,0.034511254673934656,0.004894492820059266,1.0948689152252027,109.48689152252024,8280460759780.75
80,80,0.1,830,2.25,1,100000.0,0.01715,0.00243,5.72,7580040000000.0,100000.0,100.0,7580040000000.0,830.0,0.8292281900804938,0.03686108887309433,0.005125913009418272,1.0009309159528894,100.09309159528895,7587096380159.541
81,81,0.1,840,2.25,1,100000.0,0.01715,0.00243,5.72,7596830000000.0,100000.0,100.0,7596830000000.0,840.0,0.8389613858262691,0.035118415772140525,0.0051256386023887535,1.0012383258256288,100.12383258256288,7606237350781.91
82,82,0.1,850,2.25,1,100000.0,0.01715,0.00243,5.72,7613330000000.0,100000.0,100.0,7613330000000.0,850.0,0.8495819566373939,0.036849608277984225,0.004977743410365641,1.0004920996480888,100.04920996480887,7617076517013.782
83,83,0.1,860,2.25,1,100000.0,0.01715,0.00243,5.72,7629560000000.0,100000.0,100.0,7629560000000.0,860.0,0.8585228642182527,0.034364494675150715,0.005055982240847112,1.0017209009230483,100.17209009230481,7642689716846.453
84,84,0.1,870,2.25,1,100000.0,0.01715,0.00243,5.72,7645500000000.0,100000.0,100.0,7645500000000.0,870.0,0.8685304296335972,0.03602724720871823,0.004983756284363518,1.0016926860980535,100.16926860980539,7658441431562.67
85,85,0.1,880,2.25,1,100000.0,0.01715,0.00243,5.72,7661180000000.0,100000.0,100.0,7661180000000.0,880.0,0.8784234021331485,0.03587596401346267,0.005336090938719412,1.0018002822491632,100.18002822491636,7674972286361.646
86,86,0.1,890,2.25,1,100000.0,0.01715,0.00243,5.72,7676590000000.0,100000.0,100.0,7676590000000.0,890.0,0.8884138039588834,0.03500056179802728,0.004960966134263394,1.0017882318775817,100.17882318775814,7690317522949.123
87,87,0.1,900,2.25,1,100000.0,0.01715,0.00243,5.72,7691750000000.0,100000.0,100.0,7691750000000.0,900.0,0.8982435825679204,0.035445703830009646,0.004953130108940206,1.0019565616906374,100.19565616906372,7706799383383.96
88,88,0.1,910,2.25,1,100000.0,0.01715,0.00243,5.72,7706650000000.0,100000.0,100.0,7706650000000.0,910.0,0.8508167419242264,0.03447630281244162,0.00517587327034153,1.0951098431175323,109.51098431175326,8439628272461.731
89,89,0.1,920,2.25,1,100000.0,0.01715,0.00243,5.72,7721310000000.0,100000.0,100.0,7721310000000.0,920.0,0.9180154647975539,0.03544743531670528,0.005307978912601129,1.0021633225797335,100.21633225797332,7738013684268.122
90,90,0.1,930,2.25,1,100000.0,0.01715,0.00243,5.72,7735710000000.0,100000.0,100.0,7735710000000.0,930.0,0.9268915466561337,0.035565895484340235,0.005010674779048414,1.003366279377588,100.3366279377588,7761750561044.003
91,91,0.1,940,2.25,1,100000.0,0.01715,0.00243,5.72,7749880000000.0,100000.0,100.0,7749880000000.0,940.0,0.9383826510718792,0.03482176346986424,0.004971106085207502,1.0017245671539012,100.17245671539008,7763245188494.675
92,92,0.1,950,2.25,1,100000.0,0.01715,0.00243,5.72,7763820000000.0,100000.0,100.0,7763820000000.0,950.0,0.944659867994733,0.035502070434376365,0.00481628406535115,1.005706201062806,100.57062010628061,7808121917935.437
93,93,0.1,960,2.25,1,100000.0,0.01715,0.00243,5.72,7777520000000.0,100000.0,100.0,7777520000000.0,960.0,0.9586703352559424,0.035227668589502166,0.004904618214848233,1.0013877345492475,100.13877345492475,7788313133211.462
94,94,0.1,970,2.25,1,100000.0,0.01715,0.00243,5.72,7790990000000.0,100000.0,100.0,7790990000000.0,970.0,0.9666242164257481,0.036834260902958674,0.005025037132556536,1.0035121946880927,100.35121946880928,7818353473692.984
95,95,0.1,980,2.25,1,100000.0,0.01715,0.00243,5.72,7804250000000.0,100000.0,100.0,7804250000000.0,980.0,0.9781355544757389,0.037323100355773395,0.004958858255178165,1.0019086102216574,100.19086102216573,7819145271322.371
96,96,0.1,990,2.25,1,100000.0,0.01715,0.00243,5.72,7817280000000.0,100000.0,100.0,7817280000000.0,990.0,0.9889184775908234,0.03513031400579539,0.005207865501998409,1.0010938530294007,100.10938530294005,7825830955409.674
97,97,0.1,1000,2.25,1,100000.0,0.01715,0.00243,5.72,7830100000000.0,100000.0,100.0,7830100000000.0,1000.0,0.9990215589778016,0.03466266867184033,0.005111182336031544,1.0009796817987595,100.09796817987596,7837771006452.466
98,98,0.1,1010,2.25,1,100000.0,0.01715,0.00243,5.72,7842710000000.0,100000.0,100.0,7842710000000.0,1010.0,1.0085887644855576,0.03458396818026259,0.005090139216209549,1.001401193862937,100.1401193862937,7853699157120.795
99,99,0.1,1020,2.25,1,100000.0,0.01715,0.00243,5.72,7855110000000.0,100000.0,100.0,7855110000000.0,1020.0,1.0184274783844327,0.03550623671269116,0.004846367940738114,1.0015449109039147,100.15449109039147,7867245445090.448
100,100,0.1,1030,2.25,1,100000.0,0.01715,0.00243,5.72,7867300000000.0,100000.0,100.0,7867300000000.0,1030.0,1.0218777926793792,0.0357875144213307,0.004836647733405428,1.0080147720725023,100.80147720725024,7930354616325.998
101,101,0.1,1040,2.25,1,100000.0,0.01715,0.00243,5.72,7879300000000.0,100000.0,100.0,7879300000000.0,1040.0,1.0381861177685547,0.03669247500191047,0.005059312164701468,1.0017480483572967,100.17480483572965,7893073397421.646
102,102,0.1,1050,2.25,1,100000.0,0.01715,0.00243,5.72,7891090000000.0,100000.0,100.0,7891090000000.0,1050.0,1.0486844152518189,0.03629260978748093,0.0052260124948383686,1.001255204612041,100.1255204612041,7900994932562.03
103,103,0.1,1060,2.25,1,100000.0,0.01715,0.00243,5.72,7902700000000.0,100000.0,100.0,7902700000000.0,1060.0,1.057923639162027,0.03551889272339526,0.005167523238193398,1.0019673421856878,100.1967342185688,7918247315090.835
104,104,0.1,1070,2.25,1,100000.0,0.01715,0.00243,5.72,7914110000000.0,100000.0,100.0,7914110000000.0,1070.0,1.0690441801594717,0.035723830657399994,0.004840719465056255,1.0008944971974416,100.08944971974412,7921189149215.241
105,105,0.1,1080,2.25,1,100000.0,0.01715,0.00243,5.72,7925330000000.0,100000.0,100.0,7925330000000.0,1080.0,1.074941773157252,0.03602596563252466,0.004987219052660863,1.0047291206464843,100.47291206464844,7962809841733.205
106,106,0.1,1090,2.25,1,100000.0,0.01715,0.00243,5.72,7936380000000.0,100000.0,100.0,7936380000000.0,1090.0,1.0878684203580633,0.03529320795259739,0.004890179971920166,1.001961665187871,100.19616651878712,7951948520363.719
107,107,0.1,1100,2.25,1,100000.0,0.01715,0.00243,5.72,7947230000000.0,100000.0,100.0,7947230000000.0,1100.0,1.0963499973498074,0.035579458799549386,0.004898870921145648,1.003347299264405,100.33472992644052,7973831757133.058
108,108,0.1,1110,2.25,1,100000.0,0.01715,0.00243,5.72,7957910000000.0,100000.0,100.0,7957910000000.0,1110.0,1.1036898936029955,0.03482801993118243,0.005105866697461712,1.0058111172448843,100.58111172448844,8004154348034.236
109,109,0.1,1120,2.25,1,100000.0,0.01715,0.00243,5.72,7968420000000.0,100000.0,100.0,7968420000000.0,1120.0,1.1178944158612922,0.03707179114082208,0.004852073338315812,1.0018863603676091,100.18863603676093,7983451311680.464
110,110,0.1,1130,2.25,1,100000.0,0.01715,0.00243,5.72,7978750000000.0,100000.0,100.0,7978750000000.0,1130.0,1.127756739293727,0.03768697375839366,0.005018037947010901,1.0019896302667353,100.19896302667352,7994624762490.714
111,111,0.1,1140,2.25,1,100000.0,0.01715,0.00243,5.72,7988910000000.0,100000.0,100.0,7988910000000.0,1140.0,1.1384524107797915,0.03508594101872228,0.005168323501079625,1.0013597300965702,100.13597300965704,7999772761365.792
112,112,0.1,1150,2.25,1,100000.0,0.01715,0.00243,5.72,7998900000000.0,100000.0,100.0,7998900000000.0,1150.0,1.1472879578033823,0.03600536331331986,0.004966677288603953,1.002367949378124,100.2367949378124,8017840990280.675
113,113,0.1,1160,2.25,1,100000.0,0.01715,0.00243,5.72,8008730000000.0,100000.0,100.0,8008730000000.0,1160.0,1.1570361813344787,0.034715485964081444,0.004959404285246645,1.002567471076252,100.25674710762517,8029292182632.511
114,114,0.1,1170,2.25,1,100000.0,0.01715,0.00243,5.72,8018390000000.0,100000.0,100.0,8018390000000.0,1170.0,1.1687720056798299,0.03581087676414407,0.005204513498218848,1.0010511640039568,100.10511640039564,8026818642937.685
115,115,0.1,1180,2.25,1,100000.0,0.01715,0.00243,5.72,8027890000000.0,100000.0,100.0,8027890000000.0,1180.0,1.1736456780377467,0.03600144263359217,0.004981217718434641,1.0055033023074382,100.55033023074382,8072069905560.859
