,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,67.8125,0.0678125,,0.0002747315010775964,0.0037937690648203208,0.0002747653436898459
1,1,2.5,0.012,1200,1,100000.0,150,,82.125,0.082125,,0.0004251673874975381,0.003091318277938818,0.0003206549417017944
2,2,2.5,0.012,1200,1,100000.0,200,,40.0625,0.0400625,,0.0005211894143180018,0.0032459362995429807,0.0002907830080482056
3,3,2.5,0.012,1200,1,100000.0,250,,53.5625,0.0535625,,0.0006426876365868139,0.0027770117368628366,0.0003369891767186508
4,4,2.5,0.012,1200,1,100000.0,300,,57.4375,0.0574375,,0.0009144356536516797,0.002152639566291662,0.00032147052017004367
5,5,2.5,0.012,1200,1,100000.0,350,,70.75,0.07075000000000001,,0.0012082062587808196,0.0025614607751166065,0.0003437880786697127
6,6,2.5,0.012,1200,1,100000.0,400,,78.125,0.078125,,0.0013971112432997757,0.002018321093727875,0.0003225697308207161
7,7,2.5,0.012,1200,1,100000.0,450,,90.9375,0.0909375,,0.0017830092028390254,0.0023897085651220164,0.0003543562229709521
8,8,2.5,0.012,1200,1,100000.0,500,,98.6875,0.0986875,,0.001906031859149948,0.002251342048971436,0.00036214322965618393
9,9,2.5,0.012,1200,1,100000.0,550,,102.5625,0.10256249999999997,,0.002088998433997346,0.0021264982369986036,0.0003481572416320109
10,10,2.5,0.012,1200,1,100000.0,600,,111.375,0.111375,,0.002363457374798372,0.0019729250036763075,0.000341941794430916
11,11,2.5,0.012,1200,1,100000.0,650,,130.25,0.13025,,0.002132451839699456,0.002027491802137265,0.0003547486891547695
12,12,2.5,0.012,1200,1,100000.0,700,,134.375,0.134375,,0.002664318711062208,0.0019465766218632967,0.0003445556769781318
13,13,2.5,0.012,1200,1,100000.0,750,,137.125,0.137125,,0.0027529107150243703,0.001918600135416329,0.00034572301290074545
14,14,2.5,0.012,1200,1,100000.0,800,,149.4375,0.14943749999999997,,0.0030179588410277347,0.0018177833260238291,0.0003649533247600871
15,15,2.5,0.012,1200,1,100000.0,850,,160.875,0.160875,,0.003027668345239931,0.0016772688081342162,0.00036640706675414406
16,16,2.5,0.012,1200,1,100000.0,900,,172.5,0.1725,,0.0035660662503786966,0.0018009740100619802,0.00035680795441539047
17,17,2.5,0.012,1200,1,100000.0,950,,177.0,0.177,,0.003908873799730372,0.0017956254599986868,0.00036491613642465344
18,18,2.5,0.012,1200,1,100000.0,1000,,179.375,0.179375,,0.0038933054550156494,0.0015270477915875283,0.00036742877170966275
19,19,2.5,0.012,1200,1,100000.0,1050,,187.9375,0.1879375,,0.004273959321565712,0.001827490380011504,0.0003545551127827831
20,20,2.5,0.012,1200,1,100000.0,1100,,194.6875,0.1946875,,0.004399186484263851,0.0017843858858942552,0.0003620797998668793
21,21,2.5,0.012,1200,1,100000.0,1150,,202.6875,0.2026875,,0.004817493305722564,0.0016744731111246244,0.00036476201345908473
22,22,2.5,0.012,1200,1,100000.0,1200,,206.875,0.206875,,0.005397924171091972,0.0016572574219190395,0.000371750940620573
23,23,2.5,0.012,1200,1,100000.0,1250,,228.0,0.228,,0.005535386072082815,0.00174144197017154,0.0003698412832392664
24,24,2.5,0.012,1200,1,100000.0,1300,,223.3125,0.2233125,,0.00544779114306948,0.0019406422692723323,0.0003671054718883818
25,25,2.5,0.012,1200,1,100000.0,1350,,227.5,0.2275,,0.006931237752638708,0.001789195614273722,0.00037016047271643074
26,26,2.5,0.012,1200,1,100000.0,1400,,230.5,0.2305,,0.005884736813300151,0.001565031609307538,0.00036668568832929894
27,27,2.5,0.012,1200,1,100000.0,1450,,237.5,0.2375,,0.0063730842494180715,0.0016209380761358864,0.0003672334910567087
28,28,2.5,0.012,1200,1,100000.0,1500,,244.125,0.244125,,0.007810793591659149,0.0016350611889420646,0.0003718930696961178
29,29,2.5,0.012,1200,1,100000.0,1550,,245.0,0.245,,0.007312150012381835,0.001737205390188128,0.00036542074333593326
30,30,2.5,0.012,1200,1,100000.0,1600,,241.5625,0.2415625,,0.00802627181228388,0.0015490892988854032,0.0003690035368546317
31,31,2.5,0.012,1200,1,100000.0,1650,,241.25,0.24125,,0.008090442331166514,0.0016080125183262543,0.0003758317803083659
