,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,271.25,0.27125,,0.0010989260043103855,0.015175076259281285,0.0010990613747593836
1,1,2.5,0.012,1200,1,100000.0,150,,328.5,0.3285,,0.0017006695499901523,0.012365273111755271,0.0012826197668071775
2,2,2.5,0.012,1200,1,100000.0,200,,160.25,0.16025,,0.0020847576572720072,0.012983745198171925,0.0011631320321928225
3,3,2.5,0.012,1200,1,100000.0,250,,214.25,0.21425,,0.002570750546347256,0.011108046947451346,0.001347956706874603
4,4,2.5,0.012,1200,1,100000.0,300,,229.75,0.22975,,0.0036577426146067182,0.008610558265166648,0.0012858820806801747
5,5,2.5,0.012,1200,1,100000.0,350,,283.0,0.283,,0.004832825035123278,0.010245843100466426,0.0013751523146788508
6,6,2.5,0.012,1200,1,100000.0,400,,312.5,0.3125,,0.0055884449731991035,0.0080732843749115,0.0012902789232828644
7,7,2.5,0.012,1200,1,100000.0,450,,363.75,0.36375,,0.007132036811356102,0.009558834260488064,0.0014174248918838084
8,8,2.5,0.012,1200,1,100000.0,500,,394.75,0.39475,,0.007624127436599792,0.009005368195885743,0.0014485729186247355
9,9,2.5,0.012,1200,1,100000.0,550,,410.25,0.41025,,0.008355993735989385,0.008505992947994414,0.0013926289665280435
10,10,2.5,0.012,1200,1,100000.0,600,,445.5,0.4455,,0.009453829499193487,0.007891700014705228,0.001367767177723664
11,11,2.5,0.012,1200,1,100000.0,650,,521.0,0.521,,0.008529807358797825,0.00810996720854906,0.001418994756619078
12,12,2.5,0.012,1200,1,100000.0,700,,537.5,0.5375,,0.010657274844248832,0.007786306487453187,0.0013782227079125271
13,13,2.5,0.012,1200,1,100000.0,750,,548.5,0.5485,,0.01101164286009748,0.007674400541665316,0.0013828920516029818
14,14,2.5,0.012,1200,1,100000.0,800,,597.75,0.5977499999999999,,0.012071835364110939,0.007271133304095317,0.0014598132990403484
15,15,2.5,0.012,1200,1,100000.0,850,,643.5,0.6435,,0.012110673380959724,0.006709075232536865,0.0014656282670165762
16,16,2.5,0.012,1200,1,100000.0,900,,690.0,0.6900000000000001,,0.014264265001514786,0.007203896040247921,0.001427231817661562
17,17,2.5,0.012,1200,1,100000.0,950,,708.0,0.708,,0.01563549519892149,0.007182501839994747,0.0014596645456986135
18,18,2.5,0.012,1200,1,100000.0,1000,,717.5,0.7175,,0.0155732218200626,0.006108191166350113,0.0014697150868386508
19,19,2.5,0.012,1200,1,100000.0,1050,,751.75,0.75175,,0.01709583728626285,0.007309961520046018,0.0014182204511311324
20,20,2.5,0.012,1200,1,100000.0,1100,,778.75,0.77875,,0.017596745937055402,0.007137543543577021,0.0014483191994675172
21,21,2.5,0.012,1200,1,100000.0,1150,,810.75,0.8107499999999999,,0.019269973222890258,0.0066978924444984975,0.0014590480538363387
22,22,2.5,0.012,1200,1,100000.0,1200,,827.5,0.8275,,0.02159169668436789,0.006629029687676159,0.001487003762482292
23,23,2.5,0.012,1200,1,100000.0,1250,,912.0,0.912,,0.02214154428833126,0.00696576788068616,0.0014793651329570656
24,24,2.5,0.012,1200,1,100000.0,1300,,893.25,0.89325,,0.02179116457227792,0.007762569077089329,0.0014684218875535271
25,25,2.5,0.012,1200,1,100000.0,1350,,910.0,0.91,,0.027724951010554832,0.007156782457094888,0.0014806418908657228
26,26,2.5,0.012,1200,1,100000.0,1400,,922.0,0.922,,0.023538947253200604,0.006260126437230153,0.001466742753317196
27,27,2.5,0.012,1200,1,100000.0,1450,,950.0,0.95,,0.02549233699767228,0.0064837523045435455,0.0014689339642268346
