,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,25000.0,25.0,,0.0229688781271076,0.02879873307467221,0.02620522374977273
1,1,2.5,0.012,1200,1,100000.0,150,,25000.0,25.0,,0.037441712647831686,0.02372531385374868,0.021136201511903582
2,2,2.5,0.012,1200,1,100000.0,200,,25000.0,25.0,,0.04990046156986594,0.02018398272768332,0.018328867900633268
3,3,2.5,0.012,1200,1,100000.0,250,,25000.0,25.0,,0.06242787567302344,0.01767353120381797,0.017270595246727322
4,4,2.5,0.012,1200,1,100000.0,300,,25000.0,25.0,,0.07488041571392044,0.017799151776280837,0.015791800456415872
5,5,2.5,0.012,1200,1,100000.0,350,,25000.0,25.0,,0.08745575898606006,0.01610872470529588,0.014513866350050166
6,6,2.5,0.012,1200,1,100000.0,400,,25000.0,25.0,,0.09973331570838793,0.016489597839338798,0.013646032875580447
7,7,2.5,0.012,1200,1,100000.0,450,,25000.0,25.0,,0.11226945734914295,0.014501460679629192,0.012466513284937935
8,8,2.5,0.012,1200,1,100000.0,500,,25000.0,25.0,,0.12459742585007304,0.014815074809162028,0.012666137621250143
9,9,2.5,0.012,1200,1,100000.0,550,,25000.0,25.0,,0.137360306041316,0.013821922352975769,0.011701530204930356
10,10,2.5,0.012,1200,1,100000.0,600,,25000.0,25.0,,0.1497620447906982,0.013970857736139089,0.011010566712931527
11,11,2.5,0.012,1200,1,100000.0,650,,25000.0,25.0,,0.16210423749335945,0.013745870132166271,0.010085156221446087
12,12,2.5,0.012,1200,1,100000.0,700,,25000.0,25.0,,0.1744182941004837,0.012754545754006696,0.009914549886630666
13,13,2.5,0.012,1200,1,100000.0,750,,25000.0,25.0,,0.1870419626234323,0.012080497712109516,0.009596639262782695
14,14,2.5,0.012,1200,1,100000.0,800,,25000.0,25.0,,0.19871751456723527,0.012392007189552271,0.009561462793876952
15,15,2.5,0.012,1200,1,100000.0,850,,25000.0,25.0,,0.21229283490787051,0.012767943507393052,0.008964485592398153
16,16,2.5,0.012,1200,1,100000.0,900,,25000.0,25.0,,0.22484439746426688,0.012045199221447247,0.009173284317899936
17,17,2.5,0.012,1200,1,100000.0,950,,25000.0,25.0,,0.23531808512228025,0.012265801247355768,0.008775267859420352
18,18,2.5,0.012,1200,1,100000.0,1000,,25000.0,25.0,,0.24965090003740897,0.011886389226256377,0.008818122699614803
19,19,2.5,0.012,1200,1,100000.0,1050,,25000.0,25.0,,0.2622053762401464,0.011683542674642599,0.008464762183078683
20,20,2.5,0.012,1200,1,100000.0,1100,,25000.0,25.0,,0.27442582832570395,0.011978366560934012,0.007924844524068858
21,21,2.5,0.012,1200,1,100000.0,1150,,25000.0,25.0,,0.2848262952182239,0.011369375250387472,0.008090168949431497
22,22,2.5,0.012,1200,1,100000.0,1200,,25000.0,25.0,,0.2997622121265948,0.011032597596996535,0.00825269502768471
23,23,2.5,0.012,1200,1,100000.0,1250,,25000.0,25.0,,0.3120943561537928,0.01134070652732754,0.007926074113979362
24,24,2.5,0.012,1200,1,100000.0,1300,,25000.0,25.0,,0.3241563866113495,0.010923019969175638,0.007866508213370595
25,25,2.5,0.012,1200,1,100000.0,1350,,25000.0,25.0,,0.3368641509016612,0.011368332414943907,0.0077844837231846
26,26,2.5,0.012,1200,1,100000.0,1400,,25000.0,25.0,,0.349109252171516,0.0116261477551463,0.007988722975840632
27,27,2.5,0.012,1200,1,100000.0,1450,,25000.0,25.0,,0.3332219318128352,0.010943729999665771,0.007272299588452515
