,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,100000.0,100.0,,0.09187551250843039,0.11519493229868884,0.10482089499909092
1,1,2.5,0.012,1200,1,100000.0,150,,100000.0,100.0,,0.14976685059132677,0.09490125541499472,0.08454480604761433
2,2,2.5,0.012,1200,1,100000.0,200,,100000.0,100.0,,0.19960184627946373,0.08073593091073326,0.07331547160253307
3,3,2.5,0.012,1200,1,100000.0,250,,100000.0,100.0,,0.24971150269209372,0.07069412481527187,0.06908238098690929
4,4,2.5,0.012,1200,1,100000.0,300,,100000.0,100.0,,0.2995216628556818,0.07119660710512335,0.06316720182566349
5,5,2.5,0.012,1200,1,100000.0,350,,100000.0,100.0,,0.34982303594424025,0.06443489882118351,0.05805546540020066
6,6,2.5,0.012,1200,1,100000.0,400,,100000.0,100.0,,0.39893326283355174,0.06595839135735519,0.0545841315023218
7,7,2.5,0.012,1200,1,100000.0,450,,100000.0,100.0,,0.4490778293965718,0.05800584271851677,0.04986605313975174
8,8,2.5,0.012,1200,1,100000.0,500,,100000.0,100.0,,0.49838970340029215,0.05926029923664811,0.05066455048500057
9,9,2.5,0.012,1200,1,100000.0,550,,100000.0,100.0,,0.549441224165264,0.05528768941190306,0.04680612081972143
10,10,2.5,0.012,1200,1,100000.0,600,,100000.0,100.0,,0.5990481791627928,0.055883430944556355,0.0440422668517261
11,11,2.5,0.012,1200,1,100000.0,650,,100000.0,100.0,,0.6484169499734378,0.054983480528665085,0.04034062488578435
12,12,2.5,0.012,1200,1,100000.0,700,,100000.0,100.0,,0.6976731764019348,0.05101818301602679,0.039658199546522666
13,13,2.5,0.012,1200,1,100000.0,750,,100000.0,100.0,,0.7481678504937292,0.04832199084843807,0.03838655705113079
14,14,2.5,0.012,1200,1,100000.0,800,,100000.0,100.0,,0.7948700582689413,0.049568028758209086,0.03824585117550781
15,15,2.5,0.012,1200,1,100000.0,850,,100000.0,100.0,,0.8491713396314821,0.051071774029572206,0.03585794236959261
16,16,2.5,0.012,1200,1,100000.0,900,,100000.0,100.0,,0.8993775898570675,0.048180796885789,0.03669313727159974
17,17,2.5,0.012,1200,1,100000.0,950,,100000.0,100.0,,0.941272340489121,0.04906320498942308,0.03510107143768141
18,18,2.5,0.012,1200,1,100000.0,1000,,100000.0,100.0,,0.998603600149636,0.04754555690502552,0.035272490798459205
19,19,2.5,0.012,1200,1,100000.0,1050,,100000.0,100.0,,1.0488215049605856,0.0467341706985704,0.033859048732314725
20,20,2.5,0.012,1200,1,100000.0,1100,,100000.0,100.0,,1.0977033133028156,0.04791346624373605,0.03169937809627543
21,21,2.5,0.012,1200,1,100000.0,1150,,100000.0,100.0,,1.1393051808728956,0.045477501001549896,0.032360675797725995
22,22,2.5,0.012,1200,1,100000.0,1200,,100000.0,100.0,,1.1990488485063793,0.04413039038798614,0.033010780110738845
23,23,2.5,0.012,1200,1,100000.0,1250,,100000.0,100.0,,1.248377424615171,0.04536282610931017,0.03170429645591745
24,24,2.5,0.012,1200,1,100000.0,1300,,100000.0,100.0,,1.296625546445398,0.04369207987670255,0.03146603285348239
25,25,2.5,0.012,1200,1,100000.0,1350,,100000.0,100.0,,1.3474566036066449,0.04547332965977562,0.0311379348927384
26,26,2.5,0.012,1200,1,100000.0,1400,,100000.0,100.0,,1.396437008686064,0.0465045910205852,0.03195489190336253
27,27,2.5,0.012,1200,1,100000.0,1450,,100000.0,100.0,,1.3328877272513409,0.043774919998663085,0.029089198353810065
28,28,2.5,0.012,1200,1,100000.0,1500,,100000.0,100.0,,1.4883847131724224,0.04183568139156862,0.03081168985134452
29,29,2.5,0.012,1200,1,100000.0,1550,,100000.0,100.0,,1.5439856296428616,0.04283876434875098,0.028348002718303
30,30,2.5,0.012,1200,1,100000.0,1600,,100000.0,100.0,,1.5960115287031158,0.04404446634572692,0.02777562248333625
31,31,2.5,0.012,1200,1,100000.0,1650,,100000.0,100.0,,1.648741675671431,0.041759477796180326,0.028371078000342873
32,32,2.5,0.012,1200,1,100000.0,1700,,100000.0,100.0,,1.6937126253534984,0.04356853785089466,0.028025278817529777
33,33,2.5,0.012,1200,1,100000.0,1750,,100000.0,100.0,,1.746811294846793,0.04326225107611957,0.026806372953344666
34,34,2.5,0.012,1200,1,100000.0,1800,,100000.0,100.0,,1.7960799180300455,0.04203508296494901,0.02558821455027092
35,35,2.5,0.012,1200,1,100000.0,1850,,100000.0,100.0,,1.8490038442735113,0.04098387952557599,0.026397486777469868
36,36,2.5,0.012,1200,1,100000.0,1900,,100000.0,100.0,,1.8942141854910233,0.04119771705164737,0.026828861373511488
37,37,2.5,0.012,1200,1,100000.0,1950,,100000.0,100.0,,1.939888189589624,0.042302532344583046,0.02548741715508348
38,38,2.5,0.012,1200,1,100000.0,2000,,100000.0,100.0,,1.9974781413607727,0.040103731251868696,0.026565304602701238
39,39,2.5,0.012,2400,1,100000.0,100,,100000.0,100.0,,0.09143720137290316,0.11220205236616604,0.10915118930074746
40,40,2.5,0.012,2400,1,100000.0,150,,100000.0,100.0,,0.14945604828326964,0.09056435108020354,0.08281199532943742
41,41,2.5,0.012,2400,1,100000.0,200,,100000.0,100.0,,0.1996051923776676,0.08348653480466672,0.07367608067243862
42,42,2.5,0.012,2400,1,100000.0,250,,100000.0,100.0,,0.24918916091439056,0.07083041616509837,0.06387086800210065
43,43,2.5,0.012,2400,1,100000.0,300,,100000.0,100.0,,0.29950670501472126,0.07073186187263486,0.06519839890222803
44,44,2.5,0.012,2400,1,100000.0,350,,100000.0,100.0,,0.3494982859251224,0.06405995164259666,0.059805727655196
45,45,2.5,0.012,2400,1,100000.0,400,,100000.0,100.0,,0.39949137214738073,0.059899683822410475,0.05372720367941346
46,46,2.5,0.012,2400,1,100000.0,450,,100000.0,100.0,,0.449049430271856,0.060117957894332594,0.0489079791004089
47,47,2.5,0.012,2400,1,100000.0,500,,100000.0,100.0,,0.4984012546135972,0.058079489598082686,0.04876254270685948
48,48,2.5,0.012,2400,1,100000.0,550,,100000.0,100.0,,0.548905523548683,0.05746853622416068,0.045965974448095887
49,49,2.5,0.012,2400,1,100000.0,600,,100000.0,100.0,,0.5993084493925949,0.05576160912798631,0.04420012190835372
50,50,2.5,0.012,2400,1,100000.0,650,,100000.0,100.0,,0.649199569828852,0.05366799515280627,0.0438290029747726
51,51,2.5,0.012,2400,1,100000.0,700,,100000.0,100.0,,0.6993147935827153,0.048924202019632206,0.04012101288745296
52,52,2.5,0.012,2400,1,100000.0,750,,100000.0,100.0,,0.7489110971101524,0.04902897552856078,0.040025354662157245
53,53,2.5,0.012,2400,1,100000.0,800,,100000.0,100.0,,0.7983348475748356,0.04930403349633125,0.04092965042307222
54,54,2.5,0.012,2400,1,100000.0,850,,100000.0,100.0,,0.8490803007867384,0.04940184224661695,0.037494943080217315
55,55,2.5,0.012,2400,1,100000.0,900,,100000.0,100.0,,0.8966262497484365,0.04678502057473152,0.03492882560834357
56,56,2.5,0.012,2400,1,100000.0,950,,100000.0,100.0,,0.9476359744032548,0.04632556029311778,0.03399197581976636
57,57,2.5,0.012,2400,1,100000.0,1000,,100000.0,100.0,,0.999274336891034,0.04830047973331317,0.033643168094820805
58,58,2.5,0.012,2400,1,100000.0,1050,,100000.0,100.0,,1.0458839460476383,0.04595943379442534,0.034266314539626024
59,59,2.5,0.012,2400,1,100000.0,1100,,100000.0,100.0,,1.0989335339099284,0.04726193350898425,0.0338720348829473
60,60,2.5,0.012,2400,1,100000.0,1150,,100000.0,100.0,,1.1464833912206132,0.04571684875627024,0.03272588215887759
61,61,2.5,0.012,2400,1,100000.0,1200,,100000.0,100.0,,1.1988946665476303,0.0475700623483792,0.03171484006312026
62,62,2.5,0.012,2400,1,100000.0,1250,,100000.0,100.0,,1.2490526757664495,0.04682726951225756,0.030750002498669052
63,63,2.5,0.012,2400,1,100000.0,1300,,100000.0,100.0,,1.2982198448275994,0.044482950734258696,0.02948181827747703
64,64,2.5,0.012,2400,1,100000.0,1350,,100000.0,100.0,,1.3468508575346618,0.04699410378196209,0.030662189450779333
65,65,2.5,0.012,2400,1,100000.0,1400,,100000.0,100.0,,1.3966509531121571,0.04514786465384689,0.03159955925036894
66,66,2.5,0.012,2400,1,100000.0,1450,,100000.0,100.0,,1.4475439431402035,0.04304109940521317,0.028766060505730696
67,67,2.5,0.012,2400,1,100000.0,1500,,100000.0,100.0,,1.4991267003510416,0.0426724027026973,0.02863945025952337
68,68,2.5,0.012,2400,1,100000.0,1550,,100000.0,100.0,,1.548598214685228,0.04568149110745286,0.028661862635404788
69,69,2.5,0.012,2400,1,100000.0,1600,,100000.0,100.0,,1.5980289887451136,0.04286377839168679,0.029224954164352102
